fastmcp.cli.cli._parse_env_var	fastmcp.cli.cli._parse_env_var	function	fastmcp	api/fastmcp.cli.cli.md	no	no	0	-	Parse environment variable string in format KEY=VALUE.
fastmcp.cli.cli.app	fastmcp.cli.app	attribute	fastmcp	api/fastmcp.cli.cli.md	yes	no	2	-	
fastmcp.cli.cli.apps	fastmcp.cli.cli.apps	function	fastmcp	api/fastmcp.cli.cli.md	yes	no	0	-	Preview a FastMCPApp UI in the browser.
fastmcp.cli.cli.console	fastmcp.cli.cli.console	attribute	fastmcp	api/fastmcp.cli.cli.md	yes	no	0	-	
fastmcp.cli.cli.dev_app	fastmcp.cli.cli.dev_app	attribute	fastmcp	api/fastmcp.cli.cli.md	yes	no	0	-	
fastmcp.cli.cli.inspect	fastmcp.cli.cli.inspect	function	fastmcp	api/fastmcp.cli.cli.md	yes	no	0	-	Inspect an MCP server and display information or generate a JSON report.
fastmcp.cli.cli.inspector	fastmcp.cli.cli.inspector	function	fastmcp	api/fastmcp.cli.cli.md	yes	no	0	-	Run an MCP server with the MCP Inspector for development.
fastmcp.cli.cli.logger	fastmcp.cli.cli.logger	attribute	fastmcp	api/fastmcp.cli.cli.md	yes	no	0	-	
fastmcp.cli.cli.prepare	fastmcp.cli.cli.prepare	function	fastmcp	api/fastmcp.cli.cli.md	yes	no	0	-	Prepare a FastMCP project by creating a persistent uv environment.
fastmcp.cli.cli.project_app	fastmcp.cli.cli.project_app	attribute	fastmcp	api/fastmcp.cli.cli.md	yes	no	0	-	
fastmcp.cli.cli.run	fastmcp.cli.cli.run	function	fastmcp	api/fastmcp.cli.cli.md	yes	no	0	-	Run an MCP server or connect to a remote one.
fastmcp.cli.cli.version	fastmcp.cli.cli.version	function	fastmcp	api/fastmcp.cli.cli.md	yes	no	0	-	Display version information and platform details.
fastmcp.cli.cli.with_argv	fastmcp.cli.cli.with_argv	function	fastmcp	api/fastmcp.cli.cli.md	yes	no	0	-	Temporarily replace sys.argv if args provided.
fastmcp.cli.client._JSON_SCHEMA_TYPE_MAP	fastmcp.cli.client._JSON_SCHEMA_TYPE_MAP	attribute	fastmcp	api/fastmcp.cli.client.md	no	no	0	-	
fastmcp.cli.client._build_client	fastmcp.cli.client._build_client	function	fastmcp	api/fastmcp.cli.client.md	no	no	1	-	Build a ``Client`` from a resolved server spec.
fastmcp.cli.client._build_stdio_from_command	fastmcp.cli.client._build_stdio_from_command	function	fastmcp	api/fastmcp.cli.client.md	no	no	0	-	Shell-split a command string into a ``StdioTransport``.
fastmcp.cli.client._call_result_to_dict	fastmcp.cli.client._call_result_to_dict	function	fastmcp	api/fastmcp.cli.client.md	no	no	0	-	Serialize a ``CallToolResult`` to a JSON-safe dict.
fastmcp.cli.client._content_block_to_dict	fastmcp.cli.client._content_block_to_dict	function	fastmcp	api/fastmcp.cli.client.md	no	no	0	-	Serialize a single content block to a JSON-safe dict.
fastmcp.cli.client._format_call_result_text	fastmcp.cli.client._format_call_result_text	function	fastmcp	api/fastmcp.cli.client.md	no	no	0	-	Pretty-print a tool call result to the console.
fastmcp.cli.client._handle_prompt	fastmcp.cli.client._handle_prompt	function	fastmcp	api/fastmcp.cli.client.md	no	no	0	-	Handle a prompt get within an open client session.
fastmcp.cli.client._handle_resource	fastmcp.cli.client._handle_resource	function	fastmcp	api/fastmcp.cli.client.md	no	no	0	-	Handle a resource read within an open client session.
fastmcp.cli.client._handle_tool_call	fastmcp.cli.client._handle_tool_call	function	fastmcp	api/fastmcp.cli.client.md	no	no	0	-	Handle a tool call within an open client session.
fastmcp.cli.client._is_http_target	fastmcp.cli.client._is_http_target	function	fastmcp	api/fastmcp.cli.client.md	no	no	0	-	Return True if the resolved target will use an HTTP-based transport.
fastmcp.cli.client._json_schema_type_to_str	fastmcp.cli.client._json_schema_type_to_str	function	fastmcp	api/fastmcp.cli.client.md	no	no	0	-	Produce a short Python-style type string from a JSON-Schema fragment.
fastmcp.cli.client._print_schema	fastmcp.cli.client._print_schema	function	fastmcp	api/fastmcp.cli.client.md	no	no	0	-	Print a JSON schema with a label.
fastmcp.cli.client._resolve_json_spec	fastmcp.cli.client._resolve_json_spec	function	fastmcp	api/fastmcp.cli.client.md	no	no	0	-	Disambiguate a ``.json`` server spec.
fastmcp.cli.client._sanitize_untrusted_text	fastmcp.cli.client._sanitize_untrusted_text	function	fastmcp	api/fastmcp.cli.client.md	no	no	0	-	Escape rich markup and encode control chars for terminal-safe output.
fastmcp.cli.client._terminal_elicitation_handler	fastmcp.cli.client._terminal_elicitation_handler	function	fastmcp	api/fastmcp.cli.client.md	no	no	0	-	Prompt the user on the terminal for elicitation responses.
fastmcp.cli.client._tools_to_json	fastmcp.cli.client._tools_to_json	function	fastmcp	api/fastmcp.cli.client.md	no	no	0	-	Serialize a list of tools to JSON-safe dicts.
fastmcp.cli.client.call_command	fastmcp.cli.cli.call_command	function	fastmcp	api/fastmcp.cli.client.md	yes	no	1	-	Call a tool, read a resource, or get a prompt on an MCP server.
fastmcp.cli.client.coerce_value	fastmcp.cli.client.coerce_value	function	fastmcp	api/fastmcp.cli.client.md	yes	no	0	-	Coerce a string CLI value according to a JSON-Schema type hint.
fastmcp.cli.client.console	fastmcp.cli.client.console	attribute	fastmcp	api/fastmcp.cli.client.md	yes	no	0	-	
fastmcp.cli.client.discover_command	fastmcp.cli.cli.discover_command	function	fastmcp	api/fastmcp.cli.client.md	yes	no	1	-	Discover MCP servers configured in editor and project configs.
fastmcp.cli.client.format_tool_signature	fastmcp.cli.client.format_tool_signature	function	fastmcp	api/fastmcp.cli.client.md	yes	no	0	-	Build ``name(param: type, ...) -> return_type`` from a tool's JSON schemas.
fastmcp.cli.client.list_command	fastmcp.cli.cli.list_command	function	fastmcp	api/fastmcp.cli.client.md	yes	no	1	-	List tools available on an MCP server.
fastmcp.cli.client.logger	fastmcp.cli.client.logger	attribute	fastmcp	api/fastmcp.cli.client.md	yes	no	0	-	
fastmcp.cli.client.parse_tool_arguments	fastmcp.cli.client.parse_tool_arguments	function	fastmcp	api/fastmcp.cli.client.md	yes	no	0	-	Build a tool-call argument dict from CLI inputs.
fastmcp.cli.client.resolve_server_spec	fastmcp.cli.generate.resolve_server_spec	function	fastmcp	api/fastmcp.cli.client.md	yes	no	1	-	Turn CLI inputs into something ``Client()`` accepts.
fastmcp.cli.deploy.authentication.DeviceAuthorizationDeniedError	fastmcp.cli.deploy.command.DeviceAuthorizationDeniedError	class	fastmcp	api/fastmcp.cli.deploy.authentication.md	yes	no	1	-	The user denied the device authorization request.
fastmcp.cli.deploy.authentication.DeviceAuthorizationError	fastmcp.cli.deploy.command.DeviceAuthorizationError	class	fastmcp	api/fastmcp.cli.deploy.authentication.md	yes	no	1	-	Device authorization did not complete.
fastmcp.cli.deploy.authentication.DeviceAuthorizationExpiredError	fastmcp.cli.deploy.command.DeviceAuthorizationExpiredError	class	fastmcp	api/fastmcp.cli.deploy.authentication.md	yes	no	1	-	The device authorization request expired.
fastmcp.cli.deploy.authentication.authorize_device	fastmcp.cli.deploy.command.authorize_device	function	fastmcp	api/fastmcp.cli.deploy.authentication.md	yes	no	1	-	Create, present, and complete a Horizon device authorization.
fastmcp.cli.deploy.authentication.poll_device_authorization	fastmcp.cli.deploy.authentication.poll_device_authorization	function	fastmcp	api/fastmcp.cli.deploy.authentication.md	yes	no	0	-	Poll at the server interval until the device request completes.
fastmcp.cli.deploy.command.HostOption	fastmcp.cli.deploy.command.HostOption	attribute	fastmcp	api/fastmcp.cli.deploy.command.md	yes	no	0	-	
fastmcp.cli.deploy.command.JsonOption	fastmcp.cli.deploy.command.JsonOption	attribute	fastmcp	api/fastmcp.cli.deploy.command.md	yes	no	0	-	
fastmcp.cli.deploy.command._can_open_browser	fastmcp.cli.deploy.command._can_open_browser	function	fastmcp	api/fastmcp.cli.deploy.command.md	no	no	0	-	
fastmcp.cli.deploy.command._device_metadata	fastmcp.cli.deploy.command._device_metadata	function	fastmcp	api/fastmcp.cli.deploy.command.md	no	no	0	-	
fastmcp.cli.deploy.command._fail	fastmcp.cli.deploy.command._fail	function	fastmcp	api/fastmcp.cli.deploy.command.md	no	no	0	-	
fastmcp.cli.deploy.command._fail_for_expected_error	fastmcp.cli.deploy.command._fail_for_expected_error	function	fastmcp	api/fastmcp.cli.deploy.command.md	no	no	0	-	
fastmcp.cli.deploy.command._get_user	fastmcp.cli.deploy.command._get_user	function	fastmcp	api/fastmcp.cli.deploy.command.md	no	no	0	-	
fastmcp.cli.deploy.command._load_session_snapshot	fastmcp.cli.deploy.command._load_session_snapshot	function	fastmcp	api/fastmcp.cli.deploy.command.md	no	no	0	-	
fastmcp.cli.deploy.command.login	fastmcp.cli.cli.login	function	fastmcp	api/fastmcp.cli.deploy.command.md	yes	no	1	-	Sign in to Prefect Horizon.
fastmcp.cli.deploy.command.logout	fastmcp.cli.cli.logout	function	fastmcp	api/fastmcp.cli.deploy.command.md	yes	no	1	-	Revoke the current Horizon key and remove the local credential.
fastmcp.cli.deploy.command.whoami	fastmcp.cli.cli.whoami	function	fastmcp	api/fastmcp.cli.deploy.command.md	yes	no	1	-	Show the current Prefect Horizon user.
fastmcp.cli.deploy.configuration.ConfigurationStore	fastmcp.cli.deploy.command.ConfigurationStore	class	fastmcp	api/fastmcp.cli.deploy.configuration.md	yes	no	1	-	Persist the Horizon API origin without organization state.
fastmcp.cli.deploy.configuration.HorizonConfiguration	fastmcp.cli.deploy.command.HorizonConfiguration	class	fastmcp	api/fastmcp.cli.deploy.configuration.md	yes	no	1	-	
fastmcp.cli.deploy.credentials.AuthState	fastmcp.cli.deploy.credentials.AuthState	class	fastmcp	api/fastmcp.cli.deploy.credentials.md	yes	no	0	-	
fastmcp.cli.deploy.credentials.AuthenticationRequiredError	fastmcp.cli.deploy.command.AuthenticationRequiredError	class	fastmcp	api/fastmcp.cli.deploy.credentials.md	yes	no	1	-	No Horizon credential is available without interactive authorization.
fastmcp.cli.deploy.credentials.CredentialSource	fastmcp.cli.deploy.credentials.CredentialSource	attribute	fastmcp	api/fastmcp.cli.deploy.credentials.md	yes	no	0	-	
fastmcp.cli.deploy.credentials.CredentialStore	fastmcp.cli.deploy.command.CredentialStore	class	fastmcp	api/fastmcp.cli.deploy.credentials.md	yes	no	2	-	Persist the active personal Horizon API key.
fastmcp.cli.deploy.credentials.ResolvedCredential	fastmcp.cli.deploy.command.ResolvedCredential	class	fastmcp	api/fastmcp.cli.deploy.credentials.md	yes	no	1	-	
fastmcp.cli.deploy.credentials.resolve_credential	fastmcp.cli.deploy.credentials.resolve_credential	function	fastmcp	api/fastmcp.cli.deploy.credentials.md	yes	no	0	-	Resolve environment, stored, then interactive credentials.
fastmcp.cli.deploy.credentials.revoke_and_clear_credential	fastmcp.cli.deploy.credentials.revoke_and_clear_credential	function	fastmcp	api/fastmcp.cli.deploy.credentials.md	yes	no	0	-	Attempt remote revocation and always remove the stored credential.
fastmcp.cli.deploy.horizon_client.DEFAULT_HORIZON_API_ORIGIN	fastmcp.cli.deploy.configuration.DEFAULT_HORIZON_API_ORIGIN	attribute	fastmcp	api/fastmcp.cli.deploy.horizon_client.md	yes	no	1	-	
fastmcp.cli.deploy.horizon_client.DEVICE_AUTH_CLIENT_ID	fastmcp.cli.deploy.horizon_client.DEVICE_AUTH_CLIENT_ID	attribute	fastmcp	api/fastmcp.cli.deploy.horizon_client.md	yes	no	0	-	
fastmcp.cli.deploy.horizon_client.DEVICE_AUTH_GRANT_TYPE	fastmcp.cli.deploy.horizon_client.DEVICE_AUTH_GRANT_TYPE	attribute	fastmcp	api/fastmcp.cli.deploy.horizon_client.md	yes	no	0	-	
fastmcp.cli.deploy.horizon_client.DeviceAccessToken	fastmcp.cli.deploy.horizon_client.DeviceAccessToken	class	fastmcp	api/fastmcp.cli.deploy.horizon_client.md	yes	no	0	-	
fastmcp.cli.deploy.horizon_client.DeviceAuthorization	fastmcp.cli.deploy.output.DeviceAuthorization	class	fastmcp	api/fastmcp.cli.deploy.horizon_client.md	yes	no	3	-	
fastmcp.cli.deploy.horizon_client.DeviceMetadata	fastmcp.cli.deploy.command.DeviceMetadata	class	fastmcp	api/fastmcp.cli.deploy.horizon_client.md	yes	no	2	-	
fastmcp.cli.deploy.horizon_client.DeviceTokenError	fastmcp.cli.deploy.horizon_client.DeviceTokenError	attribute	fastmcp	api/fastmcp.cli.deploy.horizon_client.md	yes	no	0	-	
fastmcp.cli.deploy.horizon_client.DeviceTokenPoll	fastmcp.cli.deploy.horizon_client.DeviceTokenPoll	class	fastmcp	api/fastmcp.cli.deploy.horizon_client.md	yes	no	0	-	
fastmcp.cli.deploy.horizon_client.HorizonClient	fastmcp.cli.deploy.command.HorizonClient	class	fastmcp	api/fastmcp.cli.deploy.horizon_client.md	yes	no	3	-	Call the Horizon routes used by FastMCP CLI authentication.
fastmcp.cli.deploy.horizon_client.HorizonError	fastmcp.cli.deploy.horizon_client.HorizonError	class	fastmcp	api/fastmcp.cli.deploy.horizon_client.md	yes	no	0	-	A safe Horizon client error.
fastmcp.cli.deploy.horizon_client.HorizonOrganization	fastmcp.cli.deploy.horizon_client.HorizonOrganization	class	fastmcp	api/fastmcp.cli.deploy.horizon_client.md	yes	no	0	-	
fastmcp.cli.deploy.horizon_client.HorizonResponseError	fastmcp.cli.deploy.command.HorizonResponseError	class	fastmcp	api/fastmcp.cli.deploy.horizon_client.md	yes	no	1	-	Horizon returned an unexpected response.
fastmcp.cli.deploy.horizon_client.HorizonUnauthorizedError	fastmcp.cli.deploy.command.HorizonUnauthorizedError	class	fastmcp	api/fastmcp.cli.deploy.horizon_client.md	yes	no	1	-	The Horizon credential was rejected.
fastmcp.cli.deploy.horizon_client.HorizonUnavailableError	fastmcp.cli.deploy.command.HorizonUnavailableError	class	fastmcp	api/fastmcp.cli.deploy.horizon_client.md	yes	no	1	-	The Horizon API could not be reached.
fastmcp.cli.deploy.horizon_client.HorizonUser	fastmcp.cli.deploy.output.HorizonUser	class	fastmcp	api/fastmcp.cli.deploy.horizon_client.md	yes	no	2	-	
fastmcp.cli.deploy.horizon_client.ResponseModelT	fastmcp.cli.deploy.horizon_client.ResponseModelT	attribute	fastmcp	api/fastmcp.cli.deploy.horizon_client.md	yes	no	0	-	
fastmcp.cli.deploy.horizon_client._CurrentUserResponse	fastmcp.cli.deploy.horizon_client._CurrentUserResponse	class	fastmcp	api/fastmcp.cli.deploy.horizon_client.md	no	no	0	-	
fastmcp.cli.deploy.horizon_client._DeviceTokenErrorResponse	fastmcp.cli.deploy.horizon_client._DeviceTokenErrorResponse	class	fastmcp	api/fastmcp.cli.deploy.horizon_client.md	no	no	0	-	
fastmcp.cli.deploy.horizon_client._OrganizationsResponse	fastmcp.cli.deploy.horizon_client._OrganizationsResponse	class	fastmcp	api/fastmcp.cli.deploy.horizon_client.md	no	no	0	-	
fastmcp.cli.deploy.horizon_client._PaginationMeta	fastmcp.cli.deploy.horizon_client._PaginationMeta	class	fastmcp	api/fastmcp.cli.deploy.horizon_client.md	no	no	0	-	
fastmcp.cli.deploy.horizon_client._ResponseModel	fastmcp.cli.deploy.horizon_client._ResponseModel	class	fastmcp	api/fastmcp.cli.deploy.horizon_client.md	no	no	0	-	
fastmcp.cli.deploy.horizon_client.normalize_api_origin	fastmcp.cli.deploy.credentials.normalize_api_origin	function	fastmcp	api/fastmcp.cli.deploy.horizon_client.md	yes	no	2	-	Validate and normalize a Horizon API origin.
fastmcp.cli.deploy.output.CommandName	fastmcp.cli.deploy.command.CommandName	attribute	fastmcp	api/fastmcp.cli.deploy.output.md	yes	no	1	-	
fastmcp.cli.deploy.output.ErrorCategory	fastmcp.cli.deploy.command.ErrorCategory	attribute	fastmcp	api/fastmcp.cli.deploy.output.md	yes	no	1	-	
fastmcp.cli.deploy.output._account_panel	fastmcp.cli.deploy.output._account_panel	function	fastmcp	api/fastmcp.cli.deploy.output.md	no	no	0	-	
fastmcp.cli.deploy.output._banner	fastmcp.cli.deploy.output._banner	function	fastmcp	api/fastmcp.cli.deploy.output.md	no	no	0	-	
