fastmcp.apps.choice.Choice.__init__	0	3	variant	KwOnly	optional	typing.Literal['default', 'destructive', 'info', 'outline', 'success']
fastmcp.apps.choice.Choice.__repr__	0	-1	(return)	Return	-	str
fastmcp.apps.choice.Choice.__repr__	0	0	self	Pos	required	fastmcp.apps.choice.Choice
fastmcp.apps.choice.Choice._register_tools	0	-1	(return)	Return	-	None
fastmcp.apps.choice.Choice._register_tools	0	0	self	Pos	required	fastmcp.apps.choice.Choice
fastmcp.apps.choice.choose	0	-1	(return)	Return	-	prefab_ui.app.PrefabApp
fastmcp.apps.choice.choose	0	0	prompt	Pos	required	str
fastmcp.apps.choice.choose	0	1	options	Pos	required	list[str]
fastmcp.apps.choice.choose	0	2	title	Pos	optional	str | None
fastmcp.apps.config.AppConfig.__init__	0	-1	(return)	Return	-	None
fastmcp.apps.config.AppConfig.__init__	0	0	self	Pos	required	fastmcp.apps.config.AppConfig
fastmcp.apps.config.AppConfig.__init__	0	1	resource_uri	KwOnly	optional	bytearray | bytes | str | None
fastmcp.apps.config.AppConfig.__init__	0	2	resourceUri	KwOnly	optional	bytearray | bytes | str | None
fastmcp.apps.config.AppConfig.__init__	0	3	visibility	KwOnly	optional	typing.Iterable[typing.Literal['app', 'model']] | None
fastmcp.apps.config.AppConfig.__init__	0	4	csp	KwOnly	optional	typing.Any | None
fastmcp.apps.config.AppConfig.__init__	0	5	permissions	KwOnly	optional	typing.Any | None
fastmcp.apps.config.AppConfig.__init__	0	6	domain	KwOnly	optional	bytearray | bytes | str | None
fastmcp.apps.config.AppConfig.__init__	0	7	prefers_border	KwOnly	optional	decimal.Decimal | bool | float | int | str | None
fastmcp.apps.config.AppConfig.__init__	0	8	prefersBorder	KwOnly	optional	decimal.Decimal | bool | float | int | str | None
fastmcp.apps.config.AppConfig.__init__	0	9	-	Kwargs	optional	Unknown
fastmcp.apps.config.AppConfig.__replace__	0	-1	(return)	Return	-	fastmcp.apps.config.AppConfig
fastmcp.apps.config.AppConfig.__replace__	0	0	self	PosOnly	required	fastmcp.apps.config.AppConfig
fastmcp.apps.config.AppConfig.__replace__	0	1	resource_uri	KwOnly	optional	typing.Any
fastmcp.apps.config.AppConfig.__replace__	0	2	resourceUri	KwOnly	optional	typing.Any
fastmcp.apps.config.AppConfig.__replace__	0	3	visibility	KwOnly	optional	typing.Any
fastmcp.apps.config.AppConfig.__replace__	0	4	csp	KwOnly	optional	typing.Any
fastmcp.apps.config.AppConfig.__replace__	0	5	permissions	KwOnly	optional	typing.Any
fastmcp.apps.config.AppConfig.__replace__	0	6	domain	KwOnly	optional	typing.Any
fastmcp.apps.config.AppConfig.__replace__	0	7	prefers_border	KwOnly	optional	typing.Any
fastmcp.apps.config.AppConfig.__replace__	0	8	prefersBorder	KwOnly	optional	typing.Any
fastmcp.apps.config.AppConfig.__replace__	0	9	-	Kwargs	optional	Unknown
fastmcp.apps.config.PrefabAppConfig.__init__	0	-1	(return)	Return	-	None
fastmcp.apps.config.PrefabAppConfig.__init__	0	0	self	Pos	required	fastmcp.apps.config.PrefabAppConfig
fastmcp.apps.config.PrefabAppConfig.__init__	0	1	resource_uri	KwOnly	optional	bytearray | bytes | str | None
fastmcp.apps.config.PrefabAppConfig.__init__	0	2	resourceUri	KwOnly	optional	bytearray | bytes | str | None
fastmcp.apps.config.PrefabAppConfig.__init__	0	3	visibility	KwOnly	optional	typing.Iterable[typing.Literal['app', 'model']] | None
fastmcp.apps.config.PrefabAppConfig.__init__	0	4	csp	KwOnly	optional	typing.Any | None
fastmcp.apps.config.PrefabAppConfig.__init__	0	5	permissions	KwOnly	optional	typing.Any | None
fastmcp.apps.config.PrefabAppConfig.__init__	0	6	domain	KwOnly	optional	bytearray | bytes | str | None
fastmcp.apps.config.PrefabAppConfig.__init__	0	7	prefers_border	KwOnly	optional	decimal.Decimal | bool | float | int | str | None
fastmcp.apps.config.PrefabAppConfig.__init__	0	8	prefersBorder	KwOnly	optional	decimal.Decimal | bool | float | int | str | None
fastmcp.apps.config.PrefabAppConfig.__init__	0	9	-	Kwargs	optional	Unknown
fastmcp.apps.config.PrefabAppConfig.__replace__	0	-1	(return)	Return	-	fastmcp.apps.config.PrefabAppConfig
fastmcp.apps.config.PrefabAppConfig.__replace__	0	0	self	PosOnly	required	fastmcp.apps.config.PrefabAppConfig
fastmcp.apps.config.PrefabAppConfig.__replace__	0	1	resource_uri	KwOnly	optional	typing.Any
fastmcp.apps.config.PrefabAppConfig.__replace__	0	2	resourceUri	KwOnly	optional	typing.Any
fastmcp.apps.config.PrefabAppConfig.__replace__	0	3	visibility	KwOnly	optional	typing.Any
fastmcp.apps.config.PrefabAppConfig.__replace__	0	4	csp	KwOnly	optional	typing.Any
fastmcp.apps.config.PrefabAppConfig.__replace__	0	5	permissions	KwOnly	optional	typing.Any
fastmcp.apps.config.PrefabAppConfig.__replace__	0	6	domain	KwOnly	optional	typing.Any
fastmcp.apps.config.PrefabAppConfig.__replace__	0	7	prefers_border	KwOnly	optional	typing.Any
fastmcp.apps.config.PrefabAppConfig.__replace__	0	8	prefersBorder	KwOnly	optional	typing.Any
fastmcp.apps.config.PrefabAppConfig.__replace__	0	9	-	Kwargs	optional	Unknown
fastmcp.apps.config.PrefabAppConfig.model_post_init	0	-1	(return)	Return	-	None
fastmcp.apps.config.PrefabAppConfig.model_post_init	0	0	self	Pos	required	fastmcp.apps.config.PrefabAppConfig
fastmcp.apps.config.PrefabAppConfig.model_post_init	0	1	__context	PosOnly	required	typing.Any
fastmcp.apps.config.ResourceCSP.__init__	0	-1	(return)	Return	-	None
fastmcp.apps.config.ResourceCSP.__init__	0	0	self	Pos	required	fastmcp.apps.config.ResourceCSP
fastmcp.apps.config.ResourceCSP.__init__	0	1	connect_domains	KwOnly	optional	typing.Iterable[LaxStr] | None
fastmcp.apps.config.ResourceCSP.__init__	0	2	connectDomains	KwOnly	optional	typing.Iterable[LaxStr] | None
fastmcp.apps.config.ResourceCSP.__init__	0	3	resource_domains	KwOnly	optional	typing.Iterable[LaxStr] | None
fastmcp.apps.config.ResourceCSP.__init__	0	4	resourceDomains	KwOnly	optional	typing.Iterable[LaxStr] | None
fastmcp.apps.config.ResourceCSP.__init__	0	5	frame_domains	KwOnly	optional	typing.Iterable[LaxStr] | None
fastmcp.apps.config.ResourceCSP.__init__	0	6	frameDomains	KwOnly	optional	typing.Iterable[LaxStr] | None
fastmcp.apps.config.ResourceCSP.__init__	0	7	base_uri_domains	KwOnly	optional	typing.Iterable[LaxStr] | None
fastmcp.apps.config.ResourceCSP.__init__	0	8	baseUriDomains	KwOnly	optional	typing.Iterable[LaxStr] | None
fastmcp.apps.config.ResourceCSP.__init__	0	9	-	Kwargs	optional	Unknown
fastmcp.apps.config.ResourceCSP.__replace__	0	-1	(return)	Return	-	fastmcp.apps.config.ResourceCSP
fastmcp.apps.config.ResourceCSP.__replace__	0	0	self	PosOnly	required	fastmcp.apps.config.ResourceCSP
fastmcp.apps.config.ResourceCSP.__replace__	0	1	connect_domains	KwOnly	optional	typing.Any
fastmcp.apps.config.ResourceCSP.__replace__	0	2	connectDomains	KwOnly	optional	typing.Any
fastmcp.apps.config.ResourceCSP.__replace__	0	3	resource_domains	KwOnly	optional	typing.Any
fastmcp.apps.config.ResourceCSP.__replace__	0	4	resourceDomains	KwOnly	optional	typing.Any
fastmcp.apps.config.ResourceCSP.__replace__	0	5	frame_domains	KwOnly	optional	typing.Any
fastmcp.apps.config.ResourceCSP.__replace__	0	6	frameDomains	KwOnly	optional	typing.Any
fastmcp.apps.config.ResourceCSP.__replace__	0	7	base_uri_domains	KwOnly	optional	typing.Any
fastmcp.apps.config.ResourceCSP.__replace__	0	8	baseUriDomains	KwOnly	optional	typing.Any
fastmcp.apps.config.ResourceCSP.__replace__	0	9	-	Kwargs	optional	Unknown
fastmcp.apps.config.ResourcePermissions.__init__	0	-1	(return)	Return	-	None
fastmcp.apps.config.ResourcePermissions.__init__	0	0	self	Pos	required	fastmcp.apps.config.ResourcePermissions
fastmcp.apps.config.ResourcePermissions.__init__	0	1	camera	KwOnly	optional	typing.Mapping[str, typing.Any] | None
fastmcp.apps.config.ResourcePermissions.__init__	0	2	microphone	KwOnly	optional	typing.Mapping[str, typing.Any] | None
fastmcp.apps.config.ResourcePermissions.__init__	0	3	geolocation	KwOnly	optional	typing.Mapping[str, typing.Any] | None
fastmcp.apps.config.ResourcePermissions.__init__	0	4	clipboard_write	KwOnly	optional	typing.Mapping[str, typing.Any] | None
fastmcp.apps.config.ResourcePermissions.__init__	0	5	clipboardWrite	KwOnly	optional	typing.Mapping[str, typing.Any] | None
fastmcp.apps.config.ResourcePermissions.__init__	0	6	-	Kwargs	optional	Unknown
fastmcp.apps.config.ResourcePermissions.__replace__	0	-1	(return)	Return	-	fastmcp.apps.config.ResourcePermissions
fastmcp.apps.config.ResourcePermissions.__replace__	0	0	self	PosOnly	required	fastmcp.apps.config.ResourcePermissions
fastmcp.apps.config.ResourcePermissions.__replace__	0	1	camera	KwOnly	optional	typing.Any
fastmcp.apps.config.ResourcePermissions.__replace__	0	2	microphone	KwOnly	optional	typing.Any
fastmcp.apps.config.ResourcePermissions.__replace__	0	3	geolocation	KwOnly	optional	typing.Any
fastmcp.apps.config.ResourcePermissions.__replace__	0	4	clipboard_write	KwOnly	optional	typing.Any
fastmcp.apps.config.ResourcePermissions.__replace__	0	5	clipboardWrite	KwOnly	optional	typing.Any
fastmcp.apps.config.ResourcePermissions.__replace__	0	6	-	Kwargs	optional	Unknown
fastmcp.apps.config._merge_domains	0	-1	(return)	Return	-	list[str] | None
fastmcp.apps.config._merge_domains	0	0	base	Pos	required	list[str] | None
fastmcp.apps.config._merge_domains	0	1	extra	Pos	required	list[str] | None
fastmcp.apps.config.app_config_to_meta_dict	0	-1	(return)	Return	-	dict[str, typing.Any]
fastmcp.apps.config.app_config_to_meta_dict	0	0	app	Pos	required	fastmcp.apps.config.AppConfig | dict[str, typing.Any]
fastmcp.apps.config.is_model_visible	0	-1	(return)	Return	-	bool
fastmcp.apps.config.is_model_visible	0	0	component	Pos	required	fastmcp.utilities.components.FastMCPComponent
fastmcp.apps.file_upload.FileUpload.__init__	0	-1	(return)	Return	-	None
fastmcp.apps.file_upload.FileUpload.__init__	0	0	self	Pos	required	fastmcp.apps.file_upload.FileUpload
fastmcp.apps.file_upload.FileUpload.__init__	0	1	name	Pos	optional	str
fastmcp.apps.file_upload.FileUpload.__init__	0	2	max_file_size	KwOnly	optional	int
fastmcp.apps.file_upload.FileUpload.__init__	0	3	title	KwOnly	optional	str
fastmcp.apps.file_upload.FileUpload.__init__	0	4	description	KwOnly	optional	str
fastmcp.apps.file_upload.FileUpload.__init__	0	5	drop_label	KwOnly	optional	str
fastmcp.apps.file_upload.FileUpload.__repr__	0	-1	(return)	Return	-	str
fastmcp.apps.file_upload.FileUpload.__repr__	0	0	self	Pos	required	fastmcp.apps.file_upload.FileUpload
fastmcp.apps.file_upload.FileUpload._get_scope_key	0	-1	(return)	Return	-	str
fastmcp.apps.file_upload.FileUpload._get_scope_key	0	0	self	Pos	required	fastmcp.apps.file_upload.FileUpload
fastmcp.apps.file_upload.FileUpload._get_scope_key	0	1	ctx	Pos	required	fastmcp.server.context.Context
fastmcp.apps.file_upload.FileUpload._register_tools	0	-1	(return)	Return	-	None
fastmcp.apps.file_upload.FileUpload._register_tools	0	0	self	Pos	required	fastmcp.apps.file_upload.FileUpload
fastmcp.apps.file_upload.FileUpload.on_list	0	-1	(return)	Return	-	list[dict[str, typing.Any]]
fastmcp.apps.file_upload.FileUpload.on_list	0	0	self	Pos	required	fastmcp.apps.file_upload.FileUpload
fastmcp.apps.file_upload.FileUpload.on_list	0	1	ctx	Pos	required	fastmcp.server.context.Context
fastmcp.apps.file_upload.FileUpload.on_read	0	-1	(return)	Return	-	dict[str, typing.Any]
fastmcp.apps.file_upload.FileUpload.on_read	0	0	self	Pos	required	fastmcp.apps.file_upload.FileUpload
fastmcp.apps.file_upload.FileUpload.on_read	0	1	name	Pos	required	str
fastmcp.apps.file_upload.FileUpload.on_read	0	2	ctx	Pos	required	fastmcp.server.context.Context
fastmcp.apps.file_upload.FileUpload.on_store	0	-1	(return)	Return	-	list[dict[str, typing.Any]]
fastmcp.apps.file_upload.FileUpload.on_store	0	0	self	Pos	required	fastmcp.apps.file_upload.FileUpload
fastmcp.apps.file_upload.FileUpload.on_store	0	1	files	Pos	required	list[dict[str, typing.Any]]
fastmcp.apps.file_upload.FileUpload.on_store	0	2	ctx	Pos	required	fastmcp.server.context.Context
fastmcp.apps.file_upload._b64_decoded_size	0	-1	(return)	Return	-	int
fastmcp.apps.file_upload._b64_decoded_size	0	0	b64	Pos	required	str
fastmcp.apps.file_upload._format_size	0	-1	(return)	Return	-	str
fastmcp.apps.file_upload._format_size	0	0	size	Pos	required	int
fastmcp.apps.file_upload._make_summary	0	-1	(return)	Return	-	dict[str, typing.Any]
fastmcp.apps.file_upload._make_summary	0	0	entry	Pos	required	dict[str, typing.Any]
fastmcp.apps.file_upload.file_manager	0	-1	(return)	Return	-	prefab_ui.app.PrefabApp
fastmcp.apps.file_upload.file_manager	0	0	ctx	Pos	required	fastmcp.server.context.Context
fastmcp.apps.file_upload.list_files	0	-1	(return)	Return	-	list[dict[Unknown, Unknown]]
fastmcp.apps.file_upload.list_files	0	0	ctx	Pos	required	fastmcp.server.context.Context
fastmcp.apps.file_upload.read_file	0	-1	(return)	Return	-	dict[Unknown, Unknown]
fastmcp.apps.file_upload.read_file	0	0	name	Pos	required	str
fastmcp.apps.file_upload.read_file	0	1	ctx	Pos	required	fastmcp.server.context.Context
fastmcp.apps.file_upload.store_files	0	-1	(return)	Return	-	list[dict[Unknown, Unknown]]
fastmcp.apps.file_upload.store_files	0	0	files	Pos	required	list[dict[Unknown, Unknown]]
fastmcp.apps.file_upload.store_files	0	1	ctx	Pos	required	fastmcp.server.context.Context
fastmcp.apps.form.FormInput.__init__	0	-1	(return)	Return	-	None
fastmcp.apps.form.FormInput.__init__	0	0	self	Pos	required	fastmcp.apps.form.FormInput
fastmcp.apps.form.FormInput.__init__	0	1	model	Pos	required	type[pydantic.main.BaseModel]
fastmcp.apps.form.FormInput.__init__	0	2	name	KwOnly	optional	str | None
fastmcp.apps.form.FormInput.__init__	0	3	title	KwOnly	optional	str | None
fastmcp.apps.form.FormInput.__init__	0	4	submit_text	KwOnly	optional	str
fastmcp.apps.form.FormInput.__init__	0	5	tool_name	KwOnly	optional	str | None
fastmcp.apps.form.FormInput.__init__	0	6	on_submit	KwOnly	optional	((...) -> str) | None
fastmcp.apps.form.FormInput.__init__	0	7	send_message	KwOnly	optional	bool
fastmcp.apps.form.FormInput.__repr__	0	-1	(return)	Return	-	str
fastmcp.apps.form.FormInput.__repr__	0	0	self	Pos	required	fastmcp.apps.form.FormInput
fastmcp.apps.form.FormInput._on_submit	0	-1	(return)	Return	-	str
fastmcp.apps.form.FormInput._register_tools	0	-1	(return)	Return	-	None
fastmcp.apps.form.FormInput._register_tools	0	0	self	Pos	required	fastmcp.apps.form.FormInput
fastmcp.apps.form._backfill_boolean_defaults	0	-1	(return)	Return	-	dict[str, typing.Any]
fastmcp.apps.form._backfill_boolean_defaults	0	0	model	Pos	required	type[pydantic.main.BaseModel]
fastmcp.apps.form._backfill_boolean_defaults	0	1	data	Pos	required	dict[str, typing.Any]
fastmcp.apps.form.collect_input	0	-1	(return)	Return	-	prefab_ui.app.PrefabApp
fastmcp.apps.form.collect_input	0	0	prompt	Pos	required	str
fastmcp.apps.form.collect_input	0	1	title	Pos	optional	str | None
fastmcp.apps.form.collect_input	0	2	submit_text	Pos	optional	str | None
