fastmcp.apps.file_upload.FileUpload.on_list	function	fastmcp/apps/file_upload.py	216	230
fastmcp.apps.file_upload.FileUpload.on_read	function	fastmcp/apps/file_upload.py	232	273
fastmcp.apps.file_upload.FileUpload.on_store	function	fastmcp/apps/file_upload.py	183	214
fastmcp.apps.file_upload._TEXT_EXTENSIONS	attribute	fastmcp/apps/file_upload.py	69	71
fastmcp.apps.file_upload._b64_decoded_size	function	fastmcp/apps/file_upload.py	74	80
fastmcp.apps.file_upload._format_size	function	fastmcp/apps/file_upload.py	83	89
fastmcp.apps.file_upload._make_summary	function	fastmcp/apps/file_upload.py	92	99
fastmcp.apps.form.FormInput	class	fastmcp/apps/form.py	88	229
fastmcp.apps.form.FormInput.__init__	function	fastmcp/apps/form.py	122	141
fastmcp.apps.form.FormInput.__repr__	function	fastmcp/apps/form.py	143	144
fastmcp.apps.form.FormInput._model	attribute	fastmcp/apps/form.py	135	135
fastmcp.apps.form.FormInput._on_submit	attribute	fastmcp/apps/form.py	139	139
fastmcp.apps.form.FormInput._register_tools	function	fastmcp/apps/form.py	146	229
fastmcp.apps.form.FormInput._send_message	attribute	fastmcp/apps/form.py	140	140
fastmcp.apps.form.FormInput._submit_text	attribute	fastmcp/apps/form.py	137	137
fastmcp.apps.form.FormInput._title	attribute	fastmcp/apps/form.py	136	136
fastmcp.apps.form.FormInput._tool_name	attribute	fastmcp/apps/form.py	138	138
fastmcp.apps.form._FORM_SUPPORTS_DEFAULTS	attribute	fastmcp/apps/form.py	58	58
fastmcp.apps.form._backfill_boolean_defaults	function	fastmcp/apps/form.py	67	85
fastmcp.apps.generative.GenerativeUI	class	fastmcp/apps/generative.py	53	199
fastmcp.apps.generative.GenerativeUI.__init__	function	fastmcp/apps/generative.py	73	86
fastmcp.apps.generative.GenerativeUI.__repr__	function	fastmcp/apps/generative.py	88	89
fastmcp.apps.generative.GenerativeUI._components_tool_name	attribute	fastmcp/apps/generative.py	82	82
fastmcp.apps.generative.GenerativeUI._ensure_setup	function	fastmcp/apps/generative.py	99	161
fastmcp.apps.generative.GenerativeUI._get_prompt	function	fastmcp/apps/generative.py	192	193
fastmcp.apps.generative.GenerativeUI._get_resource	function	fastmcp/apps/generative.py	179	181
fastmcp.apps.generative.GenerativeUI._get_resource_template	function	fastmcp/apps/generative.py	186	187
fastmcp.apps.generative.GenerativeUI._get_sandbox	function	fastmcp/apps/generative.py	91	97
fastmcp.apps.generative.GenerativeUI._get_tool	function	fastmcp/apps/generative.py	171	173
fastmcp.apps.generative.GenerativeUI._include_components_tool	attribute	fastmcp/apps/generative.py	83	83
fastmcp.apps.generative.GenerativeUI._list_prompts	function	fastmcp/apps/generative.py	189	190
fastmcp.apps.generative.GenerativeUI._list_resource_templates	function	fastmcp/apps/generative.py	183	184
fastmcp.apps.generative.GenerativeUI._list_resources	function	fastmcp/apps/generative.py	175	177
fastmcp.apps.generative.GenerativeUI._list_tools	function	fastmcp/apps/generative.py	167	169
fastmcp.apps.generative.GenerativeUI._local	attribute	fastmcp/apps/generative.py	84	84
fastmcp.apps.generative.GenerativeUI._sandbox	attribute	fastmcp/apps/generative.py	85	85
fastmcp.apps.generative.GenerativeUI._setup_done	attribute	fastmcp/apps/generative.py	86	86
fastmcp.apps.generative.GenerativeUI._tool_name	attribute	fastmcp/apps/generative.py	81	81
fastmcp.apps.generative.GenerativeUI.lifespan	function	fastmcp/apps/generative.py	195	199
fastmcp.apps.generative._build_csp	function	fastmcp/apps/generative.py	44	50
fastmcp.apps.generative.logger	attribute	fastmcp/apps/generative.py	41	41
fastmcp.cli.apps_dev._EXT_APPS_VERSION	attribute	fastmcp/cli/apps_dev.py	187	187
fastmcp.cli.apps_dev._HOST_HTML_TEMPLATE	attribute	fastmcp/cli/apps_dev.py	295	414
fastmcp.cli.apps_dev._HOST_SHELL	attribute	fastmcp/cli/apps_dev.py	206	289
fastmcp.cli.apps_dev._LOG_PANEL_HTML	attribute	fastmcp/cli/apps_dev.py	420	918
fastmcp.cli.apps_dev._MCP_SDK_VERSION	attribute	fastmcp/cli/apps_dev.py	190	190
fastmcp.cli.apps_dev._MessageLog	class	fastmcp/cli/apps_dev.py	75	163
fastmcp.cli.apps_dev._MessageLog.__init__	function	fastmcp/cli/apps_dev.py	78	82
fastmcp.cli.apps_dev._MessageLog._counter	attribute	fastmcp/cli/apps_dev.py	80	80
fastmcp.cli.apps_dev._MessageLog._entries	attribute	fastmcp/cli/apps_dev.py	79	79
fastmcp.cli.apps_dev._MessageLog._request_methods	attribute	fastmcp/cli/apps_dev.py	81	81
fastmcp.cli.apps_dev._MessageLog._request_times	attribute	fastmcp/cli/apps_dev.py	82	82
fastmcp.cli.apps_dev._MessageLog.clear	function	fastmcp/cli/apps_dev.py	160	163
fastmcp.cli.apps_dev._MessageLog.get_since	function	fastmcp/cli/apps_dev.py	144	145
fastmcp.cli.apps_dev._MessageLog.log_bridge	function	fastmcp/cli/apps_dev.py	147	158
fastmcp.cli.apps_dev._MessageLog.log_request	function	fastmcp/cli/apps_dev.py	84	100
fastmcp.cli.apps_dev._MessageLog.log_response	function	fastmcp/cli/apps_dev.py	102	142
fastmcp.cli.apps_dev._build_picker_html	function	fastmcp/cli/apps_dev.py	1034	1203
fastmcp.cli.apps_dev._fetch_app_bridge_bundle	function	fastmcp/cli/apps_dev.py	1369	1377
fastmcp.cli.apps_dev._fetch_app_bridge_bundle_sync	function	fastmcp/cli/apps_dev.py	1258	1366
fastmcp.cli.apps_dev._has_ui_resource	function	fastmcp/cli/apps_dev.py	931	939
fastmcp.cli.apps_dev._inject_log_panel	function	fastmcp/cli/apps_dev.py	921	923
fastmcp.cli.apps_dev._json_for_script	function	fastmcp/cli/apps_dev.py	58	67
fastmcp.cli.apps_dev._list_tools	function	fastmcp/cli/apps_dev.py	1211	1227
fastmcp.cli.apps_dev._log_response_bytes	function	fastmcp/cli/apps_dev.py	166	184
fastmcp.cli.apps_dev._make_dev_app	function	fastmcp/cli/apps_dev.py	1385	1665
fastmcp.cli.apps_dev._model_from_schema	function	fastmcp/cli/apps_dev.py	942	1031
fastmcp.cli.apps_dev._read_mcp_resource	function	fastmcp/cli/apps_dev.py	1230	1250
fastmcp.cli.apps_dev._start_user_server	function	fastmcp/cli/apps_dev.py	1673	1705
fastmcp.cli.apps_dev._wait_for_server	function	fastmcp/cli/apps_dev.py	1708	1723
fastmcp.cli.apps_dev.logger	attribute	fastmcp/cli/apps_dev.py	55	55
fastmcp.cli.apps_dev.run_dev_apps	function	fastmcp/cli/apps_dev.py	1726	1874
fastmcp.cli.auth.auth_app	attribute	fastmcp/cli/auth.py	7	10
fastmcp.cli.cimd.cimd_app	attribute	fastmcp/cli/cimd.py	25	28
fastmcp.cli.cimd.console	attribute	fastmcp/cli/cimd.py	22	22
fastmcp.cli.cimd.create_command	function	fastmcp/cli/cimd.py	31	140
fastmcp.cli.cimd.logger	attribute	fastmcp/cli/cimd.py	21	21
fastmcp.cli.cimd.validate_command	function	fastmcp/cli/cimd.py	143	218
fastmcp.cli.cli._get_npx_command	function	fastmcp/cli/cli.py	49	60
fastmcp.cli.cli._parse_env_var	function	fastmcp/cli/cli.py	63	72
fastmcp.cli.cli.app	attribute	fastmcp/cli/cli.py	40	46
fastmcp.cli.cli.apps	function	fastmcp/cli/cli.py	339	406
fastmcp.cli.cli.console	attribute	fastmcp/cli/cli.py	38	38
fastmcp.cli.cli.dev_app	attribute	fastmcp/cli/cli.py	141	141
fastmcp.cli.cli.inspect	function	fastmcp/cli/cli.py	790	1025
fastmcp.cli.cli.inspector	function	fastmcp/cli/cli.py	144	336
fastmcp.cli.cli.logger	attribute	fastmcp/cli/cli.py	37	37
fastmcp.cli.cli.prepare	function	fastmcp/cli/cli.py	1032	1117
fastmcp.cli.cli.project_app	attribute	fastmcp/cli/cli.py	1029	1029
fastmcp.cli.cli.run	function	fastmcp/cli/cli.py	409	787
fastmcp.cli.cli.version	function	fastmcp/cli/cli.py	98	137
fastmcp.cli.cli.with_argv	function	fastmcp/cli/cli.py	75	95
fastmcp.cli.client._JSON_SCHEMA_TYPE_MAP	attribute	fastmcp/cli/client.py	32	40
fastmcp.cli.client._build_client	function	fastmcp/cli/client.py	228	256
fastmcp.cli.client._build_stdio_from_command	function	fastmcp/cli/client.py	115	127
fastmcp.cli.client._call_result_to_dict	function	fastmcp/cli/client.py	463	470
fastmcp.cli.client._content_block_to_dict	function	fastmcp/cli/client.py	452	460
fastmcp.cli.client._format_call_result_text	function	fastmcp/cli/client.py	420	449
fastmcp.cli.client._handle_prompt	function	fastmcp/cli/client.py	579	633
fastmcp.cli.client._handle_resource	function	fastmcp/cli/client.py	541	576
fastmcp.cli.client._handle_tool_call	function	fastmcp/cli/client.py	492	538
fastmcp.cli.client._is_http_target	function	fastmcp/cli/client.py	158	166
fastmcp.cli.client._json_schema_type_to_str	function	fastmcp/cli/client.py	356	367
fastmcp.cli.client._print_schema	function	fastmcp/cli/client.py	401	406
fastmcp.cli.client._resolve_json_spec	function	fastmcp/cli/client.py	130	155
fastmcp.cli.client._sanitize_untrusted_text	function	fastmcp/cli/client.py	409	417
fastmcp.cli.client._terminal_elicitation_handler	function	fastmcp/cli/client.py	169	225
fastmcp.cli.client._tools_to_json	function	fastmcp/cli/client.py	473	484
fastmcp.cli.client.call_command	function	fastmcp/cli/client.py	796	894
fastmcp.cli.client.coerce_value	function	fastmcp/cli/client.py	264	295
fastmcp.cli.client.console	attribute	fastmcp/cli/client.py	25	25
fastmcp.cli.client.discover_command	function	fastmcp/cli/client.py	897	986
fastmcp.cli.client.format_tool_signature	function	fastmcp/cli/client.py	370	393
fastmcp.cli.client.list_command	function	fastmcp/cli/client.py	641	793
fastmcp.cli.client.logger	attribute	fastmcp/cli/client.py	24	24
fastmcp.cli.client.parse_tool_arguments	function	fastmcp/cli/client.py	298	348
fastmcp.cli.client.resolve_server_spec	function	fastmcp/cli/client.py	43	112
fastmcp.cli.deploy.authentication.DeviceAuthorizationDeniedError	class	fastmcp/cli/deploy/authentication.py	24	25
fastmcp.cli.deploy.authentication.DeviceAuthorizationError	class	fastmcp/cli/deploy/authentication.py	20	21
fastmcp.cli.deploy.authentication.DeviceAuthorizationExpiredError	class	fastmcp/cli/deploy/authentication.py	28	29
fastmcp.cli.deploy.authentication.authorize_device	function	fastmcp/cli/deploy/authentication.py	77	101
fastmcp.cli.deploy.authentication.poll_device_authorization	function	fastmcp/cli/deploy/authentication.py	32	74
fastmcp.cli.deploy.command.HostOption	attribute	fastmcp/cli/deploy/command.py	61	67
fastmcp.cli.deploy.command.JsonOption	attribute	fastmcp/cli/deploy/command.py	53	60
fastmcp.cli.deploy.command._can_open_browser	function	fastmcp/cli/deploy/command.py	70	71
fastmcp.cli.deploy.command._device_metadata	function	fastmcp/cli/deploy/command.py	74	80
fastmcp.cli.deploy.command._fail	function	fastmcp/cli/deploy/command.py	104	119
fastmcp.cli.deploy.command._fail_for_expected_error	function	fastmcp/cli/deploy/command.py	122	184
fastmcp.cli.deploy.command._get_user	function	fastmcp/cli/deploy/command.py	187	192
fastmcp.cli.deploy.command._load_session_snapshot	function	fastmcp/cli/deploy/command.py	83	101
fastmcp.cli.deploy.command.login	function	fastmcp/cli/deploy/command.py	195	300
fastmcp.cli.deploy.command.logout	function	fastmcp/cli/deploy/command.py	353	398
fastmcp.cli.deploy.command.whoami	function	fastmcp/cli/deploy/command.py	303	350
fastmcp.cli.deploy.configuration.ConfigurationStore	class	fastmcp/cli/deploy/configuration.py	30	68
fastmcp.cli.deploy.configuration.ConfigurationStore.__init__	function	fastmcp/cli/deploy/configuration.py	33	38
fastmcp.cli.deploy.configuration.ConfigurationStore.load	function	fastmcp/cli/deploy/configuration.py	40	47
fastmcp.cli.deploy.configuration.ConfigurationStore.path	attribute	fastmcp/cli/deploy/configuration.py	38	38
fastmcp.cli.deploy.configuration.ConfigurationStore.save	function	fastmcp/cli/deploy/configuration.py	49	53
fastmcp.cli.deploy.configuration.ConfigurationStore.set_api_origin	function	fastmcp/cli/deploy/configuration.py	55	68
fastmcp.cli.deploy.configuration.HorizonConfiguration	class	fastmcp/cli/deploy/configuration.py	18	27
fastmcp.cli.deploy.configuration.HorizonConfiguration.api_origin	attribute	fastmcp/cli/deploy/configuration.py	22	22
fastmcp.cli.deploy.configuration.HorizonConfiguration.model_config	attribute	fastmcp/cli/deploy/configuration.py	19	19
fastmcp.cli.deploy.configuration.HorizonConfiguration.schema_version	attribute	fastmcp/cli/deploy/configuration.py	21	21
fastmcp.cli.deploy.configuration.HorizonConfiguration.validate_api_origin	function	fastmcp/cli/deploy/configuration.py	24	27
fastmcp.cli.deploy.credentials.AuthState	class	fastmcp/cli/deploy/credentials.py	37	48
fastmcp.cli.deploy.credentials.AuthState.api_key	attribute	fastmcp/cli/deploy/credentials.py	41	41
fastmcp.cli.deploy.credentials.AuthState.model_config	attribute	fastmcp/cli/deploy/credentials.py	38	38
fastmcp.cli.deploy.credentials.AuthState.require_nonempty_api_key	function	fastmcp/cli/deploy/credentials.py	43	48
fastmcp.cli.deploy.credentials.AuthState.schema_version	attribute	fastmcp/cli/deploy/credentials.py	40	40
fastmcp.cli.deploy.credentials.AuthenticationRequiredError	class	fastmcp/cli/deploy/credentials.py	33	34
fastmcp.cli.deploy.credentials.CredentialSource	attribute	fastmcp/cli/deploy/credentials.py	30	30
fastmcp.cli.deploy.credentials.CredentialStore	class	fastmcp/cli/deploy/credentials.py	57	127
fastmcp.cli.deploy.credentials.CredentialStore.__init__	function	fastmcp/cli/deploy/credentials.py	60	65
fastmcp.cli.deploy.credentials.CredentialStore.clear	function	fastmcp/cli/deploy/credentials.py	126	127
fastmcp.cli.deploy.credentials.CredentialStore.clear_if_matches	function	fastmcp/cli/deploy/credentials.py	100	124
fastmcp.cli.deploy.credentials.CredentialStore.load	function	fastmcp/cli/deploy/credentials.py	67	69
fastmcp.cli.deploy.credentials.CredentialStore.path	attribute	fastmcp/cli/deploy/credentials.py	65	65
fastmcp.cli.deploy.credentials.CredentialStore.save	function	fastmcp/cli/deploy/credentials.py	71	82
fastmcp.cli.deploy.credentials.CredentialStore.save_for_origin	function	fastmcp/cli/deploy/credentials.py	84	98
fastmcp.cli.deploy.credentials.ResolvedCredential	class	fastmcp/cli/deploy/credentials.py	51	54
fastmcp.cli.deploy.credentials.ResolvedCredential.__init__	function	fastmcp/cli/deploy/credentials.py	0	0
fastmcp.cli.deploy.credentials.ResolvedCredential.api_key	attribute	fastmcp/cli/deploy/credentials.py	53	53
fastmcp.cli.deploy.credentials.ResolvedCredential.source	attribute	fastmcp/cli/deploy/credentials.py	54	54
fastmcp.cli.deploy.credentials.resolve_credential	function	fastmcp/cli/deploy/credentials.py	130	158
fastmcp.cli.deploy.credentials.revoke_and_clear_credential	function	fastmcp/cli/deploy/credentials.py	161	169
fastmcp.cli.deploy.horizon_client.DEFAULT_HORIZON_API_ORIGIN	attribute	fastmcp/cli/deploy/horizon_client.py	23	23
fastmcp.cli.deploy.horizon_client.DEVICE_AUTH_CLIENT_ID	attribute	fastmcp/cli/deploy/horizon_client.py	21	21
fastmcp.cli.deploy.horizon_client.DEVICE_AUTH_GRANT_TYPE	attribute	fastmcp/cli/deploy/horizon_client.py	22	22
fastmcp.cli.deploy.horizon_client.DeviceAccessToken	class	fastmcp/cli/deploy/horizon_client.py	69	78
fastmcp.cli.deploy.horizon_client.DeviceAccessToken.access_token	attribute	fastmcp/cli/deploy/horizon_client.py	70	70
fastmcp.cli.deploy.horizon_client.DeviceAccessToken.require_nonempty_access_token	function	fastmcp/cli/deploy/horizon_client.py	73	78
fastmcp.cli.deploy.horizon_client.DeviceAccessToken.token_type	attribute	fastmcp/cli/deploy/horizon_client.py	71	71
fastmcp.cli.deploy.horizon_client.DeviceAuthorization	class	fastmcp/cli/deploy/horizon_client.py	60	66
fastmcp.cli.deploy.horizon_client.DeviceAuthorization.device_code	attribute	fastmcp/cli/deploy/horizon_client.py	61	61
fastmcp.cli.deploy.horizon_client.DeviceAuthorization.expires_in	attribute	fastmcp/cli/deploy/horizon_client.py	65	65
fastmcp.cli.deploy.horizon_client.DeviceAuthorization.interval	attribute	fastmcp/cli/deploy/horizon_client.py	66	66
fastmcp.cli.deploy.horizon_client.DeviceAuthorization.user_code	attribute	fastmcp/cli/deploy/horizon_client.py	62	62
fastmcp.cli.deploy.horizon_client.DeviceAuthorization.verification_uri	attribute	fastmcp/cli/deploy/horizon_client.py	63	63
fastmcp.cli.deploy.horizon_client.DeviceAuthorization.verification_uri_complete	attribute	fastmcp/cli/deploy/horizon_client.py	64	64
fastmcp.cli.deploy.horizon_client.DeviceMetadata	class	fastmcp/cli/deploy/horizon_client.py	111	116
fastmcp.cli.deploy.horizon_client.DeviceMetadata.__init__	function	fastmcp/cli/deploy/horizon_client.py	0	0
fastmcp.cli.deploy.horizon_client.DeviceMetadata.architecture	attribute	fastmcp/cli/deploy/horizon_client.py	115	115
fastmcp.cli.deploy.horizon_client.DeviceMetadata.client_version	attribute	fastmcp/cli/deploy/horizon_client.py	116	116
fastmcp.cli.deploy.horizon_client.DeviceMetadata.device_name	attribute	fastmcp/cli/deploy/horizon_client.py	113	113
fastmcp.cli.deploy.horizon_client.DeviceMetadata.platform	attribute	fastmcp/cli/deploy/horizon_client.py	114	114
fastmcp.cli.deploy.horizon_client.DeviceTokenError	attribute	fastmcp/cli/deploy/horizon_client.py	25	30
fastmcp.cli.deploy.horizon_client.DeviceTokenPoll	class	fastmcp/cli/deploy/horizon_client.py	119	126
fastmcp.cli.deploy.horizon_client.DeviceTokenPoll.__init__	function	fastmcp/cli/deploy/horizon_client.py	0	0
fastmcp.cli.deploy.horizon_client.DeviceTokenPoll.__post_init__	function	fastmcp/cli/deploy/horizon_client.py	124	126
fastmcp.cli.deploy.horizon_client.DeviceTokenPoll.access_token	attribute	fastmcp/cli/deploy/horizon_client.py	121	121
fastmcp.cli.deploy.horizon_client.DeviceTokenPoll.error	attribute	fastmcp/cli/deploy/horizon_client.py	122	122
fastmcp.cli.deploy.horizon_client.HorizonClient	class	fastmcp/cli/deploy/horizon_client.py	150	332
fastmcp.cli.deploy.horizon_client.HorizonClient.__aenter__	function	fastmcp/cli/deploy/horizon_client.py	176	178
fastmcp.cli.deploy.horizon_client.HorizonClient.__aexit__	function	fastmcp/cli/deploy/horizon_client.py	180	186
fastmcp.cli.deploy.horizon_client.HorizonClient.__init__	function	fastmcp/cli/deploy/horizon_client.py	153	174
fastmcp.cli.deploy.horizon_client.HorizonClient._api_key	attribute	fastmcp/cli/deploy/horizon_client.py	162	168
fastmcp.cli.deploy.horizon_client.HorizonClient._client	attribute	fastmcp/cli/deploy/horizon_client.py	169	174
fastmcp.cli.deploy.horizon_client.HorizonClient._request	function	fastmcp/cli/deploy/horizon_client.py	191	219
fastmcp.cli.deploy.horizon_client.HorizonClient._require_status	function	fastmcp/cli/deploy/horizon_client.py	234	240
fastmcp.cli.deploy.horizon_client.HorizonClient._validate_response	function	fastmcp/cli/deploy/horizon_client.py	221	232
fastmcp.cli.deploy.horizon_client.HorizonClient.aclose	function	fastmcp/cli/deploy/horizon_client.py	188	189
fastmcp.cli.deploy.horizon_client.HorizonClient.api_origin	attribute	fastmcp/cli/deploy/horizon_client.py	161	161
fastmcp.cli.deploy.horizon_client.HorizonClient.create_device_authorization	function	fastmcp/cli/deploy/horizon_client.py	242	260
fastmcp.cli.deploy.horizon_client.HorizonClient.exchange_device_authorization	function	fastmcp/cli/deploy/horizon_client.py	262	285
fastmcp.cli.deploy.horizon_client.HorizonClient.get_current_user	function	fastmcp/cli/deploy/horizon_client.py	287	295
fastmcp.cli.deploy.horizon_client.HorizonClient.list_organizations	function	fastmcp/cli/deploy/horizon_client.py	297	324
fastmcp.cli.deploy.horizon_client.HorizonClient.revoke_current_api_key	function	fastmcp/cli/deploy/horizon_client.py	326	332
fastmcp.cli.deploy.horizon_client.HorizonError	class	fastmcp/cli/deploy/horizon_client.py	33	34
fastmcp.cli.deploy.horizon_client.HorizonOrganization	class	fastmcp/cli/deploy/horizon_client.py	95	98
fastmcp.cli.deploy.horizon_client.HorizonOrganization.id	attribute	fastmcp/cli/deploy/horizon_client.py	96	96
fastmcp.cli.deploy.horizon_client.HorizonOrganization.name	attribute	fastmcp/cli/deploy/horizon_client.py	97	97
fastmcp.cli.deploy.horizon_client.HorizonOrganization.slug	attribute	fastmcp/cli/deploy/horizon_client.py	98	98
