_ctypes.byref	_ctypes.pyi	12
_ctypes.c_ulong.value	_ctypes.pyi	5
_frozen_importlib.ModuleSpec.loader	_frozen_importlib.pyi	1
_frozen_importlib.module_from_spec	_frozen_importlib.pyi	1
_frozen_importlib_external.spec_from_file_location	_frozen_importlib_external.pyi	1
_io.BufferedReader	_io.pyi	2
_io.BufferedWriter	_io.pyi	3
_io.BytesIO	_io.pyi	11
_io.BytesIO.close	_io.pyi	3
_io.BytesIO.flush	_io.pyi	1
_io.BytesIO.getvalue	_io.pyi	4
_io.BytesIO.write	_io.pyi	2
_io.StringIO	_io.pyi	7
_io.StringIO.flush	_io.pyi	2
_io.StringIO.getvalue	_io.pyi	1
_io.StringIO.write	_io.pyi	1
_io.TextIOWrapper	_io.pyi	4
_io.TextIOWrapper.close	_io.pyi	1
_io.TextIOWrapper.fileno	_io.pyi	4
_io.TextIOWrapper.read	_io.pyi	1
_io.TextIOWrapper.write	_io.pyi	4
_io._NonClosingTextIOWrapper.detach	_io.pyi	1
_io.__init__	_io.pyi	3
_io.flush	_io.pyi	1
_io.isatty	_io.pyi	1
_io.open	_io.pyi	1
_io.write	_io.pyi	1
_operator.ge	_operator.pyi	1
_operator.gt	_operator.pyi	1
_operator.le	_operator.pyi	1
_operator.length_hint	_operator.pyi	4
_operator.lt	_operator.pyi	1
_pickle.dumps	_pickle.pyi	4
_pickle.loads	_pickle.pyi	2
_stat.S_ISDIR	_stat.pyi	1
_stat.S_ISREG	_stat.pyi	1
_typeshed	_typeshed/__init__.pyi	1
_typeshed.ReadableBuffer	_typeshed/__init__.pyi	2
_warnings.warn	_warnings.pyi	5
abc	abc.pyi	9
abc.ABC	abc.pyi	19
abc.abstractmethod	abc.pyi	26
abs	builtins.pyi	4
all	builtins.pyi	3
annotated_doc	annotated_doc/__init__.py	2
annotated_doc.Doc	annotated_doc/__init__.py	152
annotated_doc.main.Doc	annotated_doc/main.py	152
any	builtins.pyi	11
argparse	argparse.pyi	8
argparse.ArgumentParser	argparse.pyi	4
argparse.ArgumentParser.add_argument	argparse.pyi	23
argparse.ArgumentParser.parse_args	argparse.pyi	4
array	array.pyi	1
array.array	array.pyi	3
array.array.typecode	array.pyi	2
ast	ast.pyi	1
ast.literal_eval	ast.pyi	2
attr		4
attr.fields		1
attr.has		1
bisect	bisect.pyi	2
bisect.bisect_left	bisect.pyi	1
bool	builtins.pyi	920
builtins	builtins.pyi	1
bytearray	builtins.pyi	5
bytes	builtins.pyi	44
bytes.decode	builtins.pyi	14
callable	builtins.pyi	13
chr	builtins.pyi	1
classmethod	builtins.pyi	80
codecs	codecs.pyi	2
codecs.CodecInfo.name	codecs.pyi	1
codecs.lookup	codecs.pyi	1
collections	collections/__init__.pyi	32
collections.Counter	collections/__init__.pyi	3
collections.UserDict	collections/__init__.pyi	3
collections.UserList	collections/__init__.pyi	2
collections.abc	collections/abc.pyi	25
collections.abc.Buffer	collections/abc.pyi	1
collections.abc.Callable	collections/abc.pyi	139
collections.abc.Iterable	collections/abc.pyi	17
collections.abc.Iterator	collections/abc.pyi	20
collections.abc.Mapping	collections/abc.pyi	21
collections.abc.MutableMapping	collections/abc.pyi	19
collections.abc.Sequence	collections/abc.pyi	55
collections.defaultdict	collections/__init__.pyi	13
collections.defaultdict.default_factory	collections/__init__.pyi	2
collections.deque	collections/__init__.pyi	8
collections.deque.append	collections/__init__.pyi	2
collections.deque.maxlen	collections/__init__.pyi	3
collections.deque.pop	collections/__init__.pyi	1
collections.deque.popleft	collections/__init__.pyi	3
collections.namedtuple	collections/__init__.pyi	1
colorama		2
colorama.AnsiToWin32		1
colorsys	colorsys.pyi	7
colorsys.hls_to_rgb	colorsys.pyi	4
colorsys.rgb_to_hls	colorsys.pyi	2
configparser	configparser.pyi	2
configparser.ConfigParser	configparser.pyi	1
configparser.ConfigParser.items	configparser.pyi	1
configparser.ConfigParser.read_file	configparser.pyi	1
contextlib	contextlib.pyi	12
contextlib.AbstractContextManager	contextlib.pyi	11
contextlib.ExitStack	contextlib.pyi	3
contextlib.ExitStack.__exit__	contextlib.pyi	1
contextlib.ExitStack.callback	contextlib.pyi	1
contextlib.ExitStack.enter_context	contextlib.pyi	1
contextlib.contextmanager	contextlib.pyi	12
contextlib.suppress	contextlib.pyi	3
copy	copy.pyi	1
copy.copy	copy.pyi	3
ctypes	ctypes/__init__.pyi	20
ctypes.Array	ctypes/__init__.pyi	3
ctypes.LibraryLoader	ctypes/__init__.pyi	3
ctypes.POINTER	ctypes/__init__.pyi	9
ctypes.Structure	ctypes/__init__.pyi	5
ctypes.WINFUNCTYPE	ctypes/__init__.pyi	4
ctypes.WinDLL	ctypes/__init__.pyi	2
ctypes.byref	ctypes/__init__.pyi	12
ctypes.c_char	ctypes/__init__.pyi	6
ctypes.c_char_p	ctypes/__init__.pyi	2
ctypes.c_int	ctypes/__init__.pyi	4
ctypes.c_ssize_t	ctypes/__init__.pyi	4
ctypes.c_ulong	ctypes/__init__.pyi	3
ctypes.c_ushort	ctypes/__init__.pyi	1
ctypes.c_void_p	ctypes/__init__.pyi	5
ctypes.py_object	ctypes/__init__.pyi	3
ctypes.pythonapi	ctypes/__init__.pyi	3
ctypes.pythonapi.PyBuffer_Release	ctypes/__init__.pyi	1
ctypes.pythonapi.PyObject_GetBuffer	ctypes/__init__.pyi	1
ctypes.windll	ctypes/__init__.pyi	5
ctypes.windll.kernel32	ctypes/__init__.pyi	3
ctypes.windll.shell32	ctypes/__init__.pyi	1
ctypes.wintypes	ctypes/wintypes.pyi	51
ctypes.wintypes.BOOL	ctypes/wintypes.pyi	10
ctypes.wintypes.DWORD	ctypes/wintypes.pyi	13
ctypes.wintypes.HANDLE	ctypes/wintypes.pyi	22
ctypes.wintypes.LPCWSTR	ctypes/wintypes.pyi	3
ctypes.wintypes.LPDWORD	ctypes/wintypes.pyi	1
ctypes.wintypes.LPWSTR	ctypes/wintypes.pyi	3
ctypes.wintypes.SMALL_RECT	ctypes/wintypes.pyi	1
ctypes.wintypes.WORD	ctypes/wintypes.pyi	5
ctypes.wintypes._COORD	ctypes/wintypes.pyi	1
ctypes.wintypes._COORD.X	ctypes/wintypes.pyi	2
ctypes.wintypes._COORD.Y	ctypes/wintypes.pyi	2
dataclasses	dataclasses.pyi	11
dataclasses.Field.name	dataclasses.pyi	3
dataclasses.Field.repr	dataclasses.pyi	1
dataclasses.__file__	dataclasses.pyi	1
dataclasses.dataclass	dataclasses.pyi	22
dataclasses.field	dataclasses.pyi	15
dataclasses.fields	dataclasses.pyi	3
dataclasses.is_dataclass	dataclasses.pyi	3
dataclasses.replace	dataclasses.pyi	2
datetime	datetime.pyi	6
datetime.datetime	datetime.pyi	14
datetime.datetime.fromtimestamp	datetime.pyi	1
datetime.datetime.now	datetime.pyi	1
datetime.datetime.strftime	datetime.pyi	1
datetime.datetime.strptime	datetime.pyi	1
datetime.timedelta	datetime.pyi	2
defaultdict.get	builtins.pyi	3
defaultdict.items	builtins.pyi	3
defaultdict.values	builtins.pyi	1
dict	builtins.pyi	49
dict.__getitem__	builtins.pyi	1
dict.copy	builtins.pyi	3
dict.fromkeys	builtins.pyi	1
dict.get	builtins.pyi	36
dict.items	builtins.pyi	20
dict.keys	builtins.pyi	6
dict.pop	builtins.pyi	4
dict.values	builtins.pyi	6
difflib	difflib.pyi	2
difflib.get_close_matches	difflib.pyi	4
dir	builtins.pyi	2
divmod	builtins.pyi	5
enum	enum.pyi	13
enum.ColorSystem.name	enum.pyi	1
enum.ColorType.name	enum.pyi	2
enum.Enum	enum.pyi	11
enum.Enum.value	enum.pyi	3
enum.IntEnum	enum.pyi	5
enum.Shells.value	enum.pyi	9
enum.auto	enum.pyi	5
enumerate	builtins.pyi	27
errno	errno.pyi	7
errno.EACCES	errno.pyi	1
errno.EEXIST	errno.pyi	1
errno.EPIPE	errno.pyi	2
filter	builtins.pyi	1
float	builtins.pyi	128
format	builtins.pyi	7
fractions	fractions.pyi	1
fractions.Fraction	fractions.pyi	2
frozenset	builtins.pyi	26
frozenset.issuperset	builtins.pyi	1
functools	functools.pyi	13
functools.cache	functools.pyi	2
functools.lru_cache	functools.pyi	20
functools.partial	functools.pyi	4
functools.reduce	functools.pyi	2
functools.update_wrapper	functools.pyi	6
functools.wraps	functools.pyi	2
genericpath.exists	genericpath.pyi	4
genericpath.isdir	genericpath.pyi	1
get	builtins.pyi	6
getattr	builtins.pyi	69
getpass	getpass.pyi	4
getpass.getpass	getpass.pyi	2
gettext	gettext.pyi	2
gettext.gettext	gettext.pyi	24
glob	glob.pyi	1
glob.glob	glob.pyi	2
hasattr	builtins.pyi	26
hash	builtins.pyi	3
html	html/__init__.pyi	2
html.escape	html/__init__.pyi	5
id	builtins.pyi	1
importlib	importlib/__init__.pyi	7
importlib._abc.Loader.exec_module	importlib/_abc.pyi	1
importlib.import_module	importlib/__init__.pyi	2
importlib.util	importlib/util.pyi	6
importlib.util.find_spec	importlib/util.pyi	2
importlib.util.module_from_spec	importlib/util.pyi	1
importlib.util.spec_from_file_location	importlib/util.pyi	1
input	builtins.pyi	2
inspect	inspect.pyi	42
inspect.FrameInfo.filename	inspect.pyi	1
inspect.FrameInfo.frame	inspect.pyi	1
inspect.FrameInfo.lineno	inspect.pyi	1
inspect.Parameter	inspect.pyi	3
inspect.Parameter.KEYWORD_ONLY	inspect.pyi	1
inspect.Parameter.POSITIONAL_ONLY	inspect.pyi	1
inspect.Parameter.POSITIONAL_OR_KEYWORD	inspect.pyi	1
inspect.Parameter.annotation	inspect.pyi	1
inspect.Parameter.default	inspect.pyi	7
inspect.Parameter.empty	inspect.pyi	5
inspect.Parameter.kind	inspect.pyi	2
inspect.Parameter.name	inspect.pyi	11
inspect.Signature.parameters	inspect.pyi	2
inspect.cleandoc	inspect.pyi	13
inspect.currentframe	inspect.pyi	1
inspect.getdoc	inspect.pyi	6
inspect.getfile	inspect.pyi	4
inspect.isclass	inspect.pyi	8
inspect.iscoroutinefunction	inspect.pyi	1
inspect.isfunction	inspect.pyi	2
inspect.ismodule	inspect.pyi	3
inspect.signature	inspect.pyi	4
inspect.stack	inspect.pyi	2
int	builtins.pyi	656
io	io.pyi	44
io.BufferedReader	io.pyi	2
io.BufferedWriter	io.pyi	3
io.BytesIO	io.pyi	11
io.IOBase	io.pyi	1
io.RawIOBase	io.pyi	3
io.StringIO	io.pyi	7
io.TextIOBase	io.pyi	1
io.TextIOWrapper	io.pyi	4
io.UnsupportedOperation	io.pyi	4
io.open	io.pyi	1
ipywidgets		1
ipywidgets.Output		2
isinstance	builtins.pyi	188
issubclass	builtins.pyi	2
items	builtins.pyi	3
iter	builtins.pyi	34
itertools	itertools.pyi	11
itertools.chain	itertools.pyi	6
itertools.chain.from_iterable	itertools.pyi	1
itertools.count	itertools.pyi	2
itertools.cycle	itertools.pyi	4
itertools.filterfalse	itertools.pyi	2
itertools.islice	itertools.pyi	9
itertools.zip_longest	itertools.pyi	2
join	builtins.pyi	87
json	json/__init__.pyi	3
json.dumps	json/__init__.pyi	4
json.loads	json/__init__.pyi	2
len	builtins.pyi	200
linecache	linecache.pyi	2
linecache.getlines	linecache.pyi	1
list	builtins.pyi	213
list.__len__	builtins.pyi	1
list.append	builtins.pyi	215
list.copy	builtins.pyi	4
list.extend	builtins.pyi	31
list.index	builtins.pyi	1
list.insert	builtins.pyi	5
list.pop	builtins.pyi	17
list.remove	builtins.pyi	7
list.sort	builtins.pyi	5
locale	locale.pyi	2
locale.getpreferredencoding	locale.pyi	1
locals	builtins.pyi	1
logging	logging/__init__.pyi	5
logging.Formatter.datefmt	logging/__init__.pyi	2
logging.Formatter.formatMessage	logging/__init__.pyi	1
logging.Formatter.formatTime	logging/__init__.pyi	1
logging.Formatter.usesTime	logging/__init__.pyi	1
logging.Handler	logging/__init__.pyi	2
logging.LogRecord	logging/__init__.pyi	5
logging.LogRecord.created	logging/__init__.pyi	1
logging.LogRecord.exc_info	logging/__init__.pyi	3
logging.LogRecord.getMessage	logging/__init__.pyi	2
logging.LogRecord.levelname	logging/__init__.pyi	1
logging.LogRecord.lineno	logging/__init__.pyi	1
logging.LogRecord.pathname	logging/__init__.pyi	2
logging.Logger.critical	logging/__init__.pyi	1
logging.Logger.debug	logging/__init__.pyi	3
logging.Logger.error	logging/__init__.pyi	1
logging.Logger.exception	logging/__init__.pyi	1
logging.Logger.info	logging/__init__.pyi	9
logging.Logger.warning	logging/__init__.pyi	2
logging.NOTSET	logging/__init__.pyi	1
logging.RichHandler.format	logging/__init__.pyi	1
logging.RichHandler.formatter	logging/__init__.pyi	4
logging.RichHandler.handleError	logging/__init__.pyi	2
logging.__init__	logging/__init__.pyi	1
logging.basicConfig	logging/__init__.pyi	1
logging.getLogger	logging/__init__.pyi	1
map	builtins.pyi	11
markdown_it	markdown_it/__init__.py	2
markdown_it.MarkdownIt	markdown_it/__init__.py	2
markdown_it.main.MarkdownIt	markdown_it/main.py	2
markdown_it.main.MarkdownIt.enable	markdown_it/main.py	2
markdown_it.main.MarkdownIt.parse	markdown_it/main.py	1
markdown_it.token	markdown_it/token.py	1
markdown_it.token.Token	markdown_it/token.py	11
markdown_it.token.Token.attrs	markdown_it/token.py	5
markdown_it.token.Token.children	markdown_it/token.py	2
markdown_it.token.Token.content	markdown_it/token.py	7
markdown_it.token.Token.info	markdown_it/token.py	1
markdown_it.token.Token.nesting	markdown_it/token.py	3
markdown_it.token.Token.tag	markdown_it/token.py	3
markdown_it.token.Token.type	markdown_it/token.py	4
math	math/__init__.pyi	10
math.ceil	math/__init__.pyi	6
math.cos	math/__init__.pyi	2
math.gcd	math/__init__.pyi	2
math.pi	math/__init__.pyi	1
math.sqrt	math/__init__.pyi	2
max	builtins.pyi	58
memoryview	builtins.pyi	1
min	builtins.pyi	34
mmap	mmap.pyi	1
mmap.mmap	mmap.pyi	2
msvcrt	msvcrt.pyi	5
msvcrt.get_osfhandle	msvcrt.pyi	1
msvcrt.getwch	msvcrt.pyi	1
msvcrt.getwche	msvcrt.pyi	1
next	builtins.pyi	40
object	builtins.pyi	14
object.__repr__	builtins.pyi	2
open	builtins.pyi	9
operator	operator.pyi	15
operator.attrgetter	operator.pyi	7
operator.ge	operator.pyi	1
operator.gt	operator.pyi	1
operator.itemgetter	operator.pyi	12
operator.le	operator.pyi	1
operator.length_hint	operator.pyi	4
operator.lt	operator.pyi	1
ord	builtins.pyi	1
os	os/__init__.pyi	141
os.O_CREAT	os/__init__.pyi	1
os.O_EXCL	os/__init__.pyi	1
os.O_RDWR	os/__init__.pyi	1
os.O_WRONLY	os/__init__.pyi	1
os.PathLike	os/__init__.pyi	22
os.R_OK	os/__init__.pyi	1
os.W_OK	os/__init__.pyi	2
os._Environ	os/__init__.pyi	2
os._Environ.get	os/__init__.pyi	8
os.access	os/__init__.pyi	3
os.chmod	os/__init__.pyi	1
os.devnull	os/__init__.pyi	1
os.dup2	os/__init__.pyi	1
os.environ	os/__init__.pyi	15
os.fsdecode	os/__init__.pyi	2
os.fsencode	os/__init__.pyi	1
os.fspath	os/__init__.pyi	4
os.get_terminal_size	os/__init__.pyi	1
os.getcwd	os/__init__.pyi	1
os.getenv	os/__init__.pyi	19
os.listdir	os/__init__.pyi	1
os.name	os/__init__.pyi	4
os.open	os/__init__.pyi	2
os.path	os/__init__.pyi	38
os.path	os/path.pyi	2
os.path.expanduser	os/__init__.pyi	1
os.path.join	os/__init__.pyi	1
os.path.splitext	os/path.pyi	1
os.read	os/__init__.pyi	2
os.replace	os/__init__.pyi	1
os.sep	os/__init__.pyi	1
os.stat	os/__init__.pyi	4
os.stat_result.st_mode	os/__init__.pyi	3
os.stat_result.st_size	os/__init__.pyi	1
os.terminal_size.columns	os/__init__.pyi	2
pathlib	pathlib/__init__.pyi	5
pathlib.Path	pathlib/__init__.pyi	28
pathlib.Path.exists	pathlib/__init__.pyi	1
pathlib.Path.home	pathlib/__init__.pyi	5
pathlib.Path.is_file	pathlib/__init__.pyi	3
pathlib.Path.mkdir	pathlib/__init__.pyi	6
pathlib.Path.name	pathlib/__init__.pyi	1
pathlib.Path.open	pathlib/__init__.pyi	1
pathlib.Path.parent	pathlib/__init__.pyi	6
pathlib.Path.read_text	pathlib/__init__.pyi	4
pathlib.Path.write_text	pathlib/__init__.pyi	6
pickle	pickle.pyi	1
pickle.dumps	pickle.pyi	4
pickle.loads	pickle.pyi	2
platform	platform.pyi	8
platform.system	platform.pyi	5
posixpath.abspath	posixpath.pyi	3
posixpath.basename	posixpath.pyi	4
posixpath.devnull	posixpath.pyi	1
posixpath.dirname	posixpath.pyi	6
posixpath.expanduser	posixpath.pyi	4
posixpath.expandvars	posixpath.pyi	1
posixpath.isabs	posixpath.pyi	1
posixpath.join	posixpath.pyi	5
posixpath.normpath	posixpath.pyi	1
posixpath.pathsep	posixpath.pyi	2
posixpath.realpath	posixpath.pyi	2
posixpath.sep	posixpath.pyi	1
posixpath.splitext	posixpath.pyi	3
print	builtins.pyi	13
property	builtins.pyi	99
pty	pty.pyi	2
pty.spawn	pty.pyi	1
pydoc	pydoc.pyi	2
pydoc.pager	pydoc.pyi	1
pygments	pygments/__init__.py	11
pygments.lexer	pygments/lexer.py	1
pygments.lexer.Lexer	pygments/lexer.py	7
pygments.lexer.Lexer.aliases	pygments/lexer.py	2
pygments.lexer.Lexer.get_tokens	pygments/lexer.py	2
pygments.lexer.Lexer.name	pygments/lexer.py	1
pygments.lexers	pygments/lexers/__init__.py	2
pygments.lexers.get_lexer_by_name	pygments/lexers/__init__.py	4
pygments.lexers.guess_lexer_for_filename	pygments/lexers/__init__.py	4
pygments.style	pygments/style.py	1
pygments.style.Style	pygments/style.py	3
pygments.style.background_color	pygments/style.py	1
pygments.styles	pygments/styles/__init__.py	1
pygments.styles.get_style_by_name	pygments/styles/__init__.py	3
pygments.token	pygments/token.py	4
pygments.token.Comment	pygments/token.py	9
pygments.token.Comment.Preproc	pygments/token.py	2
pygments.token.Error	pygments/token.py	3
pygments.token.Generic	pygments/token.py	13
pygments.token.Generic.Deleted	pygments/token.py	2
pygments.token.Generic.Error	pygments/token.py	2
pygments.token.Generic.Heading	pygments/token.py	2
pygments.token.Generic.Inserted	pygments/token.py	2
pygments.token.Generic.Prompt	pygments/token.py	2
pygments.token.Generic.Subheading	pygments/token.py	2
pygments.token.Keyword	pygments/token.py	9
pygments.token.Keyword.Constant	pygments/token.py	3
pygments.token.Keyword.Type	pygments/token.py	2
pygments.token.Name	pygments/token.py	25
pygments.token.Name.Attribute	pygments/token.py	2
pygments.token.Name.Builtin	pygments/token.py	2
pygments.token.Name.Class	pygments/token.py	2
pygments.token.Name.Constant	pygments/token.py	3
pygments.token.Name.Decorator	pygments/token.py	2
pygments.token.Name.Exception	pygments/token.py	2
pygments.token.Name.Function	pygments/token.py	3
pygments.token.Name.Namespace	pygments/token.py	2
pygments.token.Name.Tag	pygments/token.py	2
pygments.token.Name.Variable	pygments/token.py	2
pygments.token.Number	pygments/token.py	6
pygments.token.Operator	pygments/token.py	5
pygments.token.Operator.Word	pygments/token.py	2
pygments.token.String	pygments/token.py	7
pygments.token.String.Delimiter	pygments/token.py	1
pygments.token.Text	pygments/token.py	3
pygments.token.Token	pygments/token.py	8
pygments.token.Token.Text	pygments/token.py	3
pygments.token.Whitespace	pygments/token.py	3
pygments.util	pygments/util.py	2
pygments.util.ClassNotFound	pygments/util.py	7
random	random.pyi	8
random.getrandbits	random.pyi	2
random.randint	random.pyi	2
random.random	random.pyi	1
random.randrange	random.pyi	1
range	builtins.pyi	34
re	re.pyi	48
re.ASCII	re.pyi	1
re.IGNORECASE	re.pyi	1
re.MULTILINE	re.pyi	2
re.Match	re.pyi	6
re.Match.end	re.pyi	1
re.Match.group	re.pyi	5
re.Match.groupdict	re.pyi	1
re.Match.groups	re.pyi	7
re.Match.span	re.pyi	7
re.Match.start	re.pyi	1
re.Pattern	re.pyi	2
re.Pattern.finditer	re.pyi	3
re.Pattern.match	re.pyi	5
re.Pattern.search	re.pyi	1
re.Pattern.sub	re.pyi	4
re.VERBOSE	re.pyi	3
re.compile	re.pyi	12
re.error	re.pyi	1
re.escape	re.pyi	3
re.finditer	re.pyi	6
re.fullmatch	re.pyi	1
re.search	re.pyi	1
re.split	re.pyi	1
re.sub	re.pyi	2
replace	builtins.pyi	3
repr	builtins.pyi	20
reprlib	reprlib.pyi	3
reprlib.__file__	reprlib.pyi	1
reversed	builtins.pyi	4
round	builtins.pyi	7
set	builtins.pyi	14
set.__contains__	builtins.pyi	1
set.add	builtins.pyi	5
set.difference_update	builtins.pyi	2
set.remove	builtins.pyi	1
set.update	builtins.pyi	2
setattr	builtins.pyi	1
shellingham	shellingham/__init__.py	3
shellingham.ShellDetectionFailure	shellingham/__init__.py	1
shellingham._core.ShellDetectionFailure	shellingham/_core.py	1
shellingham.detect_shell	shellingham/__init__.py	1
shlex	shlex.pyi	4
shlex.shlex	shlex.pyi	1
shlex.shlex.token	shlex.pyi	1
shlex.split	shlex.pyi	1
shutil	shutil.pyi	9
shutil.get_terminal_size	shutil.pyi	3
shutil.which	shutil.pyi	2
slice	builtins.pyi	3
slice.indices	builtins.pyi	1
sorted	builtins.pyi	16
split	builtins.pyi	21
startswith	builtins.pyi	2
stat	stat.pyi	3
stat.S_ISDIR	stat.pyi	1
stat.S_ISREG	stat.pyi	1
staticmethod	builtins.pyi	5
str	builtins.pyi	1548
str.capitalize	builtins.pyi	1
str.casefold	builtins.pyi	1
str.count	builtins.pyi	1
str.encode	builtins.pyi	5
str.endswith	builtins.pyi	12
str.expandtabs	builtins.pyi	2
str.find	builtins.pyi	1
str.format	builtins.pyi	12
str.index	builtins.pyi	1
str.isalnum	builtins.pyi	3
str.isascii	builtins.pyi	1
str.isdigit	builtins.pyi	7
str.isidentifier	builtins.pyi	2
str.join	builtins.pyi	2
str.ljust	builtins.pyi	1
str.lower	builtins.pyi	29
str.lstrip	builtins.pyi	8
str.partition	builtins.pyi	12
str.replace	builtins.pyi	34
str.rjust	builtins.pyi	2
str.rpartition	builtins.pyi	2
str.rsplit	builtins.pyi	2
str.rstrip	builtins.pyi	15
str.split	builtins.pyi	14
str.splitlines	builtins.pyi	9
str.startswith	builtins.pyi	35
str.strip	builtins.pyi	30
str.title	builtins.pyi	2
str.translate	builtins.pyi	2
str.upper	builtins.pyi	8
subprocess	subprocess.pyi	19
subprocess.CompletedProcess.returncode	subprocess.pyi	2
subprocess.CompletedProcess.stdout	subprocess.pyi	5
subprocess.DEVNULL	subprocess.pyi	2
subprocess.PIPE	subprocess.pyi	2
subprocess.Popen	subprocess.pyi	4
subprocess.Popen.wait	subprocess.pyi	3
subprocess.STDOUT	subprocess.pyi	2
subprocess.call	subprocess.pyi	2
subprocess.run	subprocess.pyi	3
sum	builtins.pyi	30
super	builtins.pyi	53
sys	sys/__init__.pyi	154
sys.__stderr__	sys/__init__.pyi	1
sys.__stdin__	sys/__init__.pyi	1
sys.__stdout__	sys/__init__.pyi	1
sys.argv	sys/__init__.pyi	6
sys.exc_info	sys/__init__.pyi	3
sys.excepthook	sys/__init__.pyi	4
sys.exit	sys/__init__.pyi	13
sys.getdefaultencoding	sys/__init__.pyi	1
sys.getfilesystemencoding	sys/__init__.pyi	3
sys.getwindowsversion	sys/__init__.pyi	1
sys.modules	sys/__init__.pyi	1
sys.platform	sys/__init__.pyi	14
sys.platform.startswith	sys/__init__.pyi	1
sys.stderr	sys/__init__.pyi	14
sys.stdin	sys/__init__.pyi	16
sys.stdin.__module__	sys/__init__.pyi	1
sys.stdout	sys/__init__.pyi	26
sys.version_info	sys/__init__.pyi	3
termios	termios.pyi	5
termios.TCSADRAIN	termios.pyi	1
termios.error	termios.pyi	1
termios.tcgetattr	termios.pyi	1
termios.tcsetattr	termios.pyi	1
textwrap	textwrap.pyi	4
textwrap.TextWrapper	textwrap.pyi	1
textwrap.TextWrapper.fill	textwrap.pyi	2
textwrap.dedent	textwrap.pyi	1
threading	threading.pyi	8
threading.Event	threading.pyi	4
