cargo_metadata::MetadataBuilderError	from	core::convert::From	fn from(s: ::derive_builder::export::core::string::String) -> Self	
cargo_metadata::MetadataCommand	cargo_command	-	fn cargo_command(&self) -> Command	Builds a command for `cargo metadata`.  This is the first part of the work of `exec`.
cargo_metadata::MetadataCommand	cargo_path	-	fn cargo_path(&mut self, path: impl Into<PathBuf>) -> &mut MetadataCommand	Path to `cargo` executable.  If not set, this will use the the `$CARGO` environment variable, and if that is not set, will simply be `cargo`.
cargo_metadata::MetadataCommand	current_dir	-	fn current_dir(&mut self, path: impl Into<PathBuf>) -> &mut MetadataCommand	Current directory of the `cargo metadata` process.
cargo_metadata::MetadataCommand	env	-	fn env<K: Into<OsString>, V: Into<OsString>>(&mut self, key: K, val: V) -> &mut MetadataCommand	Arbitrary environment variables to set when running `cargo`.  These will be merged into the calling environment, overriding any which clash.
cargo_metadata::MetadataCommand	env_remove	-	fn env_remove<K: Into<OsString>>(&mut self, key: K) -> &mut MetadataCommand	Arbitrary environment variables to remove when running `cargo`.  These will be merged into the calling environment, overriding any which clash.
cargo_metadata::MetadataCommand	exec	-	fn exec(&self) -> Result<Metadata>	Runs configured `cargo metadata` and returns parsed `Metadata`.
cargo_metadata::MetadataCommand	features	-	fn features(&mut self, features: CargoOpt) -> &mut MetadataCommand	Which features to include.
cargo_metadata::MetadataCommand	manifest_path	-	fn manifest_path(&mut self, path: impl Into<PathBuf>) -> &mut MetadataCommand	Path to `Cargo.toml`
cargo_metadata::MetadataCommand	new	-	fn new() -> MetadataCommand	Creates a default `cargo metadata` command, which will look for `Cargo.toml` in the ancestors of the current directory.
cargo_metadata::MetadataCommand	no_deps	-	fn no_deps(&mut self) -> &mut MetadataCommand	Output information only about workspace members and don't fetch dependencies.
cargo_metadata::MetadataCommand	other_options	-	fn other_options(&mut self, options: impl Into<Vec<String>>) -> &mut MetadataCommand	Arbitrary command line flags to pass to `cargo`.  These will be added to the end of the command line invocation.
cargo_metadata::MetadataCommand	parse	-	fn parse<T: AsRef<str>>(data: T) -> Result<Metadata>	Parses `cargo metadata` output.  `data` must have been produced by a command built with `cargo_command`.
cargo_metadata::MetadataCommand	verbose	-	fn verbose(&mut self, verbose: bool) -> &mut MetadataCommand	Set whether to show stderr
cargo_metadata::Node	deserialize	serde_core::de::Deserialize	fn deserialize<__D>(__deserializer: __D) -> _serde::__private228::Result<Self, __D::Error> where __D: _serde::Deserializer<'de>	
cargo_metadata::Node	serialize	serde_core::ser::Serialize	fn serialize<__S>(&self, __serializer: __S) -> _serde::__private228::Result<__S::Ok, __S::Error> where __S: _serde::Serializer	
cargo_metadata::NodeBuilder	build	-	fn build(self) -> ::derive_builder::export::core::result::Result<Node, NodeBuilderError>	Builds a new `Node`.
cargo_metadata::NodeBuilder	dependencies	-	fn dependencies<VALUE: ::derive_builder::export::core::convert::Into<Vec<PackageId>>>(self, value: VALUE) -> Self	List of opaque identifiers for this node's dependencies. It doesn't support renamed dependencies. See `deps`.
cargo_metadata::NodeBuilder	deps	-	fn deps<VALUE: ::derive_builder::export::core::convert::Into<Vec<NodeDep>>>(self, value: VALUE) -> Self	Dependencies in a structured format.
cargo_metadata::NodeBuilder	features	-	fn features<VALUE: ::derive_builder::export::core::convert::Into<Vec<FeatureName>>>(self, value: VALUE) -> Self	Features enabled on the crate
cargo_metadata::NodeBuilder	id	-	fn id<VALUE: ::derive_builder::export::core::convert::Into<PackageId>>(self, value: VALUE) -> Self	An opaque identifier for a package
cargo_metadata::NodeBuilderError	fmt	core::fmt::Display	fn fmt(&self, f: &mut ::derive_builder::export::core::fmt::Formatter<'_>) -> ::derive_builder::export::core::fmt::Result	
cargo_metadata::NodeBuilderError	from	core::convert::From	fn from(s: ::derive_builder::UninitializedFieldError) -> Self	
cargo_metadata::NodeBuilderError	from	core::convert::From	fn from(s: ::derive_builder::export::core::string::String) -> Self	
cargo_metadata::NodeDep	deserialize	serde_core::de::Deserialize	fn deserialize<__D>(__deserializer: __D) -> _serde::__private228::Result<Self, __D::Error> where __D: _serde::Deserializer<'de>	
cargo_metadata::NodeDep	serialize	serde_core::ser::Serialize	fn serialize<__S>(&self, __serializer: __S) -> _serde::__private228::Result<__S::Ok, __S::Error> where __S: _serde::Serializer	
cargo_metadata::NodeDepBuilder	build	-	fn build(self) -> ::derive_builder::export::core::result::Result<NodeDep, NodeDepBuilderError>	Builds a new `NodeDep`.
cargo_metadata::NodeDepBuilder	dep_kinds	-	fn dep_kinds<VALUE: ::derive_builder::export::core::convert::Into<Vec<DepKindInfo>>>(self, value: VALUE) -> Self	The kinds of dependencies.
cargo_metadata::NodeDepBuilder	name	-	fn name<VALUE: ::derive_builder::export::core::convert::Into<String>>(self, value: VALUE) -> Self	The name of the dependency's library target. If the crate was renamed, it is the new name.
cargo_metadata::NodeDepBuilder	pkg	-	fn pkg<VALUE: ::derive_builder::export::core::convert::Into<PackageId>>(self, value: VALUE) -> Self	Package ID (opaque unique identifier)
cargo_metadata::NodeDepBuilderError	fmt	core::fmt::Display	fn fmt(&self, f: &mut ::derive_builder::export::core::fmt::Formatter<'_>) -> ::derive_builder::export::core::fmt::Result	
cargo_metadata::NodeDepBuilderError	from	core::convert::From	fn from(s: ::derive_builder::UninitializedFieldError) -> Self	
cargo_metadata::NodeDepBuilderError	from	core::convert::From	fn from(s: ::derive_builder::export::core::string::String) -> Self	
cargo_metadata::Package	deserialize	serde_core::de::Deserialize	fn deserialize<__D>(__deserializer: __D) -> _serde::__private228::Result<Self, __D::Error> where __D: _serde::Deserializer<'de>	
cargo_metadata::Package	license_file	-	fn license_file(&self) -> Option<Utf8PathBuf>	Full path to the license file if one is present in the manifest
cargo_metadata::Package	readme	-	fn readme(&self) -> Option<Utf8PathBuf>	Full path to the readme file if one is present in the manifest
cargo_metadata::Package	serialize	serde_core::ser::Serialize	fn serialize<__S>(&self, __serializer: __S) -> _serde::__private228::Result<__S::Ok, __S::Error> where __S: _serde::Serializer	
cargo_metadata::PackageBuilder	authors	-	fn authors<VALUE: ::derive_builder::export::core::convert::Into<Vec<String>>>(self, value: VALUE) -> Self	The [`authors` field](https://doc.rust-lang.org/cargo/reference/manifest.html#the-authors-field) as specified in the `Cargo.toml`
cargo_metadata::PackageBuilder	build	-	fn build(self) -> ::derive_builder::export::core::result::Result<Package, PackageBuilderError>	Builds a new `Package`.
cargo_metadata::PackageBuilder	categories	-	fn categories<VALUE: ::derive_builder::export::core::convert::Into<Vec<String>>>(self, value: VALUE) -> Self	The [`categories` field](https://doc.rust-lang.org/cargo/reference/manifest.html#the-categories-field) as specified in the `Cargo.toml`
cargo_metadata::PackageBuilder	default_run	-	fn default_run<VALUE: ::derive_builder::export::core::convert::Into<Option<String>>>(self, value: VALUE) -> Self	The [`default-run` field](https://doc.rust-lang.org/cargo/reference/manifest.html#the-default-run-field) as given in the `Cargo.toml` The default binary to run by `cargo run`.
cargo_metadata::PackageBuilder	dependencies	-	fn dependencies<VALUE: ::derive_builder::export::core::convert::Into<Vec<Dependency>>>(self, value: VALUE) -> Self	List of dependencies of this particular package
cargo_metadata::PackageBuilder	description	-	fn description<VALUE: ::derive_builder::export::core::convert::Into<Option<String>>>(self, value: VALUE) -> Self	The [`description` field](https://doc.rust-lang.org/cargo/reference/manifest.html#the-description-field) as specified in the `Cargo.toml`
cargo_metadata::PackageBuilder	documentation	-	fn documentation<VALUE: ::derive_builder::export::core::convert::Into<Option<String>>>(self, value: VALUE) -> Self	The [`documentation` URL](https://doc.rust-lang.org/cargo/reference/manifest.html#the-documentation-field) as specified in the `Cargo.toml`.
cargo_metadata::PackageBuilder	edition	-	fn edition<VALUE: ::derive_builder::export::core::convert::Into<Edition>>(self, value: VALUE) -> Self	The default Rust edition for the package (either what's specified in the [`edition` field](https://doc.rust-lang.org/cargo/reference/manifest.html#the-edition-field) or defaulting to [`Edition::E2015`]).
cargo_metadata::PackageBuilder	features	-	fn features<VALUE: ::derive_builder::export::core::convert::Into<BTreeMap<String, Vec<String>>>>(self, value: VALUE) -> Self	Features provided by the crate, mapped to the features required by that feature.
cargo_metadata::PackageBuilder	homepage	-	fn homepage<VALUE: ::derive_builder::export::core::convert::Into<Option<String>>>(self, value: VALUE) -> Self	The [`homepage` URL](https://doc.rust-lang.org/cargo/reference/manifest.html#the-homepage-field) as specified in the `Cargo.toml`.
cargo_metadata::PackageBuilder	id	-	fn id<VALUE: ::derive_builder::export::core::convert::Into<PackageId>>(self, value: VALUE) -> Self	An opaque identifier for a package
cargo_metadata::PackageBuilder	keywords	-	fn keywords<VALUE: ::derive_builder::export::core::convert::Into<Vec<String>>>(self, value: VALUE) -> Self	The [`keywords` field](https://doc.rust-lang.org/cargo/reference/manifest.html#the-keywords-field) as specified in the `Cargo.toml`
cargo_metadata::PackageBuilder	license	-	fn license<VALUE: ::derive_builder::export::core::convert::Into<Option<String>>>(self, value: VALUE) -> Self	The [`license` field](https://doc.rust-lang.org/cargo/reference/manifest.html#the-license-and-license-file-fields) as specified in the `Cargo.toml`
cargo_metadata::PackageBuilder	license_file	-	fn license_file<VALUE: ::derive_builder::export::core::convert::Into<Option<Utf8PathBuf>>>(self, value: VALUE) -> Self	The [`license-file` field](https://doc.rust-lang.org/cargo/reference/manifest.html#the-license-and-license-file-fields) as specified in the `Cargo.toml`. If the package is using a nonstandard license, this key may be specified instead of `…
cargo_metadata::PackageBuilder	links	-	fn links<VALUE: ::derive_builder::export::core::convert::Into<Option<String>>>(self, value: VALUE) -> Self	The name of a native library the package is linking to.
cargo_metadata::PackageBuilder	manifest_path	-	fn manifest_path<VALUE: ::derive_builder::export::core::convert::Into<Utf8PathBuf>>(self, value: VALUE) -> Self	Path containing the `Cargo.toml`
cargo_metadata::PackageBuilder	metadata	-	fn metadata<VALUE: ::derive_builder::export::core::convert::Into<serde_json::Value>>(self, value: VALUE) -> Self	Contents of the free form [`package.metadata` section](https://doc.rust-lang.org/cargo/reference/manifest.html#the-metadata-table).
cargo_metadata::PackageBuilder	name	-	fn name<VALUE: ::derive_builder::export::core::convert::Into<PackageName>>(self, value: VALUE) -> Self	The [`name` field](https://doc.rust-lang.org/cargo/reference/manifest.html#the-name-field) as given in the `Cargo.toml`
cargo_metadata::PackageBuilder	new	-	fn new(name: impl Into<PackageName>, version: impl Into<Version>, id: impl Into<PackageId>, path: impl Into<Utf8PathBuf>) -> Self	Construct a new `PackageBuilder` with all required fields.
cargo_metadata::PackageBuilder	publish	-	fn publish<VALUE: ::derive_builder::export::core::convert::Into<Option<Vec<String>>>>(self, value: VALUE) -> Self	List of registries to which this package may be published (derived from the [`publish` field](https://doc.rust-lang.org/cargo/reference/manifest.html#the-publish-field)).
cargo_metadata::PackageBuilder	readme	-	fn readme<VALUE: ::derive_builder::export::core::convert::Into<Option<Utf8PathBuf>>>(self, value: VALUE) -> Self	The [`readme` field](https://doc.rust-lang.org/cargo/reference/manifest.html#the-readme-field) as specified in the `Cargo.toml`
cargo_metadata::PackageBuilder	repository	-	fn repository<VALUE: ::derive_builder::export::core::convert::Into<Option<String>>>(self, value: VALUE) -> Self	The [`repository` URL](https://doc.rust-lang.org/cargo/reference/manifest.html#the-repository-field) as specified in the `Cargo.toml`
cargo_metadata::PackageBuilder	rust_version	-	fn rust_version<VALUE: ::derive_builder::export::core::convert::Into<Option<Version>>>(self, value: VALUE) -> Self	The [`rust-version` field](https://doc.rust-lang.org/cargo/reference/manifest.html#the-rust-version-field) as specified in the `Cargo.toml`. The minimum supported Rust version of this package.
cargo_metadata::PackageBuilder	source	-	fn source<VALUE: ::derive_builder::export::core::convert::Into<Option<Source>>>(self, value: VALUE) -> Self	The source of the package, e.g. crates.io or `None` for local projects.
cargo_metadata::PackageBuilder	targets	-	fn targets<VALUE: ::derive_builder::export::core::convert::Into<Vec<Target>>>(self, value: VALUE) -> Self	Targets provided by the crate (lib, bin, example, test, ...)
cargo_metadata::PackageBuilder	version	-	fn version<VALUE: ::derive_builder::export::core::convert::Into<Version>>(self, value: VALUE) -> Self	The [`version` field](https://doc.rust-lang.org/cargo/reference/manifest.html#the-version-field) as specified in the `Cargo.toml`
cargo_metadata::PackageBuilderError	fmt	core::fmt::Display	fn fmt(&self, f: &mut ::derive_builder::export::core::fmt::Formatter<'_>) -> ::derive_builder::export::core::fmt::Result	
cargo_metadata::PackageBuilderError	from	core::convert::From	fn from(s: ::derive_builder::UninitializedFieldError) -> Self	
cargo_metadata::PackageBuilderError	from	core::convert::From	fn from(s: ::derive_builder::export::core::string::String) -> Self	
cargo_metadata::PackageId	deserialize	serde_core::de::Deserialize	fn deserialize<__D>(__deserializer: __D) -> _serde::__private228::Result<Self, __D::Error> where __D: _serde::Deserializer<'de>	
cargo_metadata::PackageId	fmt	core::fmt::Display	fn fmt(&self, f: &mut fmt::Formatter<'_>) -> fmt::Result	
cargo_metadata::PackageId	serialize	serde_core::ser::Serialize	fn serialize<__S>(&self, __serializer: __S) -> _serde::__private228::Result<__S::Ok, __S::Error> where __S: _serde::Serializer	
cargo_metadata::PackageName	as_ref	core::convert::AsRef	fn as_ref(&self) -> &str	
cargo_metadata::PackageName	borrow	core::borrow::Borrow	fn borrow(&self) -> &str	
cargo_metadata::PackageName	deref	core::ops::deref::Deref	fn deref(&self) -> &Self::Target	
cargo_metadata::PackageName	deserialize	serde_core::de::Deserialize	fn deserialize<D>(deserializer: D) -> Result<Self, D::Error> where D: serde::Deserializer<'de>	
cargo_metadata::PackageName	fmt	core::fmt::Display	fn fmt(&self, f: &mut fmt::Formatter<'_>) -> fmt::Result	
cargo_metadata::PackageName	from_str	core::str::traits::FromStr	fn from_str(value: &str) -> Result<Self, Self::Err>	
cargo_metadata::PackageName	into_inner	-	fn into_inner(self) -> T	Convert the wrapped string into its inner type `T`
cargo_metadata::PackageName	new	-	fn new(name: T) -> Self	Create a new wrapped string
cargo_metadata::PackageName	serialize	serde_core::ser::Serialize	fn serialize<__S>(&self, __serializer: __S) -> _serde::__private228::Result<__S::Ok, __S::Error> where __S: _serde::Serializer	
cargo_metadata::Resolve	deserialize	serde_core::de::Deserialize	fn deserialize<__D>(__deserializer: __D) -> _serde::__private228::Result<Self, __D::Error> where __D: _serde::Deserializer<'de>	
cargo_metadata::Resolve	index	core::ops::index::Index	fn index(&self, idx: &'a PackageId) -> &Self::Output	
cargo_metadata::Resolve	serialize	serde_core::ser::Serialize	fn serialize<__S>(&self, __serializer: __S) -> _serde::__private228::Result<__S::Ok, __S::Error> where __S: _serde::Serializer	
cargo_metadata::ResolveBuilder	build	-	fn build(self) -> ::derive_builder::export::core::result::Result<Resolve, ResolveBuilderError>	Builds a new `Resolve`.
cargo_metadata::ResolveBuilder	nodes	-	fn nodes<VALUE: ::derive_builder::export::core::convert::Into<Vec<Node>>>(self, value: VALUE) -> Self	Nodes in a dependencies graph
cargo_metadata::ResolveBuilder	root	-	fn root<VALUE: ::derive_builder::export::core::convert::Into<Option<PackageId>>>(self, value: VALUE) -> Self	The crate for which the metadata was read.
cargo_metadata::ResolveBuilderError	fmt	core::fmt::Display	fn fmt(&self, f: &mut ::derive_builder::export::core::fmt::Formatter<'_>) -> ::derive_builder::export::core::fmt::Result	
cargo_metadata::ResolveBuilderError	from	core::convert::From	fn from(s: ::derive_builder::UninitializedFieldError) -> Self	
cargo_metadata::ResolveBuilderError	from	core::convert::From	fn from(s: ::derive_builder::export::core::string::String) -> Self	
cargo_metadata::Source	deserialize	serde_core::de::Deserialize	fn deserialize<__D>(__deserializer: __D) -> _serde::__private228::Result<Self, __D::Error> where __D: _serde::Deserializer<'de>	
cargo_metadata::Source	fmt	core::fmt::Display	fn fmt(&self, f: &mut fmt::Formatter<'_>) -> fmt::Result	
cargo_metadata::Source	is_crates_io	-	fn is_crates_io(&self) -> bool	Returns true if the source is crates.io.
cargo_metadata::Source	serialize	serde_core::ser::Serialize	fn serialize<__S>(&self, __serializer: __S) -> _serde::__private228::Result<__S::Ok, __S::Error> where __S: _serde::Serializer	
cargo_metadata::Target	deserialize	serde_core::de::Deserialize	fn deserialize<__D>(__deserializer: __D) -> _serde::__private228::Result<Self, __D::Error> where __D: _serde::Deserializer<'de>	
cargo_metadata::Target	is_bench	-	fn is_bench(&self) -> bool	Return true if this target is of kind `$kind`.
cargo_metadata::Target	is_bin	-	fn is_bin(&self) -> bool	Return true if this target is of kind `$kind`.
cargo_metadata::Target	is_cdylib	-	fn is_cdylib(&self) -> bool	Return true if this target is of kind `$kind`.
cargo_metadata::Target	is_custom_build	-	fn is_custom_build(&self) -> bool	Return true if this target is of kind `$kind`.
cargo_metadata::Target	is_dylib	-	fn is_dylib(&self) -> bool	Return true if this target is of kind `$kind`.
cargo_metadata::Target	is_example	-	fn is_example(&self) -> bool	Return true if this target is of kind `$kind`.
cargo_metadata::Target	is_kind	-	fn is_kind(&self, name: TargetKind) -> bool	Return true if this target is of the given kind.
cargo_metadata::Target	is_lib	-	fn is_lib(&self) -> bool	Return true if this target is of kind `$kind`.
cargo_metadata::Target	is_proc_macro	-	fn is_proc_macro(&self) -> bool	Return true if this target is of kind `$kind`.
cargo_metadata::Target	is_rlib	-	fn is_rlib(&self) -> bool	Return true if this target is of kind `$kind`.
cargo_metadata::Target	is_staticlib	-	fn is_staticlib(&self) -> bool	Return true if this target is of kind `$kind`.
cargo_metadata::Target	is_test	-	fn is_test(&self) -> bool	Return true if this target is of kind `$kind`.
cargo_metadata::Target	serialize	serde_core::ser::Serialize	fn serialize<__S>(&self, __serializer: __S) -> _serde::__private228::Result<__S::Ok, __S::Error> where __S: _serde::Serializer	
cargo_metadata::TargetBuilder	build	-	fn build(self) -> ::derive_builder::export::core::result::Result<Target, TargetBuilderError>	Builds a new `Target`.
cargo_metadata::TargetBuilder	crate_types	-	fn crate_types<VALUE: ::derive_builder::export::core::convert::Into<Vec<CrateType>>>(self, value: VALUE) -> Self	Similar to `kind`, but only reports the [Cargo crate types](https://doc.rust-lang.org/cargo/reference/cargo-targets.html#the-crate-type-field): `bin`, `lib`, `rlib`, `dylib`, `cdylib`, `staticlib`, `proc-macro`. Everything that's not a pro…
cargo_metadata::TargetBuilder	doc	-	fn doc<VALUE: ::derive_builder::export::core::convert::Into<bool>>(self, value: VALUE) -> Self	Whether or not this target is documented by `cargo doc`.
cargo_metadata::TargetBuilder	doctest	-	fn doctest<VALUE: ::derive_builder::export::core::convert::Into<bool>>(self, value: VALUE) -> Self	Whether or not this target has doc tests enabled, and the target is compatible with doc testing.
cargo_metadata::TargetBuilder	edition	-	fn edition<VALUE: ::derive_builder::export::core::convert::Into<Edition>>(self, value: VALUE) -> Self	Rust edition for this target
cargo_metadata::TargetBuilder	kind	-	fn kind<VALUE: ::derive_builder::export::core::convert::Into<Vec<TargetKind>>>(self, value: VALUE) -> Self	Kind of target.
cargo_metadata::TargetBuilder	name	-	fn name<VALUE: ::derive_builder::export::core::convert::Into<String>>(self, value: VALUE) -> Self	Name as given in the `Cargo.toml` or generated from the file name
cargo_metadata::TargetBuilder	required_features	-	fn required_features<VALUE: ::derive_builder::export::core::convert::Into<Vec<String>>>(self, value: VALUE) -> Self	This target is built only if these features are enabled. It doesn't apply to `lib` targets.
cargo_metadata::TargetBuilder	src_path	-	fn src_path<VALUE: ::derive_builder::export::core::convert::Into<Utf8PathBuf>>(self, value: VALUE) -> Self	Path to the main source file of the target
cargo_metadata::TargetBuilder	test	-	fn test<VALUE: ::derive_builder::export::core::convert::Into<bool>>(self, value: VALUE) -> Self	Whether or not this target is tested by default by `cargo test`.
cargo_metadata::TargetBuilderError	fmt	core::fmt::Display	fn fmt(&self, f: &mut ::derive_builder::export::core::fmt::Formatter<'_>) -> ::derive_builder::export::core::fmt::Result	
cargo_metadata::TargetBuilderError	from	core::convert::From	fn from(s: ::derive_builder::UninitializedFieldError) -> Self	
cargo_metadata::TargetBuilderError	from	core::convert::From	fn from(s: ::derive_builder::export::core::string::String) -> Self	
cargo_metadata::TargetKind	deserialize	serde_core::de::Deserialize	fn deserialize<__D>(__deserializer: __D) -> _serde::__private228::Result<Self, __D::Error> where __D: _serde::Deserializer<'de>	
cargo_metadata::TargetKind	fmt	core::fmt::Display	fn fmt(&self, f: &mut fmt::Formatter<'_>) -> fmt::Result	
cargo_metadata::TargetKind	from	core::convert::From	fn from(value: &str) -> Self	
cargo_metadata::TargetKind	from_str	core::str::traits::FromStr	fn from_str(s: &str) -> std::result::Result<Self, Self::Err>	
cargo_metadata::TargetKind	serialize	serde_core::ser::Serialize	fn serialize<__S>(&self, __serializer: __S) -> _serde::__private228::Result<__S::Ok, __S::Error> where __S: _serde::Serializer	
cargo_metadata::WorkspaceDefaultMembers	deref	core::ops::deref::Deref	fn deref(&self) -> &Self::Target	
cargo_metadata::WorkspaceDefaultMembers	deserialize	serde_core::de::Deserialize	fn deserialize<__D>(__deserializer: __D) -> _serde::__private228::Result<Self, __D::Error> where __D: _serde::Deserializer<'de>	
cargo_metadata::WorkspaceDefaultMembers	is_available	-	fn is_available(&self) -> bool	Return `true` if the list of workspace default members is supported by the called cargo-metadata version and `false` otherwise.
cargo_metadata::WorkspaceDefaultMembers	is_missing	-	fn is_missing(&self) -> bool	Return `false` if the list of workspace default members is supported by the called cargo-metadata version and `true` otherwise.
