ra_ap_hir::AssocItem	enum	ra_ap_hir	hir	api/ra_ap_hir.md	0	19	Invariant: `inner.as_assoc_item(db).is_some()` We do not actively enforce this invariant.
ra_ap_hir::AssocItemContainer	enum	ra_ap_hir	hir	api/ra_ap_hir.md	0	2	
ra_ap_hir::AutoBorrow	enum	ra_ap_hir	hir	api/ra_ap_hir.md	0	4	
ra_ap_hir::BindingMode	enum	ra_ap_hir	hir	api/ra_ap_hir.md	0	3	
ra_ap_hir::BuiltinAttr	struct	ra_ap_hir	hir	api/ra_ap_hir.md	0	7	
ra_ap_hir::BuiltinDeriveMacroKind	struct	ra_ap_hir	hir	api/ra_ap_hir.md	0	3	
ra_ap_hir::BuiltinType	struct	ra_ap_hir	hir	api/ra_ap_hir.md	0	21	
ra_ap_hir::Callable	struct	ra_ap_hir	hir	api/ra_ap_hir.md	0	8	
ra_ap_hir::CallableKind	enum	ra_ap_hir	hir	api/ra_ap_hir.md	0	0	
ra_ap_hir::CaptureKind	enum	ra_ap_hir	hir	api/ra_ap_hir.md	0	2	
ra_ap_hir::CaptureUsageSource	struct	ra_ap_hir	hir	api/ra_ap_hir.md	0	4	
ra_ap_hir::CaptureUsages	struct	ra_ap_hir	hir	api/ra_ap_hir.md	0	3	
ra_ap_hir::Closure	struct	ra_ap_hir	hir	api/ra_ap_hir.md	0	8	
ra_ap_hir::ClosureCapture	struct	ra_ap_hir	hir	api/ra_ap_hir.md	0	11	
ra_ap_hir::Const	struct	ra_ap_hir	hir	api/ra_ap_hir.md	0	18	
ra_ap_hir::ConstParam	struct	ra_ap_hir	hir	api/ra_ap_hir.md	0	14	
ra_ap_hir::Coroutine	struct	ra_ap_hir	hir	api/ra_ap_hir.md	0	5	A coroutine expression, including async, generator, and async-generator coroutines.
ra_ap_hir::Crate	struct	ra_ap_hir	hir	api/ra_ap_hir.md	0	26	hir::Crate describes a single crate. It's the main interface with which a crate's dependencies interact. Mostly, it should be just a proxy for the root module.
ra_ap_hir::CrateDependency	struct	ra_ap_hir	hir	api/ra_ap_hir.md	0	1	
ra_ap_hir::DefWithBody	enum	ra_ap_hir	hir	api/ra_ap_hir.md	0	20	The defs which have a body.
ra_ap_hir::DeriveHelper	struct	ra_ap_hir	hir	api/ra_ap_hir.md	0	7	
ra_ap_hir::DocLinkDef	enum	ra_ap_hir	hir	api/ra_ap_hir.md	0	0	Subset of `ide_db::Definition` that doc links can resolve to.
ra_ap_hir::Enum	struct	ra_ap_hir	hir	api/ra_ap_hir.md	0	21	
ra_ap_hir::EnumVariant	struct	ra_ap_hir	hir	api/ra_ap_hir.md	0	20	
ra_ap_hir::EvaluatedConst	struct	ra_ap_hir	hir	api/ra_ap_hir.md	0	2	
ra_ap_hir::ExpressionStoreOwner	enum	ra_ap_hir	hir	api/ra_ap_hir.md	0	8	
ra_ap_hir::ExternAssocItem	enum	ra_ap_hir	hir	api/ra_ap_hir.md	0	10	Invariant: `inner.as_extern_assoc_item(db).is_some()` We do not actively enforce this invariant.
ra_ap_hir::ExternBlock	struct	ra_ap_hir	hir	api/ra_ap_hir.md	0	7	
ra_ap_hir::ExternCrateDecl	struct	ra_ap_hir	hir	api/ra_ap_hir.md	0	15	
ra_ap_hir::Field	struct	ra_ap_hir	hir	api/ra_ap_hir.md	0	15	
ra_ap_hir::FieldSource	enum	ra_ap_hir	hir	api/ra_ap_hir.md	0	5	
ra_ap_hir::FnTrait	enum	ra_ap_hir	hir	api/ra_ap_hir.md	0	9	
ra_ap_hir::Function	struct	ra_ap_hir	hir	api/ra_ap_hir.md	0	43	
ra_ap_hir::GenericDef	enum	ra_ap_hir	hir	api/ra_ap_hir.md	0	22	
ra_ap_hir::GenericParam	enum	ra_ap_hir	hir	api/ra_ap_hir.md	0	14	
ra_ap_hir::GenericSubstitution	struct	ra_ap_hir	hir	api/ra_ap_hir.md	0	2	
ra_ap_hir::HasContainer	trait	ra_ap_hir	hir	api/ra_ap_hir.md	0	1	
ra_ap_hir::HasCrate	trait	ra_ap_hir	hir	api/ra_ap_hir.md	0	1	Trait for obtaining the defining crate of an item.
ra_ap_hir::HasName	trait	ra_ap_hir	hir	api/ra_ap_hir.md	0	1	
ra_ap_hir::HasVisibility	trait	ra_ap_hir	hir	api/ra_ap_hir.md	0	2	
ra_ap_hir::Impl	struct	ra_ap_hir	hir	api/ra_ap_hir.md	0	22	
ra_ap_hir::InferBody	enum	ra_ap_hir	hir	api/ra_ap_hir.md	0	4	
ra_ap_hir::InlineAsmOperand	struct	ra_ap_hir	hir	api/ra_ap_hir.md	0	8	
ra_ap_hir::ItemContainer	enum	ra_ap_hir	hir	api/ra_ap_hir.md	0	4	
ra_ap_hir::ItemInNs	enum	ra_ap_hir	hir	api/ra_ap_hir.md	0	10	
ra_ap_hir::Label	struct	ra_ap_hir	hir	api/ra_ap_hir.md	0	10	
ra_ap_hir::Layout	struct	ra_ap_hir	hir	api/ra_ap_hir.md	0	11	
ra_ap_hir::LifetimeParam	struct	ra_ap_hir	hir	api/ra_ap_hir.md	0	11	
ra_ap_hir::Local	struct	ra_ap_hir	hir	api/ra_ap_hir.md	0	20	A single local definition.
ra_ap_hir::LocalSource	struct	ra_ap_hir	hir	api/ra_ap_hir.md	0	8	
ra_ap_hir::Macro	struct	ra_ap_hir	hir	api/ra_ap_hir.md	0	21	
ra_ap_hir::MacroBraces	enum	ra_ap_hir	hir	api/ra_ap_hir.md	0	4	
ra_ap_hir::MacroCallIdExt	trait	ra_ap_hir	hir	api/ra_ap_hir.md	0	1	
ra_ap_hir::MethodCandidateCallback	trait	ra_ap_hir	hir	api/ra_ap_hir.md	0	2	
ra_ap_hir::Module	struct	ra_ap_hir	hir	api/ra_ap_hir.md	0	38	
ra_ap_hir::ModuleDef	enum	ra_ap_hir	hir	api/ra_ap_hir.md	0	32	The defs which can be visible in the module.
ra_ap_hir::OverloadedDeref	struct	ra_ap_hir	hir	api/ra_ap_hir.md	0	4	
ra_ap_hir::Param	struct	ra_ap_hir	hir	api/ra_ap_hir.md	0	12	
ra_ap_hir::PathCandidateCallback	trait	ra_ap_hir	hir	api/ra_ap_hir.md	0	2	
ra_ap_hir::PredicateEvaluationResult	struct	ra_ap_hir	hir	api/ra_ap_hir.md	1	7	
ra_ap_hir::PredicateEvaluationStatus	enum	ra_ap_hir	hir	api/ra_ap_hir.md	1	3	
ra_ap_hir::PredicatePolarity	enum	ra_ap_hir	hir	api/ra_ap_hir.md	0	4	
ra_ap_hir::ScopeDef	enum	ra_ap_hir	hir	api/ra_ap_hir.md	0	8	For IDE only
ra_ap_hir::SelfParam	struct	ra_ap_hir	hir	api/ra_ap_hir.md	0	9	
ra_ap_hir::Static	struct	ra_ap_hir	hir	api/ra_ap_hir.md	0	19	
ra_ap_hir::StaticLifetime	struct	ra_ap_hir	hir	api/ra_ap_hir.md	0	6	
ra_ap_hir::Struct	struct	ra_ap_hir	hir	api/ra_ap_hir.md	0	19	
ra_ap_hir::StructKind	enum	ra_ap_hir	hir	api/ra_ap_hir.md	0	4	
ra_ap_hir::ToolModule	struct	ra_ap_hir	hir	api/ra_ap_hir.md	0	7	
ra_ap_hir::Trait	struct	ra_ap_hir	hir	api/ra_ap_hir.md	0	27	
ra_ap_hir::TraitPredicate	struct	ra_ap_hir	hir	api/ra_ap_hir.md	0	6	
ra_ap_hir::TraitRef	struct	ra_ap_hir	hir	api/ra_ap_hir.md	0	8	
ra_ap_hir::TupleField	struct	ra_ap_hir	hir	api/ra_ap_hir.md	0	8	
ra_ap_hir::Type	struct	ra_ap_hir	hir	api/ra_ap_hir.md	0	89	Note: A [`Type`] remembers its origin. Trying to do anything (except comparing) with types of different origins will cause errors or panics. Instead, use the `instantiate` methods.
ra_ap_hir::TypeAlias	struct	ra_ap_hir	hir	api/ra_ap_hir.md	0	18	
ra_ap_hir::TypeOrConstParam	struct	ra_ap_hir	hir	api/ra_ap_hir.md	0	15	
ra_ap_hir::TypeParam	struct	ra_ap_hir	hir	api/ra_ap_hir.md	0	16	
ra_ap_hir::Union	struct	ra_ap_hir	hir	api/ra_ap_hir.md	0	18	
ra_ap_hir::Variance	enum	ra_ap_hir	hir	api/ra_ap_hir.md	0	6	
ra_ap_hir::Variant	enum	ra_ap_hir	hir	api/ra_ap_hir.md	0	14	
ra_ap_hir::attrs::AttrsOwner	enum	ra_ap_hir	hir	api/ra_ap_hir.attrs.md	0	0	
ra_ap_hir::attrs::AttrsWithOwner	struct	ra_ap_hir	hir	api/ra_ap_hir.attrs.md	1	14	
ra_ap_hir::attrs::HasAttrs	trait	ra_ap_hir	hir	api/ra_ap_hir.attrs.md	1	2	
ra_ap_hir::attrs::resolve_doc_path_on	function	ra_ap_hir	hir	api/ra_ap_hir.attrs.md	1	0	Resolves the item `link` points to in the scope of `def`.
ra_ap_hir::diagnostics::AnyDiagnostic	enum	ra_ap_hir	hir	api/ra_ap_hir.diagnostics.md	1	80	
ra_ap_hir::diagnostics::ArrayPatternWithoutFixedLength	struct	ra_ap_hir	hir	api/ra_ap_hir.diagnostics.md	1	1	
