aho_corasick::nfa::noncontiguous::Builder	struct	aho-corasick	engine	api/aho_corasick.nfa.noncontiguous.md	0	9	A builder for configuring an Aho-Corasick noncontiguous NFA.
aho_corasick::nfa::noncontiguous::NFA	struct	aho-corasick	engine	api/aho_corasick.nfa.noncontiguous.md	0	19	A noncontiguous NFA implementation of Aho-Corasick.
aho_corasick::packed::api::Builder	struct	aho-corasick	engine	api/aho_corasick.packed.api.md	1	9	A builder for constructing a packed searcher from a collection of patterns.
aho_corasick::packed::api::Config	struct	aho-corasick	engine	api/aho_corasick.packed.api.md	1	7	The configuration for a packed multiple pattern searcher.
aho_corasick::packed::api::FindIter	struct	aho-corasick	engine	api/aho_corasick.packed.api.md	1	2	An iterator over non-overlapping matches from a packed searcher.
aho_corasick::packed::api::MatchKind	enum	aho-corasick	engine	api/aho_corasick.packed.api.md	1	4	A knob for controlling the match semantics of a packed multiple string searcher.
aho_corasick::packed::api::Searcher	struct	aho-corasick	engine	api/aho_corasick.packed.api.md	1	11	A packed searcher for quickly finding occurrences of multiple patterns.
aho_corasick::util::error::BuildError	struct	aho-corasick	engine	api/aho_corasick.util.error.md	1	3	An error that occurred during the construction of an Aho-Corasick automaton.
aho_corasick::util::error::MatchError	struct	aho-corasick	engine	api/aho_corasick.util.error.md	1	11	An error that occurred during an Aho-Corasick search.
aho_corasick::util::error::MatchErrorKind	enum	aho-corasick	engine	api/aho_corasick.util.error.md	1	3	The underlying kind of a [`MatchError`].
aho_corasick::util::prefilter::Candidate	enum	aho-corasick	engine	api/aho_corasick.util.prefilter.md	1	3	A candidate is the result of running a prefilter on a haystack at a particular position.
aho_corasick::util::prefilter::Prefilter	struct	aho-corasick	engine	api/aho_corasick.util.prefilter.md	1	3	A prefilter for accelerating a search.
aho_corasick::util::primitives::PatternID	struct	aho-corasick	engine	api/aho_corasick.util.primitives.md	1	24	The identifier of a pattern in an Aho-Corasick automaton.
aho_corasick::util::primitives::PatternIDError	struct	aho-corasick	engine	api/aho_corasick.util.primitives.md	1	5	This error occurs when an ID could not be constructed.
aho_corasick::util::primitives::StateID	struct	aho-corasick	engine	api/aho_corasick.util.primitives.md	1	24	The identifier of a finite automaton state.
aho_corasick::util::primitives::StateIDError	struct	aho-corasick	engine	api/aho_corasick.util.primitives.md	1	5	This error occurs when an ID could not be constructed.
aho_corasick::util::search::Anchored	enum	aho-corasick	engine	api/aho_corasick.util.search.md	1	4	The type of anchored search to perform.
aho_corasick::util::search::Input	struct	aho-corasick	engine	api/aho_corasick.util.search.md	1	22	The configuration and the haystack to use for an Aho-Corasick search.
aho_corasick::util::search::Match	struct	aho-corasick	engine	api/aho_corasick.util.search.md	1	14	A representation of a match reported by an Aho-Corasick searcher.
aho_corasick::util::search::MatchKind	enum	aho-corasick	engine	api/aho_corasick.util.search.md	1	4	A knob for controlling the match semantics of an Aho-Corasick automaton.
aho_corasick::util::search::Span	struct	aho-corasick	engine	api/aho_corasick.util.search.md	1	11	A representation of a range in a haystack.
aho_corasick::util::search::StartKind	enum	aho-corasick	engine	api/aho_corasick.util.search.md	1	4	The kind of anchored starting configurations to support in an Aho-Corasick searcher.
ast_grep_config::combined::CombinedScan	struct	ast-grep-config	ast-grep	api/ast_grep_config.combined.md	1	7	A struct to group all rules according to their potential kinds. This can greatly reduce traversal times and skip unmatchable rules. Rules are referenced by their index in the rules vector.
ast_grep_config::combined::NO_SUPPRESS_ALL_ID	constant	ast-grep-config	ast-grep	api/ast_grep_config.combined.md	1	0	
ast_grep_config::combined::ScanResult	struct	ast-grep-config	ast-grep	api/ast_grep_config.combined.md	0	0	
ast_grep_config::combined::UNUSED_SUPPRESSION_ID	constant	ast-grep-config	ast-grep	api/ast_grep_config.combined.md	1	0	
ast_grep_config::fixer::Fixer	struct	ast-grep-config	ast-grep	api/ast_grep_config.fixer.md	1	5	
ast_grep_config::fixer::FixerError	enum	ast-grep-config	ast-grep	api/ast_grep_config.fixer.md	0	0	
ast_grep_config::fixer::SerializableFixConfig	struct	ast-grep-config	ast-grep	api/ast_grep_config.fixer.md	0	0	
ast_grep_config::fixer::SerializableFixer	enum	ast-grep-config	ast-grep	api/ast_grep_config.fixer.md	0	0	A pattern string or fix object to auto fix the issue. It can reference metavariables appeared in rule.
ast_grep_config::from_str	function	ast-grep-config	ast-grep	api/ast_grep_config.md	0	0	
ast_grep_config::from_yaml_string	function	ast-grep-config	ast-grep	api/ast_grep_config.md	0	0	
ast_grep_config::label::Label	struct	ast-grep-config	ast-grep	api/ast_grep_config.label.md	1	1	A label is a way to mark a specific part of the code with a styled message. It is used to provide diagnostic information in LSP or CLI. 'r represents a lifetime for the message string from `rule`. 't represents a lifetime for the node from…
ast_grep_config::label::LabelConfig	struct	ast-grep-config	ast-grep	api/ast_grep_config.label.md	0	0	
ast_grep_config::label::LabelStyle	enum	ast-grep-config	ast-grep	api/ast_grep_config.label.md	1	9	
ast_grep_config::maybe::Maybe	enum	ast-grep-config	ast-grep	api/ast_grep_config.maybe.md	0	0	
ast_grep_config::rewriter::Rewriter	struct	ast-grep-config	ast-grep	api/ast_grep_config.rewriter.md	0	0	
ast_grep_config::rewriter::RewriterError	struct	ast-grep-config	ast-grep	api/ast_grep_config.rewriter.md	0	0	
ast_grep_config::rewriter::RewriterErrorReason	enum	ast-grep-config	ast-grep	api/ast_grep_config.rewriter.md	0	0	
ast_grep_config::rewriter::SerializableRewriter	struct	ast-grep-config	ast-grep	api/ast_grep_config.rewriter.md	1	8	
ast_grep_config::rule::PatternStyle	enum	ast-grep-config	ast-grep	api/ast_grep_config.rule.md	0	0	A String pattern will match one single AST node according to pattern syntax. Or an object with field `context`, `selector` and optionally `strictness`.
ast_grep_config::rule::Rule	enum	ast-grep-config	ast-grep	api/ast_grep_config.rule.md	1	5	
ast_grep_config::rule::RuleSerializeError	enum	ast-grep-config	ast-grep	api/ast_grep_config.rule.md	1	7	
ast_grep_config::rule::SerializableMatches	enum	ast-grep-config	ast-grep	api/ast_grep_config.rule.md	0	0	
ast_grep_config::rule::SerializableRule	struct	ast-grep-config	ast-grep	api/ast_grep_config.rule.md	1	8	A rule object to find matching AST nodes. We have three categories of rules in ast-grep.
ast_grep_config::rule::Strictness	enum	ast-grep-config	ast-grep	api/ast_grep_config.rule.md	0	0	
ast_grep_config::rule::deserialize_env::DeserializeEnv	struct	ast-grep-config	ast-grep	api/ast_grep_config.rule.deserialize_env.md	1	6	A struct to store information to deserialize rules.
ast_grep_config::rule::deserialize_env::SerializableGlobalRule	struct	ast-grep-config	ast-grep	api/ast_grep_config.rule.deserialize_env.md	1	7	
ast_grep_config::rule::nth_child::NthChild	struct	ast-grep-config	ast-grep	api/ast_grep_config.rule.nth_child.md	0	0	
ast_grep_config::rule::nth_child::NthChildError	enum	ast-grep-config	ast-grep	api/ast_grep_config.rule.nth_child.md	0	0	
ast_grep_config::rule::nth_child::NthChildSimple	enum	ast-grep-config	ast-grep	api/ast_grep_config.rule.nth_child.md	0	0	A string or number describing the indices of matching nodes in a list of siblings.
ast_grep_config::rule::nth_child::SerializableNthChild	enum	ast-grep-config	ast-grep	api/ast_grep_config.rule.nth_child.md	0	0	`nthChild` accepts either a number, a string or an object.
ast_grep_config::rule::parameterized_util::ParameterizedUtilError	enum	ast-grep-config	ast-grep	api/ast_grep_config.rule.parameterized_util.md	1	2	
ast_grep_config::rule::parameterized_util::SerializableUtilityCall	struct	ast-grep-config	ast-grep	api/ast_grep_config.rule.parameterized_util.md	0	0	
ast_grep_config::rule::range::RangeMatcher	struct	ast-grep-config	ast-grep	api/ast_grep_config.rule.range.md	0	0	
ast_grep_config::rule::range::RangeMatcherError	enum	ast-grep-config	ast-grep	api/ast_grep_config.rule.range.md	0	0	Errors that can occur when creating or using a RangeMatcher
ast_grep_config::rule::range::SerializablePosition	struct	ast-grep-config	ast-grep	api/ast_grep_config.rule.range.md	0	0	Represents a zero-based character-wise position in a document
ast_grep_config::rule::range::SerializableRange	struct	ast-grep-config	ast-grep	api/ast_grep_config.rule.range.md	0	0	Represents a position in source code using 0-based line and column numbers
ast_grep_config::rule::referent_rule::GlobalRules	struct	ast-grep-config	ast-grep	api/ast_grep_config.rule.referent_rule.md	1	3	
ast_grep_config::rule::referent_rule::ReferentRule	struct	ast-grep-config	ast-grep	api/ast_grep_config.rule.referent_rule.md	0	0	
ast_grep_config::rule::referent_rule::ReferentRuleError	enum	ast-grep-config	ast-grep	api/ast_grep_config.rule.referent_rule.md	0	0	
ast_grep_config::rule::referent_rule::RuleRegistration	struct	ast-grep-config	ast-grep	api/ast_grep_config.rule.referent_rule.md	0	0	
ast_grep_config::rule::relational_rule::Follows	struct	ast-grep-config	ast-grep	api/ast_grep_config.rule.relational_rule.md	0	0	
ast_grep_config::rule::relational_rule::Has	struct	ast-grep-config	ast-grep	api/ast_grep_config.rule.relational_rule.md	0	0	
ast_grep_config::rule::relational_rule::Inside	struct	ast-grep-config	ast-grep	api/ast_grep_config.rule.relational_rule.md	0	0	
ast_grep_config::rule::relational_rule::Precedes	struct	ast-grep-config	ast-grep	api/ast_grep_config.rule.relational_rule.md	0	0	
ast_grep_config::rule::relational_rule::Relation	struct	ast-grep-config	ast-grep	api/ast_grep_config.rule.relational_rule.md	0	0	
ast_grep_config::rule::selector::SelectorError	enum	ast-grep-config	ast-grep	api/ast_grep_config.rule.selector.md	1	4	
ast_grep_config::rule::selector::parse_selector	function	ast-grep-config	ast-grep	api/ast_grep_config.rule.selector.md	1	0	
ast_grep_config::rule::stop_by::SerializableStopBy	enum	ast-grep-config	ast-grep	api/ast_grep_config.rule.stop_by.md	0	0	
ast_grep_config::rule_collection::RuleCollection	struct	ast-grep-config	ast-grep	api/ast_grep_config.rule_collection.md	1	7	A collection of rules to run one round of scanning. Rules will be grouped together based on their language, path globbing and pattern rule.
ast_grep_config::rule_config::Metadata	struct	ast-grep-config	ast-grep	api/ast_grep_config.rule_config.md	1	6	A trivial wrapper around a HashMap to work around the limitation of `serde_yaml::Value` not implementing `JsonSchema`.
ast_grep_config::rule_config::RuleConfig	struct	ast-grep-config	ast-grep	api/ast_grep_config.rule_config.md	1	7	
ast_grep_config::rule_config::RuleConfigError	enum	ast-grep-config	ast-grep	api/ast_grep_config.rule_config.md	1	5	
ast_grep_config::rule_config::RuleFileGlob	enum	ast-grep-config	ast-grep	api/ast_grep_config.rule_config.md	0	0	
ast_grep_config::rule_config::SerializableRuleConfig	struct	ast-grep-config	ast-grep	api/ast_grep_config.rule_config.md	1	10	
ast_grep_config::rule_config::Severity	enum	ast-grep-config	ast-grep	api/ast_grep_config.rule_config.md	1	13	
ast_grep_config::rule_core::RuleCore	struct	ast-grep-config	ast-grep	api/ast_grep_config.rule_core.md	1	10	
ast_grep_config::rule_core::RuleCoreError	enum	ast-grep-config	ast-grep	api/ast_grep_config.rule_core.md	1	5	
ast_grep_config::rule_core::SerializableRuleCore	struct	ast-grep-config	ast-grep	api/ast_grep_config.rule_core.md	1	8	Used for global rules, rewriters, and pyo3/napi
ast_grep_config::transform::Transform	struct	ast-grep-config	ast-grep	api/ast_grep_config.transform.md	0	0	
ast_grep_config::transform::TransformError	enum	ast-grep-config	ast-grep	api/ast_grep_config.transform.md	0	0	
ast_grep_config::transform::Transformation	enum	ast-grep-config	ast-grep	api/ast_grep_config.transform.md	1	8	
ast_grep_config::transform::parse::ParseTransError	enum	ast-grep-config	ast-grep	api/ast_grep_config.transform.parse.md	0	0	
ast_grep_config::transform::rewrite::Rewrite	struct	ast-grep-config	ast-grep	api/ast_grep_config.transform.rewrite.md	0	0	
ast_grep_config::transform::string_case::Separator	enum	ast-grep-config	ast-grep	api/ast_grep_config.transform.string_case.md	0	0	Separator to split string. e.g. `user_accountName` -> `user`, `accountName` It will be rejoin according to `StringCase`.
ast_grep_config::transform::string_case::StringCase	enum	ast-grep-config	ast-grep	api/ast_grep_config.transform.string_case.md	0	0	An enumeration representing different cases for strings.
ast_grep_config::transform::trans::Convert	struct	ast-grep-config	ast-grep	api/ast_grep_config.transform.trans.md	0	0	Converts the source meta variable's text content to a specified case format.
ast_grep_config::transform::trans::Replace	struct	ast-grep-config	ast-grep	api/ast_grep_config.transform.trans.md	0	0	Replaces a substring in the meta variable's text content with another string.
ast_grep_config::transform::trans::Substring	struct	ast-grep-config	ast-grep	api/ast_grep_config.transform.trans.md	0	0	Extracts a substring from the meta variable's text content.
ast_grep_config::transform::trans::Trans	enum	ast-grep-config	ast-grep	api/ast_grep_config.transform.trans.md	0	0	Represents a transformation that can be applied to a matched AST node. Available transformations are `substring`, `replace` and `convert`.
ast_grep_core::AstGrep	type_alias	ast-grep-core	ast-grep	api/ast_grep_core.md	0	0	
ast_grep_core::language::Language	trait	ast-grep-core	ast-grep	api/ast_grep_core.language.md	2	8	Trait to abstract ts-language usage in ast-grep, which includes: * which character is used for meta variable. * if we need to use other char in meta var for parser at runtime * pre process the Pattern code.
ast_grep_core::match_tree::strictness::MatchStrictness	enum	ast-grep-core	ast-grep	api/ast_grep_core.match_tree.strictness.md	1	2	
ast_grep_core::matcher::MatchAll	struct	ast-grep-core	ast-grep	api/ast_grep_core.matcher.md	0	2	
ast_grep_core::matcher::MatchNone	struct	ast-grep-core	ast-grep	api/ast_grep_core.matcher.md	0	2	
ast_grep_core::matcher::Matcher	trait	ast-grep-core	ast-grep	api/ast_grep_core.matcher.md	1	3	`Matcher` defines whether a tree-sitter node matches certain pattern, and update the matched meta-variable values in `MetaVarEnv`. N.B. At least one positive term is required for matching
ast_grep_core::matcher::MatcherExt	trait	ast-grep-core	ast-grep	api/ast_grep_core.matcher.md	0	2	MatcherExt provides additional utility methods for `Matcher`. It is implemented for all types that implement `Matcher`. N.B. This trait is not intended to be implemented by users.
ast_grep_core::matcher::kind::KindMatcher	struct	ast-grep-core	ast-grep	api/ast_grep_core.matcher.kind.md	1	8	
ast_grep_core::matcher::kind::KindMatcherError	enum	ast-grep-core	ast-grep	api/ast_grep_core.matcher.kind.md	1	2	
ast_grep_core::matcher::kind::kind_utils::are_kinds_matching	function	ast-grep-core	ast-grep	api/ast_grep_core.matcher.kind.kind_utils.md	1	0	
ast_grep_core::matcher::kind::kind_utils::is_error_kind	function	ast-grep-core	ast-grep	api/ast_grep_core.matcher.kind.kind_utils.md	1	0	Whether the kind will match parsing error occurred in the source code. for example, we can use `kind: ERROR` in YAML to find invalid syntax in source. the name `is_error` implies the matcher itself is error. But here the matcher itself is…
ast_grep_core::matcher::node_match::NodeMatch	struct	ast-grep-core	ast-grep	api/ast_grep_core.matcher.node_match.md	2	9	Represents the matched node with populated MetaVarEnv. It derefs to the Node so you can use it as a Node. To access the underlying MetaVarEnv, call `get_env` method.
ast_grep_core::matcher::pattern::DumpPattern	struct	ast-grep-core	ast-grep	api/ast_grep_core.matcher.pattern.md	1	0	
ast_grep_core::matcher::pattern::Pattern	struct	ast-grep-core	ast-grep	api/ast_grep_core.matcher.pattern.md	2	14	
ast_grep_core::matcher::pattern::PatternBuilder	struct	ast-grep-core	ast-grep	api/ast_grep_core.matcher.pattern.md	1	1	
ast_grep_core::matcher::pattern::PatternError	enum	ast-grep-core	ast-grep	api/ast_grep_core.matcher.pattern.md	2	4	
ast_grep_core::matcher::pattern::PatternNode	enum	ast-grep-core	ast-grep	api/ast_grep_core.matcher.pattern.md	1	5	
ast_grep_core::matcher::text::RegexMatcher	struct	ast-grep-core	ast-grep	api/ast_grep_core.matcher.text.md	1	4	
ast_grep_core::matcher::text::RegexMatcherError	enum	ast-grep-core	ast-grep	api/ast_grep_core.matcher.text.md	1	4	
ast_grep_core::meta_var::MetaVarEnv	struct	ast-grep-core	ast-grep	api/ast_grep_core.meta_var.md	0	14	a dictionary that stores metavariable instantiation const a = 123 matched with const a = $A will produce env: $A => 123
ast_grep_core::meta_var::MetaVariable	enum	ast-grep-core	ast-grep	api/ast_grep_core.meta_var.md	0	3	
ast_grep_core::meta_var::MetaVariableID	type_alias	ast-grep-core	ast-grep	api/ast_grep_core.meta_var.md	0	0	
ast_grep_core::meta_var::Underlying	type_alias	ast-grep-core	ast-grep	api/ast_grep_core.meta_var.md	0	0	
ast_grep_core::node::Node	struct	ast-grep-core	ast-grep	api/ast_grep_core.node.md	1	48	'r represents root lifetime
ast_grep_core::node::Position	struct	ast-grep-core	ast-grep	api/ast_grep_core.node.md	1	7	Represents a position in the source code. The line and column are zero-based, character offsets. It is different from tree-sitter's position which is zero-based `byte` offsets. Note, accessing `column` is O(n) operation.
ast_grep_core::node::Root	struct	ast-grep-core	ast-grep	api/ast_grep_core.node.md	0	0	Represents [`tree_sitter::Tree`] and owns source string Note: Root is generic against [`Language`](crate::language::Language)
ast_grep_core::ops::All	struct	ast-grep-core	ast-grep	api/ast_grep_core.ops.md	0	5	
ast_grep_core::ops::And	struct	ast-grep-core	ast-grep	api/ast_grep_core.ops.md	0	2	
ast_grep_core::ops::Any	struct	ast-grep-core	ast-grep	api/ast_grep_core.ops.md	0	4	
ast_grep_core::ops::Not	struct	ast-grep-core	ast-grep	api/ast_grep_core.ops.md	0	3	
ast_grep_core::ops::Op	struct	ast-grep-core	ast-grep	api/ast_grep_core.ops.md	0	11	
ast_grep_core::ops::Or	struct	ast-grep-core	ast-grep	api/ast_grep_core.ops.md	0	2	
ast_grep_core::replacer::Replacer	trait	ast-grep-core	ast-grep	api/ast_grep_core.replacer.md	0	2	Replace meta variable in the replacer string
ast_grep_core::replacer::template::Template	struct	ast-grep-core	ast-grep	api/ast_grep_core.replacer.template.md	0	0	
ast_grep_core::replacer::template::TemplateFix	enum	ast-grep-core	ast-grep	api/ast_grep_core.replacer.template.md	1	5	
ast_grep_core::replacer::template::TemplateFixError	enum	ast-grep-core	ast-grep	api/ast_grep_core.replacer.template.md	1	2	
ast_grep_core::source::Content	trait	ast-grep-core	ast-grep	api/ast_grep_core.source.md	1	4	
ast_grep_core::source::Doc	trait	ast-grep-core	ast-grep	api/ast_grep_core.source.md	1	5	
ast_grep_core::source::Edit	struct	ast-grep-core	ast-grep	api/ast_grep_core.source.md	0	1	
ast_grep_core::source::SgNode	trait	ast-grep-core	ast-grep	api/ast_grep_core.source.md	0	25	NOTE: Some method names are the same as tree-sitter's methods. Fully Qualified Syntax may needed https://stackoverflow.com/a/44445976/2198656
ast_grep_core::tree_sitter::ContentExt	trait	ast-grep-core	ast-grep	api/ast_grep_core.tree_sitter.md	0	1	
ast_grep_core::tree_sitter::DisplayContext	struct	ast-grep-core	ast-grep	api/ast_grep_core.tree_sitter.md	0	0	
ast_grep_core::tree_sitter::LanguageExt	trait	ast-grep-core	ast-grep	api/ast_grep_core.tree_sitter.md	1	4	tree-sitter specific language trait
ast_grep_core::tree_sitter::StrDoc	struct	ast-grep-core	ast-grep	api/ast_grep_core.tree_sitter.md	0	8	
ast_grep_core::tree_sitter::TSParseError	enum	ast-grep-core	ast-grep	api/ast_grep_core.tree_sitter.md	0	4	Represents tree-sitter related error
ast_grep_core::tree_sitter::perform_edit	function	ast-grep-core	ast-grep	api/ast_grep_core.tree_sitter.md	0	0	
ast_grep_core::tree_sitter::traversal::Algorithm	trait	ast-grep-core	ast-grep	api/ast_grep_core.tree_sitter.traversal.md	0	1	
ast_grep_core::tree_sitter::traversal::Level	struct	ast-grep-core	ast-grep	api/ast_grep_core.tree_sitter.traversal.md	0	2	Represents a level-order traversal. It is implemented with [`VecDeque`] since quadratic backtracking is too time consuming. Though level-order is not used as frequently as other DFS traversals, traversing a big AST with level-order should…
ast_grep_core::tree_sitter::traversal::Post	struct	ast-grep-core	ast-grep	api/ast_grep_core.tree_sitter.traversal.md	0	4	Represents a post-order traversal
ast_grep_core::tree_sitter::traversal::PostOrder	struct	ast-grep-core	ast-grep	api/ast_grep_core.tree_sitter.traversal.md	0	1	
ast_grep_core::tree_sitter::traversal::Pre	struct	ast-grep-core	ast-grep	api/ast_grep_core.tree_sitter.traversal.md	0	4	
ast_grep_core::tree_sitter::traversal::PreOrder	struct	ast-grep-core	ast-grep	api/ast_grep_core.tree_sitter.traversal.md	0	1	
ast_grep_core::tree_sitter::traversal::Prune	struct	ast-grep-core	ast-grep	api/ast_grep_core.tree_sitter.traversal.md	0	6	Pre-order cursor traversal where the caller decides whether to enter children.
ast_grep_core::tree_sitter::traversal::PruneSubtree	struct	ast-grep-core	ast-grep	api/ast_grep_core.tree_sitter.traversal.md	0	3	Opaque marker for a subtree in a [`Prune`] traversal.
ast_grep_core::tree_sitter::traversal::Traversal	trait	ast-grep-core	ast-grep	api/ast_grep_core.tree_sitter.traversal.md	0	2	Traversal can iterate over node by using traversal algorithm. The `next` method should only handle normal, reentrant iteration. If reentrancy is not desired, traversal should mutate cursor in `calibrate_for_match`. Visit will maintain the…
ast_grep_core::tree_sitter::traversal::TsPre	struct	ast-grep-core	ast-grep	api/ast_grep_core.tree_sitter.traversal.md	1	2	Represents a pre-order traversal
ast_grep_core::tree_sitter::traversal::Visit	struct	ast-grep-core	ast-grep	api/ast_grep_core.tree_sitter.traversal.md	0	1	
ast_grep_core::tree_sitter::traversal::Visitor	struct	ast-grep-core	ast-grep	api/ast_grep_core.tree_sitter.traversal.md	1	5	
ast_grep_dynamic::DynamicLang	struct	ast-grep-dynamic	ast-grep	api/ast_grep_dynamic.md	0	18	Represents a tree-sitter language loaded as dynamic lib.
ast_grep_dynamic::DynamicLangError	enum	ast-grep-dynamic	ast-grep	api/ast_grep_dynamic.md	0	4	
ast_grep_dynamic::Registration	struct	ast-grep-dynamic	ast-grep	api/ast_grep_dynamic.md	0	1	
ast_grep_dynamic::custom_lang::CustomLang	struct	ast-grep-dynamic	ast-grep	api/ast_grep_dynamic.custom_lang.md	1	4	
ast_grep_dynamic::custom_lang::LibraryPath	enum	ast-grep-dynamic	ast-grep	api/ast_grep_dynamic.custom_lang.md	1	3	
ast_grep_language::Alias	trait	ast-grep-language	ast-grep	api/ast_grep_language.md	0	0	
ast_grep_language::Bash	struct	ast-grep-language	ast-grep	api/ast_grep_language.md	0	8	
ast_grep_language::C	struct	ast-grep-language	ast-grep	api/ast_grep_language.md	0	10	
ast_grep_language::CSharp	struct	ast-grep-language	ast-grep	api/ast_grep_language.md	0	10	
ast_grep_language::Cpp	struct	ast-grep-language	ast-grep	api/ast_grep_language.md	0	10	
ast_grep_language::Css	struct	ast-grep-language	ast-grep	api/ast_grep_language.md	0	10	
ast_grep_language::Dart	struct	ast-grep-language	ast-grep	api/ast_grep_language.md	0	8	
ast_grep_language::Elixir	struct	ast-grep-language	ast-grep	api/ast_grep_language.md	0	10	
ast_grep_language::Go	struct	ast-grep-language	ast-grep	api/ast_grep_language.md	0	10	
ast_grep_language::Haskell	struct	ast-grep-language	ast-grep	api/ast_grep_language.md	0	10	
ast_grep_language::Hcl	struct	ast-grep-language	ast-grep	api/ast_grep_language.md	0	10	
ast_grep_language::Java	struct	ast-grep-language	ast-grep	api/ast_grep_language.md	0	8	
ast_grep_language::JavaScript	struct	ast-grep-language	ast-grep	api/ast_grep_language.md	0	8	
ast_grep_language::Json	struct	ast-grep-language	ast-grep	api/ast_grep_language.md	0	8	
ast_grep_language::Kotlin	struct	ast-grep-language	ast-grep	api/ast_grep_language.md	0	10	
ast_grep_language::Lua	struct	ast-grep-language	ast-grep	api/ast_grep_language.md	0	8	
ast_grep_language::Markdown	struct	ast-grep-language	ast-grep	api/ast_grep_language.md	0	8	
ast_grep_language::Nix	struct	ast-grep-language	ast-grep	api/ast_grep_language.md	0	10	
ast_grep_language::Php	struct	ast-grep-language	ast-grep	api/ast_grep_language.md	0	10	
ast_grep_language::Python	struct	ast-grep-language	ast-grep	api/ast_grep_language.md	0	10	
ast_grep_language::Ruby	struct	ast-grep-language	ast-grep	api/ast_grep_language.md	0	10	
ast_grep_language::Rust	struct	ast-grep-language	ast-grep	api/ast_grep_language.md	0	10	
ast_grep_language::Scala	struct	ast-grep-language	ast-grep	api/ast_grep_language.md	0	8	
ast_grep_language::Solidity	struct	ast-grep-language	ast-grep	api/ast_grep_language.md	0	8	
ast_grep_language::SupportLang	enum	ast-grep-language	ast-grep	api/ast_grep_language.md	0	49	Represents all built-in languages.
ast_grep_language::SupportLangErr	enum	ast-grep-language	ast-grep	api/ast_grep_language.md	0	2	
ast_grep_language::Swift	struct	ast-grep-language	ast-grep	api/ast_grep_language.md	0	10	
ast_grep_language::Tsx	struct	ast-grep-language	ast-grep	api/ast_grep_language.md	0	8	
ast_grep_language::TypeScript	struct	ast-grep-language	ast-grep	api/ast_grep_language.md	0	8	
ast_grep_language::Yaml	struct	ast-grep-language	ast-grep	api/ast_grep_language.md	0	8	
ast_grep_language::config_file_type	function	ast-grep-language	ast-grep	api/ast_grep_language.md	0	0	
ast_grep_language::html::Html	struct	ast-grep-language	ast-grep	api/ast_grep_language.html.md	1	12	
ast_grep_lsp::Backend	struct	ast-grep-lsp	ast-grep	api/ast_grep_lsp.md	0	14	
ast_grep_lsp::LSPLang	trait	ast-grep-lsp	ast-grep	api/ast_grep_lsp.md	0	0	
ast_grep_outline::combined_extractor::CombinedExtractors	struct	ast-grep-outline	ast-grep	api/ast_grep_outline.combined_extractor.md	0	3	Runtime outline extractors organized for a shared item traversal.
ast_grep_outline::default_rule::DEFAULT_OUTLINE_RULES	constant	ast-grep-outline	ast-grep	api/ast_grep_outline.default_rule.md	1	0	
