AIR311	airflow3-suggested-update	Airflow	Sometimes	Stable	0.13.0	crates/ruff_linter/src/rules/airflow/rules/suggested_to_update_3_0.rs	ruff_linter::codes::Rule::Airflow3SuggestedUpdate
AIR312	airflow3-suggested-to-move-to-provider	Airflow	Sometimes	Stable	0.13.0	crates/ruff_linter/src/rules/airflow/rules/suggested_to_move_to_provider_in_3.rs	ruff_linter::codes::Rule::Airflow3SuggestedToMoveToProvider
AIR321	airflow31-moved	Airflow	Sometimes	Preview	0.15.1	crates/ruff_linter/src/rules/airflow/rules/moved_in_3_1.rs	ruff_linter::codes::Rule::Airflow31Moved
ANN001	missing-type-function-argument	flake8-annotations	None	Stable	v0.0.105	crates/ruff_linter/src/rules/flake8_annotations/rules/definition.rs	ruff_linter::codes::Rule::MissingTypeFunctionArgument
ANN002	missing-type-args	flake8-annotations	None	Stable	v0.0.105	crates/ruff_linter/src/rules/flake8_annotations/rules/definition.rs	ruff_linter::codes::Rule::MissingTypeArgs
ANN003	missing-type-kwargs	flake8-annotations	None	Stable	v0.0.105	crates/ruff_linter/src/rules/flake8_annotations/rules/definition.rs	ruff_linter::codes::Rule::MissingTypeKwargs
ANN101	missing-type-self	flake8-annotations	None	Removed	0.8.0	crates/ruff_linter/src/rules/flake8_annotations/rules/definition.rs	ruff_linter::codes::Rule::MissingTypeSelf
ANN102	missing-type-cls	flake8-annotations	None	Removed	0.8.0	crates/ruff_linter/src/rules/flake8_annotations/rules/definition.rs	ruff_linter::codes::Rule::MissingTypeCls
ANN201	missing-return-type-undocumented-public-function	flake8-annotations	Sometimes	Stable	v0.0.105	crates/ruff_linter/src/rules/flake8_annotations/rules/definition.rs	ruff_linter::codes::Rule::MissingReturnTypeUndocumentedPublicFunction
ANN202	missing-return-type-private-function	flake8-annotations	Sometimes	Stable	v0.0.105	crates/ruff_linter/src/rules/flake8_annotations/rules/definition.rs	ruff_linter::codes::Rule::MissingReturnTypePrivateFunction
ANN204	missing-return-type-special-method	flake8-annotations	Sometimes	Stable	v0.0.105	crates/ruff_linter/src/rules/flake8_annotations/rules/definition.rs	ruff_linter::codes::Rule::MissingReturnTypeSpecialMethod
ANN205	missing-return-type-static-method	flake8-annotations	Sometimes	Stable	v0.0.105	crates/ruff_linter/src/rules/flake8_annotations/rules/definition.rs	ruff_linter::codes::Rule::MissingReturnTypeStaticMethod
ANN206	missing-return-type-class-method	flake8-annotations	Sometimes	Stable	v0.0.105	crates/ruff_linter/src/rules/flake8_annotations/rules/definition.rs	ruff_linter::codes::Rule::MissingReturnTypeClassMethod
ANN401	any-type	flake8-annotations	None	Stable	v0.0.108	crates/ruff_linter/src/rules/flake8_annotations/rules/definition.rs	ruff_linter::codes::Rule::AnyType
ARG001	unused-function-argument	flake8-unused-arguments	None	Stable	v0.0.168	crates/ruff_linter/src/rules/flake8_unused_arguments/rules/unused_arguments.rs	ruff_linter::codes::Rule::UnusedFunctionArgument
ARG002	unused-method-argument	flake8-unused-arguments	None	Stable	v0.0.168	crates/ruff_linter/src/rules/flake8_unused_arguments/rules/unused_arguments.rs	ruff_linter::codes::Rule::UnusedMethodArgument
ARG003	unused-class-method-argument	flake8-unused-arguments	None	Stable	v0.0.168	crates/ruff_linter/src/rules/flake8_unused_arguments/rules/unused_arguments.rs	ruff_linter::codes::Rule::UnusedClassMethodArgument
ARG004	unused-static-method-argument	flake8-unused-arguments	None	Stable	v0.0.168	crates/ruff_linter/src/rules/flake8_unused_arguments/rules/unused_arguments.rs	ruff_linter::codes::Rule::UnusedStaticMethodArgument
ARG005	unused-lambda-argument	flake8-unused-arguments	None	Stable	v0.0.168	crates/ruff_linter/src/rules/flake8_unused_arguments/rules/unused_arguments.rs	ruff_linter::codes::Rule::UnusedLambdaArgument
ASYNC100	cancel-scope-no-checkpoint	flake8-async	None	Stable	v0.0.269	crates/ruff_linter/src/rules/flake8_async/rules/cancel_scope_no_checkpoint.rs	ruff_linter::codes::Rule::CancelScopeNoCheckpoint
ASYNC105	trio-sync-call	flake8-async	Sometimes	Stable	0.5.0	crates/ruff_linter/src/rules/flake8_async/rules/sync_call.rs	ruff_linter::codes::Rule::TrioSyncCall
ASYNC109	async-function-with-timeout	flake8-async	None	Stable	0.5.0	crates/ruff_linter/src/rules/flake8_async/rules/async_function_with_timeout.rs	ruff_linter::codes::Rule::AsyncFunctionWithTimeout
ASYNC110	async-busy-wait	flake8-async	None	Stable	0.5.0	crates/ruff_linter/src/rules/flake8_async/rules/async_busy_wait.rs	ruff_linter::codes::Rule::AsyncBusyWait
ASYNC115	async-zero-sleep	flake8-async	Always	Stable	0.5.0	crates/ruff_linter/src/rules/flake8_async/rules/async_zero_sleep.rs	ruff_linter::codes::Rule::AsyncZeroSleep
ASYNC116	long-sleep-not-forever	flake8-async	Sometimes	Stable	0.13.0	crates/ruff_linter/src/rules/flake8_async/rules/long_sleep_not_forever.rs	ruff_linter::codes::Rule::LongSleepNotForever
ASYNC119	yield-in-context-manager-in-async-generator	flake8-async	None	Preview	0.15.16	crates/ruff_linter/src/rules/flake8_async/rules/yield_in_context_manager_in_async_generator.rs	ruff_linter::codes::Rule::YieldInContextManagerInAsyncGenerator
ASYNC210	blocking-http-call-in-async-function	flake8-async	None	Stable	0.5.0	crates/ruff_linter/src/rules/flake8_async/rules/blocking_http_call.rs	ruff_linter::codes::Rule::BlockingHttpCallInAsyncFunction
ASYNC212	blocking-http-call-httpx-in-async-function	flake8-async	None	Stable	0.15.0	crates/ruff_linter/src/rules/flake8_async/rules/blocking_http_call_httpx.rs	ruff_linter::codes::Rule::BlockingHttpCallHttpxInAsyncFunction
ASYNC220	create-subprocess-in-async-function	flake8-async	None	Stable	0.5.0	crates/ruff_linter/src/rules/flake8_async/rules/blocking_process_invocation.rs	ruff_linter::codes::Rule::CreateSubprocessInAsyncFunction
ASYNC221	run-process-in-async-function	flake8-async	None	Stable	0.5.0	crates/ruff_linter/src/rules/flake8_async/rules/blocking_process_invocation.rs	ruff_linter::codes::Rule::RunProcessInAsyncFunction
ASYNC222	wait-for-process-in-async-function	flake8-async	None	Stable	0.5.0	crates/ruff_linter/src/rules/flake8_async/rules/blocking_process_invocation.rs	ruff_linter::codes::Rule::WaitForProcessInAsyncFunction
ASYNC230	blocking-open-call-in-async-function	flake8-async	None	Stable	0.5.0	crates/ruff_linter/src/rules/flake8_async/rules/blocking_open_call.rs	ruff_linter::codes::Rule::BlockingOpenCallInAsyncFunction
ASYNC240	blocking-path-method-in-async-function	flake8-async	None	Stable	0.15.0	crates/ruff_linter/src/rules/flake8_async/rules/blocking_path_methods.rs	ruff_linter::codes::Rule::BlockingPathMethodInAsyncFunction
ASYNC250	blocking-input-in-async-function	flake8-async	None	Stable	0.15.0	crates/ruff_linter/src/rules/flake8_async/rules/blocking_input.rs	ruff_linter::codes::Rule::BlockingInputInAsyncFunction
ASYNC251	blocking-sleep-in-async-function	flake8-async	None	Stable	0.5.0	crates/ruff_linter/src/rules/flake8_async/rules/blocking_sleep.rs	ruff_linter::codes::Rule::BlockingSleepInAsyncFunction
B002	unary-prefix-increment-decrement	flake8-bugbear	None	Stable	v0.0.83	crates/ruff_linter/src/rules/flake8_bugbear/rules/unary_prefix_increment_decrement.rs	ruff_linter::codes::Rule::UnaryPrefixIncrementDecrement
B003	assignment-to-os-environ	flake8-bugbear	None	Stable	v0.0.102	crates/ruff_linter/src/rules/flake8_bugbear/rules/assignment_to_os_environ.rs	ruff_linter::codes::Rule::AssignmentToOsEnviron
B004	unreliable-callable-check	flake8-bugbear	Sometimes	Stable	v0.0.106	crates/ruff_linter/src/rules/flake8_bugbear/rules/unreliable_callable_check.rs	ruff_linter::codes::Rule::UnreliableCallableCheck
B005	strip-with-multi-characters	flake8-bugbear	None	Stable	v0.0.106	crates/ruff_linter/src/rules/flake8_bugbear/rules/strip_with_multi_characters.rs	ruff_linter::codes::Rule::StripWithMultiCharacters
B006	mutable-argument-default	flake8-bugbear	Sometimes	Stable	v0.0.92	crates/ruff_linter/src/rules/flake8_bugbear/rules/mutable_argument_default.rs	ruff_linter::codes::Rule::MutableArgumentDefault
B007	unused-loop-control-variable	flake8-bugbear	Sometimes	Stable	v0.0.84	crates/ruff_linter/src/rules/flake8_bugbear/rules/unused_loop_control_variable.rs	ruff_linter::codes::Rule::UnusedLoopControlVariable
B008	function-call-in-default-argument	flake8-bugbear	None	Stable	v0.0.102	crates/ruff_linter/src/rules/flake8_bugbear/rules/function_call_in_argument_default.rs	ruff_linter::codes::Rule::FunctionCallInDefaultArgument
B009	get-attr-with-constant	flake8-bugbear	Always	Stable	v0.0.110	crates/ruff_linter/src/rules/flake8_bugbear/rules/getattr_with_constant.rs	ruff_linter::codes::Rule::GetAttrWithConstant
B010	set-attr-with-constant	flake8-bugbear	Always	Stable	v0.0.111	crates/ruff_linter/src/rules/flake8_bugbear/rules/setattr_with_constant.rs	ruff_linter::codes::Rule::SetAttrWithConstant
B011	assert-false	flake8-bugbear	Always	Stable	v0.0.67	crates/ruff_linter/src/rules/flake8_bugbear/rules/assert_false.rs	ruff_linter::codes::Rule::AssertFalse
B012	jump-statement-in-finally	flake8-bugbear	None	Stable	v0.0.116	crates/ruff_linter/src/rules/flake8_bugbear/rules/jump_statement_in_finally.rs	ruff_linter::codes::Rule::JumpStatementInFinally
B013	redundant-tuple-in-exception-handler	flake8-bugbear	Always	Stable	v0.0.89	crates/ruff_linter/src/rules/flake8_bugbear/rules/redundant_tuple_in_exception_handler.rs	ruff_linter::codes::Rule::RedundantTupleInExceptionHandler
B014	duplicate-handler-exception	flake8-bugbear	Always	Stable	v0.0.67	crates/ruff_linter/src/rules/flake8_bugbear/rules/duplicate_exceptions.rs	ruff_linter::codes::Rule::DuplicateHandlerException
B015	useless-comparison	flake8-bugbear	None	Stable	v0.0.102	crates/ruff_linter/src/rules/flake8_bugbear/rules/useless_comparison.rs	ruff_linter::codes::Rule::UselessComparison
B016	raise-literal	flake8-bugbear	None	Stable	v0.0.102	crates/ruff_linter/src/rules/flake8_bugbear/rules/raise_literal.rs	ruff_linter::codes::Rule::RaiseLiteral
B017	assert-raises-exception	flake8-bugbear	None	Stable	v0.0.83	crates/ruff_linter/src/rules/flake8_bugbear/rules/assert_raises_exception.rs	ruff_linter::codes::Rule::AssertRaisesException
B018	useless-expression	flake8-bugbear	None	Stable	v0.0.100	crates/ruff_linter/src/rules/flake8_bugbear/rules/useless_expression.rs	ruff_linter::codes::Rule::UselessExpression
B019	cached-instance-method	flake8-bugbear	None	Stable	v0.0.114	crates/ruff_linter/src/rules/flake8_bugbear/rules/cached_instance_method.rs	ruff_linter::codes::Rule::CachedInstanceMethod
B020	loop-variable-overrides-iterator	flake8-bugbear	None	Stable	v0.0.121	crates/ruff_linter/src/rules/flake8_bugbear/rules/loop_variable_overrides_iterator.rs	ruff_linter::codes::Rule::LoopVariableOverridesIterator
B021	f-string-docstring	flake8-bugbear	None	Stable	v0.0.116	crates/ruff_linter/src/rules/flake8_bugbear/rules/f_string_docstring.rs	ruff_linter::codes::Rule::FStringDocstring
B022	useless-contextlib-suppress	flake8-bugbear	None	Stable	v0.0.118	crates/ruff_linter/src/rules/flake8_bugbear/rules/useless_contextlib_suppress.rs	ruff_linter::codes::Rule::UselessContextlibSuppress
B023	function-uses-loop-variable	flake8-bugbear	None	Stable	v0.0.139	crates/ruff_linter/src/rules/flake8_bugbear/rules/function_uses_loop_variable.rs	ruff_linter::codes::Rule::FunctionUsesLoopVariable
B024	abstract-base-class-without-abstract-method	flake8-bugbear	None	Stable	v0.0.118	crates/ruff_linter/src/rules/flake8_bugbear/rules/abstract_base_class.rs	ruff_linter::codes::Rule::AbstractBaseClassWithoutAbstractMethod
B025	duplicate-try-block-exception	flake8-bugbear	None	Stable	v0.0.67	crates/ruff_linter/src/rules/flake8_bugbear/rules/duplicate_exceptions.rs	ruff_linter::codes::Rule::DuplicateTryBlockException
B026	star-arg-unpacking-after-keyword-arg	flake8-bugbear	None	Stable	v0.0.109	crates/ruff_linter/src/rules/flake8_bugbear/rules/star_arg_unpacking_after_keyword_arg.rs	ruff_linter::codes::Rule::StarArgUnpackingAfterKeywordArg
B027	empty-method-without-abstract-decorator	flake8-bugbear	None	Stable	v0.0.118	crates/ruff_linter/src/rules/flake8_bugbear/rules/abstract_base_class.rs	ruff_linter::codes::Rule::EmptyMethodWithoutAbstractDecorator
B028	no-explicit-stacklevel	flake8-bugbear	Always	Stable	v0.0.257	crates/ruff_linter/src/rules/flake8_bugbear/rules/no_explicit_stacklevel.rs	ruff_linter::codes::Rule::NoExplicitStacklevel
B029	except-with-empty-tuple	flake8-bugbear	None	Stable	v0.0.250	crates/ruff_linter/src/rules/flake8_bugbear/rules/except_with_empty_tuple.rs	ruff_linter::codes::Rule::ExceptWithEmptyTuple
B030	except-with-non-exception-classes	flake8-bugbear	None	Stable	v0.0.255	crates/ruff_linter/src/rules/flake8_bugbear/rules/except_with_non_exception_classes.rs	ruff_linter::codes::Rule::ExceptWithNonExceptionClasses
B031	reuse-of-groupby-generator	flake8-bugbear	None	Stable	v0.0.260	crates/ruff_linter/src/rules/flake8_bugbear/rules/reuse_of_groupby_generator.rs	ruff_linter::codes::Rule::ReuseOfGroupbyGenerator
B032	unintentional-type-annotation	flake8-bugbear	None	Stable	v0.0.250	crates/ruff_linter/src/rules/flake8_bugbear/rules/unintentional_type_annotation.rs	ruff_linter::codes::Rule::UnintentionalTypeAnnotation
B033	duplicate-value	flake8-bugbear	Sometimes	Stable	v0.0.271	crates/ruff_linter/src/rules/flake8_bugbear/rules/duplicate_value.rs	ruff_linter::codes::Rule::DuplicateValue
B034	re-sub-positional-args	flake8-bugbear	None	Stable	v0.0.278	crates/ruff_linter/src/rules/flake8_bugbear/rules/re_sub_positional_args.rs	ruff_linter::codes::Rule::ReSubPositionalArgs
B035	static-key-dict-comprehension	flake8-bugbear	None	Stable	v0.2.0	crates/ruff_linter/src/rules/flake8_bugbear/rules/static_key_dict_comprehension.rs	ruff_linter::codes::Rule::StaticKeyDictComprehension
B039	mutable-contextvar-default	flake8-bugbear	None	Stable	0.8.0	crates/ruff_linter/src/rules/flake8_bugbear/rules/mutable_contextvar_default.rs	ruff_linter::codes::Rule::MutableContextvarDefault
B043	del-attr-with-constant	flake8-bugbear	Always	Preview	0.15.6	crates/ruff_linter/src/rules/flake8_bugbear/rules/delattr_with_constant.rs	ruff_linter::codes::Rule::DelAttrWithConstant
B901	return-in-generator	flake8-bugbear	None	Preview	v0.4.8	crates/ruff_linter/src/rules/flake8_bugbear/rules/return_in_generator.rs	ruff_linter::codes::Rule::ReturnInGenerator
B903	class-as-data-structure	flake8-bugbear	None	Preview	0.9.0	crates/ruff_linter/src/rules/flake8_bugbear/rules/class_as_data_structure.rs	ruff_linter::codes::Rule::ClassAsDataStructure
B904	raise-without-from-inside-except	flake8-bugbear	None	Stable	v0.0.138	crates/ruff_linter/src/rules/flake8_bugbear/rules/raise_without_from_inside_except.rs	ruff_linter::codes::Rule::RaiseWithoutFromInsideExcept
B905	zip-without-explicit-strict	flake8-bugbear	Always	Stable	v0.0.167	crates/ruff_linter/src/rules/flake8_bugbear/rules/zip_without_explicit_strict.rs	ruff_linter::codes::Rule::ZipWithoutExplicitStrict
B909	loop-iterator-mutation	flake8-bugbear	None	Preview	v0.3.7	crates/ruff_linter/src/rules/flake8_bugbear/rules/loop_iterator_mutation.rs	ruff_linter::codes::Rule::LoopIteratorMutation
B911	batched-without-explicit-strict	flake8-bugbear	None	Stable	0.10.0	crates/ruff_linter/src/rules/flake8_bugbear/rules/batched_without_explicit_strict.rs	ruff_linter::codes::Rule::BatchedWithoutExplicitStrict
B912	map-without-explicit-strict	flake8-bugbear	Always	Stable	0.15.0	crates/ruff_linter/src/rules/flake8_bugbear/rules/map_without_explicit_strict.rs	ruff_linter::codes::Rule::MapWithoutExplicitStrict
BLE001	blind-except	flake8-blind-except	None	Stable	v0.0.127	crates/ruff_linter/src/rules/flake8_blind_except/rules/blind_except.rs	ruff_linter::codes::Rule::BlindExcept
C400	unnecessary-generator-list	flake8-comprehensions	Always	Stable	v0.0.61	crates/ruff_linter/src/rules/flake8_comprehensions/rules/unnecessary_generator_list.rs	ruff_linter::codes::Rule::UnnecessaryGeneratorList
C401	unnecessary-generator-set	flake8-comprehensions	Always	Stable	v0.0.61	crates/ruff_linter/src/rules/flake8_comprehensions/rules/unnecessary_generator_set.rs	ruff_linter::codes::Rule::UnnecessaryGeneratorSet
C402	unnecessary-generator-dict	flake8-comprehensions	Always	Stable	v0.0.61	crates/ruff_linter/src/rules/flake8_comprehensions/rules/unnecessary_generator_dict.rs	ruff_linter::codes::Rule::UnnecessaryGeneratorDict
C403	unnecessary-list-comprehension-set	flake8-comprehensions	Always	Stable	v0.0.58	crates/ruff_linter/src/rules/flake8_comprehensions/rules/unnecessary_list_comprehension_set.rs	ruff_linter::codes::Rule::UnnecessaryListComprehensionSet
C404	unnecessary-list-comprehension-dict	flake8-comprehensions	Always	Stable	v0.0.58	crates/ruff_linter/src/rules/flake8_comprehensions/rules/unnecessary_list_comprehension_dict.rs	ruff_linter::codes::Rule::UnnecessaryListComprehensionDict
C405	unnecessary-literal-set	flake8-comprehensions	Always	Stable	v0.0.61	crates/ruff_linter/src/rules/flake8_comprehensions/rules/unnecessary_literal_set.rs	ruff_linter::codes::Rule::UnnecessaryLiteralSet
C406	unnecessary-literal-dict	flake8-comprehensions	Always	Stable	v0.0.61	crates/ruff_linter/src/rules/flake8_comprehensions/rules/unnecessary_literal_dict.rs	ruff_linter::codes::Rule::UnnecessaryLiteralDict
C408	unnecessary-collection-call	flake8-comprehensions	Always	Stable	v0.0.61	crates/ruff_linter/src/rules/flake8_comprehensions/rules/unnecessary_collection_call.rs	ruff_linter::codes::Rule::UnnecessaryCollectionCall
C409	unnecessary-literal-within-tuple-call	flake8-comprehensions	Sometimes	Stable	v0.0.66	crates/ruff_linter/src/rules/flake8_comprehensions/rules/unnecessary_literal_within_tuple_call.rs	ruff_linter::codes::Rule::UnnecessaryLiteralWithinTupleCall
C410	unnecessary-literal-within-list-call	flake8-comprehensions	Always	Stable	v0.0.66	crates/ruff_linter/src/rules/flake8_comprehensions/rules/unnecessary_literal_within_list_call.rs	ruff_linter::codes::Rule::UnnecessaryLiteralWithinListCall
C411	unnecessary-list-call	flake8-comprehensions	Sometimes	Stable	v0.0.73	crates/ruff_linter/src/rules/flake8_comprehensions/rules/unnecessary_list_call.rs	ruff_linter::codes::Rule::UnnecessaryListCall
C413	unnecessary-call-around-sorted	flake8-comprehensions	Always	Stable	v0.0.73	crates/ruff_linter/src/rules/flake8_comprehensions/rules/unnecessary_call_around_sorted.rs	ruff_linter::codes::Rule::UnnecessaryCallAroundSorted
C414	unnecessary-double-cast-or-process	flake8-comprehensions	Always	Stable	v0.0.70	crates/ruff_linter/src/rules/flake8_comprehensions/rules/unnecessary_double_cast_or_process.rs	ruff_linter::codes::Rule::UnnecessaryDoubleCastOrProcess
C415	unnecessary-subscript-reversal	flake8-comprehensions	None	Stable	v0.0.64	crates/ruff_linter/src/rules/flake8_comprehensions/rules/unnecessary_subscript_reversal.rs	ruff_linter::codes::Rule::UnnecessarySubscriptReversal
C416	unnecessary-comprehension	flake8-comprehensions	Always	Stable	v0.0.73	crates/ruff_linter/src/rules/flake8_comprehensions/rules/unnecessary_comprehension.rs	ruff_linter::codes::Rule::UnnecessaryComprehension
C417	unnecessary-map	flake8-comprehensions	Sometimes	Stable	v0.0.74	crates/ruff_linter/src/rules/flake8_comprehensions/rules/unnecessary_map.rs	ruff_linter::codes::Rule::UnnecessaryMap
C418	unnecessary-literal-within-dict-call	flake8-comprehensions	Sometimes	Stable	v0.0.262	crates/ruff_linter/src/rules/flake8_comprehensions/rules/unnecessary_literal_within_dict_call.rs	ruff_linter::codes::Rule::UnnecessaryLiteralWithinDictCall
C419	unnecessary-comprehension-in-call	flake8-comprehensions	Sometimes	Stable	v0.0.262	crates/ruff_linter/src/rules/flake8_comprehensions/rules/unnecessary_comprehension_in_call.rs	ruff_linter::codes::Rule::UnnecessaryComprehensionInCall
C420	unnecessary-dict-comprehension-for-iterable	flake8-comprehensions	Sometimes	Stable	0.10.0	crates/ruff_linter/src/rules/flake8_comprehensions/rules/unnecessary_dict_comprehension_for_iterable.rs	ruff_linter::codes::Rule::UnnecessaryDictComprehensionForIterable
C901	complex-structure	mccabe	None	Stable	v0.0.127	crates/ruff_linter/src/rules/mccabe/rules/function_is_too_complex.rs	ruff_linter::codes::Rule::ComplexStructure
COM812	missing-trailing-comma	flake8-commas	Always	Stable	v0.0.223	crates/ruff_linter/src/rules/flake8_commas/rules/trailing_commas.rs	ruff_linter::codes::Rule::MissingTrailingComma
COM818	trailing-comma-on-bare-tuple	flake8-commas	None	Stable	v0.0.223	crates/ruff_linter/src/rules/flake8_commas/rules/trailing_commas.rs	ruff_linter::codes::Rule::TrailingCommaOnBareTuple
COM819	prohibited-trailing-comma	flake8-commas	Always	Stable	v0.0.223	crates/ruff_linter/src/rules/flake8_commas/rules/trailing_commas.rs	ruff_linter::codes::Rule::ProhibitedTrailingComma
CPY001	missing-copyright-notice	flake8-copyright	None	Stable	0.16.0	crates/ruff_linter/src/rules/flake8_copyright/rules/missing_copyright_notice.rs	ruff_linter::codes::Rule::MissingCopyrightNotice
D100	undocumented-public-module	pydocstyle	None	Stable	v0.0.70	crates/ruff_linter/src/rules/pydocstyle/rules/not_missing.rs	ruff_linter::codes::Rule::UndocumentedPublicModule
D101	undocumented-public-class	pydocstyle	None	Stable	v0.0.70	crates/ruff_linter/src/rules/pydocstyle/rules/not_missing.rs	ruff_linter::codes::Rule::UndocumentedPublicClass
D102	undocumented-public-method	pydocstyle	None	Stable	v0.0.70	crates/ruff_linter/src/rules/pydocstyle/rules/not_missing.rs	ruff_linter::codes::Rule::UndocumentedPublicMethod
D103	undocumented-public-function	pydocstyle	None	Stable	v0.0.70	crates/ruff_linter/src/rules/pydocstyle/rules/not_missing.rs	ruff_linter::codes::Rule::UndocumentedPublicFunction
D104	undocumented-public-package	pydocstyle	None	Stable	v0.0.70	crates/ruff_linter/src/rules/pydocstyle/rules/not_missing.rs	ruff_linter::codes::Rule::UndocumentedPublicPackage
D105	undocumented-magic-method	pydocstyle	None	Stable	v0.0.70	crates/ruff_linter/src/rules/pydocstyle/rules/not_missing.rs	ruff_linter::codes::Rule::UndocumentedMagicMethod
D106	undocumented-public-nested-class	pydocstyle	None	Stable	v0.0.70	crates/ruff_linter/src/rules/pydocstyle/rules/not_missing.rs	ruff_linter::codes::Rule::UndocumentedPublicNestedClass
D107	undocumented-public-init	pydocstyle	None	Stable	v0.0.70	crates/ruff_linter/src/rules/pydocstyle/rules/not_missing.rs	ruff_linter::codes::Rule::UndocumentedPublicInit
D200	unnecessary-multiline-docstring	pydocstyle	Sometimes	Stable	v0.0.68	crates/ruff_linter/src/rules/pydocstyle/rules/one_liner.rs	ruff_linter::codes::Rule::UnnecessaryMultilineDocstring
D201	blank-line-before-function	pydocstyle	Sometimes	Stable	v0.0.70	crates/ruff_linter/src/rules/pydocstyle/rules/blank_before_after_function.rs	ruff_linter::codes::Rule::BlankLineBeforeFunction
D202	blank-line-after-function	pydocstyle	Sometimes	Stable	v0.0.70	crates/ruff_linter/src/rules/pydocstyle/rules/blank_before_after_function.rs	ruff_linter::codes::Rule::BlankLineAfterFunction
D203	incorrect-blank-line-before-class	pydocstyle	Always	Stable	v0.0.70	crates/ruff_linter/src/rules/pydocstyle/rules/blank_before_after_class.rs	ruff_linter::codes::Rule::IncorrectBlankLineBeforeClass
D204	incorrect-blank-line-after-class	pydocstyle	Always	Stable	v0.0.70	crates/ruff_linter/src/rules/pydocstyle/rules/blank_before_after_class.rs	ruff_linter::codes::Rule::IncorrectBlankLineAfterClass
D205	missing-blank-line-after-summary	pydocstyle	Sometimes	Stable	v0.0.68	crates/ruff_linter/src/rules/pydocstyle/rules/blank_after_summary.rs	ruff_linter::codes::Rule::MissingBlankLineAfterSummary
D206	docstring-tab-indentation	pydocstyle	None	Stable	v0.0.75	crates/ruff_linter/src/rules/pydocstyle/rules/indent.rs	ruff_linter::codes::Rule::DocstringTabIndentation
