pyrefly::report::pysa::pysa_report_capnp::decorator_callee::Pipeline	struct	pyrefly	2
pyrefly::report::pysa::pysa_report_capnp::decorator_callee::Reader	struct	pyrefly	13
pyrefly::report::pysa::pysa_report_capnp::define_callees::Builder	struct	pyrefly	12
pyrefly::report::pysa::pysa_report_capnp::define_callees::Owned	struct	pyrefly	2
pyrefly::report::pysa::pysa_report_capnp::define_callees::Pipeline	struct	pyrefly	1
pyrefly::report::pysa::pysa_report_capnp::define_callees::Reader	struct	pyrefly	11
pyrefly::report::pysa::pysa_report_capnp::expression_callees::Builder	struct	pyrefly	30
pyrefly::report::pysa::pysa_report_capnp::expression_callees::Owned	struct	pyrefly	2
pyrefly::report::pysa::pysa_report_capnp::expression_callees::Pipeline	struct	pyrefly	1
pyrefly::report::pysa::pysa_report_capnp::expression_callees::Reader	struct	pyrefly	17
pyrefly::report::pysa::pysa_report_capnp::expression_callees::Which	enum	pyrefly	0
pyrefly::report::pysa::pysa_report_capnp::format_string_artificial_callees::Builder	struct	pyrefly	12
pyrefly::report::pysa::pysa_report_capnp::format_string_artificial_callees::Owned	struct	pyrefly	2
pyrefly::report::pysa::pysa_report_capnp::format_string_artificial_callees::Pipeline	struct	pyrefly	1
pyrefly::report::pysa::pysa_report_capnp::format_string_artificial_callees::Reader	struct	pyrefly	11
pyrefly::report::pysa::pysa_report_capnp::format_string_stringify_callees::Builder	struct	pyrefly	16
pyrefly::report::pysa::pysa_report_capnp::format_string_stringify_callees::Owned	struct	pyrefly	2
pyrefly::report::pysa::pysa_report_capnp::format_string_stringify_callees::Pipeline	struct	pyrefly	2
pyrefly::report::pysa::pysa_report_capnp::format_string_stringify_callees::Reader	struct	pyrefly	13
pyrefly::report::pysa::pysa_report_capnp::function_base_definition::Builder	struct	pyrefly	34
pyrefly::report::pysa::pysa_report_capnp::function_base_definition::Owned	struct	pyrefly	2
pyrefly::report::pysa::pysa_report_capnp::function_base_definition::Pipeline	struct	pyrefly	3
pyrefly::report::pysa::pysa_report_capnp::function_base_definition::Reader	struct	pyrefly	22
pyrefly::report::pysa::pysa_report_capnp::function_call_graph::Builder	struct	pyrefly	16
pyrefly::report::pysa::pysa_report_capnp::function_call_graph::Owned	struct	pyrefly	2
pyrefly::report::pysa::pysa_report_capnp::function_call_graph::Pipeline	struct	pyrefly	1
pyrefly::report::pysa::pysa_report_capnp::function_call_graph::Reader	struct	pyrefly	13
pyrefly::report::pysa::pysa_report_capnp::function_definition::Builder	struct	pyrefly	58
pyrefly::report::pysa::pysa_report_capnp::function_definition::Owned	struct	pyrefly	2
pyrefly::report::pysa::pysa_report_capnp::function_definition::Pipeline	struct	pyrefly	5
pyrefly::report::pysa::pysa_report_capnp::function_definition::Reader	struct	pyrefly	34
pyrefly::report::pysa::pysa_report_capnp::function_parameter::Builder	struct	pyrefly	24
pyrefly::report::pysa::pysa_report_capnp::function_parameter::Owned	struct	pyrefly	2
pyrefly::report::pysa::pysa_report_capnp::function_parameter::Pipeline	struct	pyrefly	1
pyrefly::report::pysa::pysa_report_capnp::function_parameter::Reader	struct	pyrefly	15
pyrefly::report::pysa::pysa_report_capnp::function_parameter::Which	enum	pyrefly	0
pyrefly::report::pysa::pysa_report_capnp::function_parameter::kw_only_param::Builder	struct	pyrefly	18
pyrefly::report::pysa::pysa_report_capnp::function_parameter::kw_only_param::Owned	struct	pyrefly	2
pyrefly::report::pysa::pysa_report_capnp::function_parameter::kw_only_param::Pipeline	struct	pyrefly	2
pyrefly::report::pysa::pysa_report_capnp::function_parameter::kw_only_param::Reader	struct	pyrefly	14
pyrefly::report::pysa::pysa_report_capnp::function_parameter::kwargs_param::Builder	struct	pyrefly	16
pyrefly::report::pysa::pysa_report_capnp::function_parameter::kwargs_param::Owned	struct	pyrefly	2
pyrefly::report::pysa::pysa_report_capnp::function_parameter::kwargs_param::Pipeline	struct	pyrefly	2
pyrefly::report::pysa::pysa_report_capnp::function_parameter::kwargs_param::Reader	struct	pyrefly	13
pyrefly::report::pysa::pysa_report_capnp::function_parameter::pos_only_param::Builder	struct	pyrefly	18
pyrefly::report::pysa::pysa_report_capnp::function_parameter::pos_only_param::Owned	struct	pyrefly	2
pyrefly::report::pysa::pysa_report_capnp::function_parameter::pos_only_param::Pipeline	struct	pyrefly	2
pyrefly::report::pysa::pysa_report_capnp::function_parameter::pos_only_param::Reader	struct	pyrefly	14
pyrefly::report::pysa::pysa_report_capnp::function_parameter::pos_param::Builder	struct	pyrefly	18
pyrefly::report::pysa::pysa_report_capnp::function_parameter::pos_param::Owned	struct	pyrefly	2
pyrefly::report::pysa::pysa_report_capnp::function_parameter::pos_param::Pipeline	struct	pyrefly	2
pyrefly::report::pysa::pysa_report_capnp::function_parameter::pos_param::Reader	struct	pyrefly	14
pyrefly::report::pysa::pysa_report_capnp::function_parameter::var_arg_param::Builder	struct	pyrefly	16
pyrefly::report::pysa::pysa_report_capnp::function_parameter::var_arg_param::Owned	struct	pyrefly	2
pyrefly::report::pysa::pysa_report_capnp::function_parameter::var_arg_param::Pipeline	struct	pyrefly	2
pyrefly::report::pysa::pysa_report_capnp::function_parameter::var_arg_param::Reader	struct	pyrefly	13
pyrefly::report::pysa::pysa_report_capnp::function_parameters::Builder	struct	pyrefly	14
pyrefly::report::pysa::pysa_report_capnp::function_parameters::Owned	struct	pyrefly	2
pyrefly::report::pysa::pysa_report_capnp::function_parameters::Pipeline	struct	pyrefly	1
pyrefly::report::pysa::pysa_report_capnp::function_parameters::Reader	struct	pyrefly	11
pyrefly::report::pysa::pysa_report_capnp::function_parameters::Which	enum	pyrefly	0
pyrefly::report::pysa::pysa_report_capnp::function_ref::Builder	struct	pyrefly	14
pyrefly::report::pysa::pysa_report_capnp::function_ref::Owned	struct	pyrefly	2
pyrefly::report::pysa::pysa_report_capnp::function_ref::Pipeline	struct	pyrefly	1
pyrefly::report::pysa::pysa_report_capnp::function_ref::Reader	struct	pyrefly	12
pyrefly::report::pysa::pysa_report_capnp::function_signature::Builder	struct	pyrefly	16
pyrefly::report::pysa::pysa_report_capnp::function_signature::Owned	struct	pyrefly	2
pyrefly::report::pysa::pysa_report_capnp::function_signature::Pipeline	struct	pyrefly	3
pyrefly::report::pysa::pysa_report_capnp::function_signature::Reader	struct	pyrefly	13
pyrefly::report::pysa::pysa_report_capnp::function_type_of_expressions::Builder	struct	pyrefly	20
pyrefly::report::pysa::pysa_report_capnp::function_type_of_expressions::Owned	struct	pyrefly	2
pyrefly::report::pysa::pysa_report_capnp::function_type_of_expressions::Pipeline	struct	pyrefly	1
pyrefly::report::pysa::pysa_report_capnp::function_type_of_expressions::Reader	struct	pyrefly	15
pyrefly::report::pysa::pysa_report_capnp::global_variable::Builder	struct	pyrefly	20
pyrefly::report::pysa::pysa_report_capnp::global_variable::Owned	struct	pyrefly	2
pyrefly::report::pysa::pysa_report_capnp::global_variable::Pipeline	struct	pyrefly	3
pyrefly::report::pysa::pysa_report_capnp::global_variable::Reader	struct	pyrefly	15
pyrefly::report::pysa::pysa_report_capnp::global_variable_ref::Builder	struct	pyrefly	14
pyrefly::report::pysa::pysa_report_capnp::global_variable_ref::Owned	struct	pyrefly	2
pyrefly::report::pysa::pysa_report_capnp::global_variable_ref::Pipeline	struct	pyrefly	1
pyrefly::report::pysa::pysa_report_capnp::global_variable_ref::Reader	struct	pyrefly	12
pyrefly::report::pysa::pysa_report_capnp::higher_order_parameter::Builder	struct	pyrefly	18
pyrefly::report::pysa::pysa_report_capnp::higher_order_parameter::Owned	struct	pyrefly	2
pyrefly::report::pysa::pysa_report_capnp::higher_order_parameter::Pipeline	struct	pyrefly	2
pyrefly::report::pysa::pysa_report_capnp::higher_order_parameter::Reader	struct	pyrefly	14
pyrefly::report::pysa::pysa_report_capnp::identifier_callees::Builder	struct	pyrefly	20
pyrefly::report::pysa::pysa_report_capnp::identifier_callees::Owned	struct	pyrefly	2
pyrefly::report::pysa::pysa_report_capnp::identifier_callees::Pipeline	struct	pyrefly	2
pyrefly::report::pysa::pysa_report_capnp::identifier_callees::Reader	struct	pyrefly	15
pyrefly::report::pysa::pysa_report_capnp::location_type_id_entry::Builder	struct	pyrefly	14
pyrefly::report::pysa::pysa_report_capnp::location_type_id_entry::Owned	struct	pyrefly	2
pyrefly::report::pysa::pysa_report_capnp::location_type_id_entry::Pipeline	struct	pyrefly	2
pyrefly::report::pysa::pysa_report_capnp::location_type_id_entry::Reader	struct	pyrefly	12
pyrefly::report::pysa::pysa_report_capnp::module_call_graphs::Builder	struct	pyrefly	22
pyrefly::report::pysa::pysa_report_capnp::module_call_graphs::Owned	struct	pyrefly	2
pyrefly::report::pysa::pysa_report_capnp::module_call_graphs::Pipeline	struct	pyrefly	2
pyrefly::report::pysa::pysa_report_capnp::module_call_graphs::Reader	struct	pyrefly	16
pyrefly::report::pysa::pysa_report_capnp::module_definitions::Builder	struct	pyrefly	30
pyrefly::report::pysa::pysa_report_capnp::module_definitions::Owned	struct	pyrefly	2
pyrefly::report::pysa::pysa_report_capnp::module_definitions::Pipeline	struct	pyrefly	2
pyrefly::report::pysa::pysa_report_capnp::module_definitions::Reader	struct	pyrefly	20
pyrefly::report::pysa::pysa_report_capnp::module_type_of_expressions::Builder	struct	pyrefly	22
pyrefly::report::pysa::pysa_report_capnp::module_type_of_expressions::Owned	struct	pyrefly	2
pyrefly::report::pysa::pysa_report_capnp::module_type_of_expressions::Pipeline	struct	pyrefly	2
pyrefly::report::pysa::pysa_report_capnp::module_type_of_expressions::Reader	struct	pyrefly	16
pyrefly::report::pysa::pysa_report_capnp::project_file::Builder	struct	pyrefly	32
pyrefly::report::pysa::pysa_report_capnp::project_file::Owned	struct	pyrefly	2
pyrefly::report::pysa::pysa_report_capnp::project_file::Pipeline	struct	pyrefly	1
pyrefly::report::pysa::pysa_report_capnp::project_file::Reader	struct	pyrefly	21
pyrefly::report::pysa::pysa_report_capnp::pysa_call_target::Builder	struct	pyrefly	28
pyrefly::report::pysa::pysa_report_capnp::pysa_call_target::Owned	struct	pyrefly	2
pyrefly::report::pysa::pysa_report_capnp::pysa_call_target::Pipeline	struct	pyrefly	4
pyrefly::report::pysa::pysa_report_capnp::pysa_call_target::Reader	struct	pyrefly	19
pyrefly::report::pysa::pysa_report_capnp::pysa_class_field::Builder	struct	pyrefly	26
pyrefly::report::pysa::pysa_report_capnp::pysa_class_field::Owned	struct	pyrefly	2
pyrefly::report::pysa::pysa_report_capnp::pysa_class_field::Pipeline	struct	pyrefly	3
pyrefly::report::pysa::pysa_report_capnp::pysa_class_field::Reader	struct	pyrefly	18
pyrefly::report::pysa::pysa_report_capnp::pysa_class_mro::Builder	struct	pyrefly	13
pyrefly::report::pysa::pysa_report_capnp::pysa_class_mro::Owned	struct	pyrefly	2
pyrefly::report::pysa::pysa_report_capnp::pysa_class_mro::Pipeline	struct	pyrefly	1
pyrefly::report::pysa::pysa_report_capnp::pysa_class_mro::Reader	struct	pyrefly	11
pyrefly::report::pysa::pysa_report_capnp::pysa_class_mro::Which	enum	pyrefly	0
pyrefly::report::pysa::pysa_report_capnp::pysa_location::Builder	struct	pyrefly	16
pyrefly::report::pysa::pysa_report_capnp::pysa_location::Owned	struct	pyrefly	2
pyrefly::report::pysa::pysa_report_capnp::pysa_location::Pipeline	struct	pyrefly	1
pyrefly::report::pysa::pysa_report_capnp::pysa_location::Reader	struct	pyrefly	13
pyrefly::report::pysa::pysa_report_capnp::pysa_project_module::Builder	struct	pyrefly	44
pyrefly::report::pysa::pysa_report_capnp::pysa_project_module::Owned	struct	pyrefly	2
pyrefly::report::pysa::pysa_report_capnp::pysa_project_module::Pipeline	struct	pyrefly	2
pyrefly::report::pysa::pysa_report_capnp::pysa_project_module::Reader	struct	pyrefly	27
pyrefly::report::pysa::pysa_report_capnp::pysa_type::Builder	struct	pyrefly	20
pyrefly::report::pysa::pysa_report_capnp::pysa_type::Owned	struct	pyrefly	2
pyrefly::report::pysa::pysa_report_capnp::pysa_type::Pipeline	struct	pyrefly	3
pyrefly::report::pysa::pysa_report_capnp::pysa_type::Reader	struct	pyrefly	15
pyrefly::report::pysa::pysa_report_capnp::return_shim_callees::Builder	struct	pyrefly	16
pyrefly::report::pysa::pysa_report_capnp::return_shim_callees::Owned	struct	pyrefly	2
pyrefly::report::pysa::pysa_report_capnp::return_shim_callees::Pipeline	struct	pyrefly	1
pyrefly::report::pysa::pysa_report_capnp::return_shim_callees::Reader	struct	pyrefly	13
pyrefly::report::pysa::pysa_report_capnp::scalar_type_properties::Builder	struct	pyrefly	16
pyrefly::report::pysa::pysa_report_capnp::scalar_type_properties::Owned	struct	pyrefly	2
pyrefly::report::pysa::pysa_report_capnp::scalar_type_properties::Pipeline	struct	pyrefly	1
pyrefly::report::pysa::pysa_report_capnp::scalar_type_properties::Reader	struct	pyrefly	13
pyrefly::report::pysa::pysa_report_capnp::scope_parent::Builder	struct	pyrefly	12
pyrefly::report::pysa::pysa_report_capnp::scope_parent::Owned	struct	pyrefly	2
pyrefly::report::pysa::pysa_report_capnp::scope_parent::Pipeline	struct	pyrefly	1
pyrefly::report::pysa::pysa_report_capnp::scope_parent::Reader	struct	pyrefly	10
pyrefly::report::pysa::pysa_report_capnp::scope_parent::Which	enum	pyrefly	0
pyrefly::report::pysa::pysa_report_capnp::source_path::Builder	struct	pyrefly	27
pyrefly::report::pysa::pysa_report_capnp::source_path::Owned	struct	pyrefly	2
pyrefly::report::pysa::pysa_report_capnp::source_path::Pipeline	struct	pyrefly	1
pyrefly::report::pysa::pysa_report_capnp::source_path::Reader	struct	pyrefly	16
pyrefly::report::pysa::pysa_report_capnp::source_path::Which	enum	pyrefly	0
pyrefly::report::pysa::pysa_report_capnp::target::Builder	struct	pyrefly	16
pyrefly::report::pysa::pysa_report_capnp::target::Owned	struct	pyrefly	2
pyrefly::report::pysa::pysa_report_capnp::target::Pipeline	struct	pyrefly	1
pyrefly::report::pysa::pysa_report_capnp::target::Reader	struct	pyrefly	12
pyrefly::report::pysa::pysa_report_capnp::target::Which	enum	pyrefly	0
pyrefly::report::pysa::pysa_report_capnp::type_error::Builder	struct	pyrefly	28
pyrefly::report::pysa::pysa_report_capnp::type_error::Owned	struct	pyrefly	2
pyrefly::report::pysa::pysa_report_capnp::type_error::Pipeline	struct	pyrefly	3
pyrefly::report::pysa::pysa_report_capnp::type_error::Reader	struct	pyrefly	19
pyrefly::report::pysa::pysa_report_capnp::type_errors::Builder	struct	pyrefly	12
pyrefly::report::pysa::pysa_report_capnp::type_errors::Owned	struct	pyrefly	2
pyrefly::report::pysa::pysa_report_capnp::type_errors::Pipeline	struct	pyrefly	1
pyrefly::report::pysa::pysa_report_capnp::type_errors::Reader	struct	pyrefly	11
pyrefly::report::pysa::pysa_report_capnp::unresolved::Builder	struct	pyrefly	11
pyrefly::report::pysa::pysa_report_capnp::unresolved::Owned	struct	pyrefly	2
pyrefly::report::pysa::pysa_report_capnp::unresolved::Pipeline	struct	pyrefly	1
pyrefly::report::pysa::pysa_report_capnp::unresolved::Reader	struct	pyrefly	10
pyrefly::report::pysa::pysa_report_capnp::unresolved::Which	enum	pyrefly	0
pyrefly::report::pysa::scope::ScopeParent	enum	pyrefly	4
pyrefly::solver::solver::ArgumentKey	struct	pyrefly	7
pyrefly::solver::solver::ArgumentSide	enum	pyrefly	5
pyrefly::solver::solver::CallContext	struct	pyrefly	12
pyrefly::solver::solver::OpenTypedDictSubsetError	enum	pyrefly	2
pyrefly::solver::solver::PinError	enum	pyrefly	1
pyrefly::solver::solver::QuantifiedHandle	struct	pyrefly	3
pyrefly::solver::solver::ResidualWitnessContext	struct	pyrefly	4
pyrefly::solver::solver::Solver	struct	pyrefly	47
pyrefly::solver::solver::SubsetError	enum	pyrefly	3
pyrefly::solver::solver::SubsetWithSnapshotResult	enum	pyrefly	1
pyrefly::solver::solver::TypeVarSpecializationError	enum	pyrefly	4
pyrefly::solver::solver::TypedDictSubsetError	enum	pyrefly	2
pyrefly::solver::solver::VarRecurser	struct	pyrefly	1
pyrefly::solver::solver::VarSnapshot	struct	pyrefly	0
pyrefly::solver::type_order::TypeOrder	struct	pyrefly	36
pyrefly_build::query::buck::BxlArgs	struct	pyrefly_build	10
pyrefly_config::migration::pyright::DiagnosticLevel	enum	pyrefly_config	1
pyrefly_config::migration::pyright::DiagnosticLevelOrBool	enum	pyrefly_config	1
ruff::commands::completions::config::OptionString	struct	ruff	0
ruff::commands::completions::config::OptionStringParser	struct	ruff	0
ruff_db::files::private::FileStatus	enum	ruff_db	0
ruff_db::system::memory_fs::ReadDirectory	struct	ruff_db	0
ruff_formatter::buffer::Recorded	struct	ruff_formatter	0
ruff_formatter::buffer::Recording	struct	ruff_formatter	0
ruff_linter::noqa::NoqaMapping	struct	ruff_linter	0
ruff_python_formatter::expression::AttributeState	enum	ruff_python_formatter	0
ruff_python_formatter::expression::CallChainLayout	enum	ruff_python_formatter	0
ruff_python_formatter::expression::FormatExpr	struct	ruff_python_formatter	0
ruff_python_formatter::expression::expr_attribute::FormatExprAttribute	struct	ruff_python_formatter	0
ruff_python_formatter::expression::expr_await::FormatExprAwait	struct	ruff_python_formatter	0
ruff_python_formatter::expression::expr_bin_op::FormatExprBinOp	struct	ruff_python_formatter	0
ruff_python_formatter::expression::expr_bool_op::FormatBoolOp	struct	ruff_python_formatter	0
ruff_python_formatter::expression::expr_bool_op::FormatExprBoolOp	struct	ruff_python_formatter	0
ruff_python_formatter::expression::expr_boolean_literal::FormatExprBooleanLiteral	struct	ruff_python_formatter	0
ruff_python_formatter::expression::expr_bytes_literal::FormatExprBytesLiteral	struct	ruff_python_formatter	0
ruff_python_formatter::expression::expr_call::FormatExprCall	struct	ruff_python_formatter	0
ruff_python_formatter::expression::expr_compare::FormatCmpOp	struct	ruff_python_formatter	0
ruff_python_formatter::expression::expr_compare::FormatExprCompare	struct	ruff_python_formatter	0
ruff_python_formatter::expression::expr_dict::FormatExprDict	struct	ruff_python_formatter	0
ruff_python_formatter::expression::expr_dict_comp::FormatExprDictComp	struct	ruff_python_formatter	0
ruff_python_formatter::expression::expr_ellipsis_literal::FormatExprEllipsisLiteral	struct	ruff_python_formatter	0
ruff_python_formatter::expression::expr_f_string::FormatExprFString	struct	ruff_python_formatter	0
ruff_python_formatter::expression::expr_generator::FormatExprGenerator	struct	ruff_python_formatter	0
ruff_python_formatter::expression::expr_generator::GeneratorExpParentheses	enum	ruff_python_formatter	0
ruff_python_formatter::expression::expr_if::ExprIfLayout	enum	ruff_python_formatter	0
ruff_python_formatter::expression::expr_if::FormatExprIf	struct	ruff_python_formatter	0
ruff_python_formatter::expression::expr_ipy_escape_command::FormatExprIpyEscapeCommand	struct	ruff_python_formatter	0
ruff_python_formatter::expression::expr_lambda::ExprLambdaLayout	enum	ruff_python_formatter	0
ruff_python_formatter::expression::expr_lambda::FormatExprLambda	struct	ruff_python_formatter	0
ruff_python_formatter::expression::expr_list::FormatExprList	struct	ruff_python_formatter	0
ruff_python_formatter::expression::expr_list_comp::FormatExprListComp	struct	ruff_python_formatter	0
ruff_python_formatter::expression::expr_name::FormatExprName	struct	ruff_python_formatter	0
ruff_python_formatter::expression::expr_named::FormatExprNamed	struct	ruff_python_formatter	0
ruff_python_formatter::expression::expr_none_literal::FormatExprNoneLiteral	struct	ruff_python_formatter	0
ruff_python_formatter::expression::expr_number_literal::FormatExprNumberLiteral	struct	ruff_python_formatter	0
ruff_python_formatter::expression::expr_set::FormatExprSet	struct	ruff_python_formatter	0
ruff_python_formatter::expression::expr_set_comp::FormatExprSetComp	struct	ruff_python_formatter	0
ruff_python_formatter::expression::expr_slice::FormatExprSlice	struct	ruff_python_formatter	0
ruff_python_formatter::expression::expr_starred::FormatExprStarred	struct	ruff_python_formatter	0
ruff_python_formatter::expression::expr_string_literal::FormatExprStringLiteral	struct	ruff_python_formatter	0
ruff_python_formatter::expression::expr_subscript::FormatExprSubscript	struct	ruff_python_formatter	0
ruff_python_formatter::expression::expr_t_string::FormatExprTString	struct	ruff_python_formatter	0
ruff_python_formatter::expression::expr_tuple::FormatExprTuple	struct	ruff_python_formatter	0
ruff_python_formatter::expression::expr_tuple::TupleParentheses	enum	ruff_python_formatter	0
ruff_python_formatter::expression::expr_unary_op::FormatExprUnaryOp	struct	ruff_python_formatter	0
ruff_python_formatter::expression::expr_yield::FormatExprYield	struct	ruff_python_formatter	0
ruff_python_formatter::expression::expr_yield_from::FormatExprYieldFrom	struct	ruff_python_formatter	0
ruff_python_formatter::expression::operator::FormatOperator	struct	ruff_python_formatter	0
ruff_python_formatter::expression::parentheses::Parentheses	enum	ruff_python_formatter	0
ruff_python_formatter::module::FormatMod	struct	ruff_python_formatter	0
ruff_python_formatter::module::mod_expression::FormatModExpression	struct	ruff_python_formatter	0
ruff_python_formatter::module::mod_module::FormatModModule	struct	ruff_python_formatter	0
ruff_python_formatter::other::alias::FormatAlias	struct	ruff_python_formatter	0
ruff_python_formatter::other::arguments::FormatArguments	struct	ruff_python_formatter	0
ruff_python_formatter::other::bytes_literal::FormatBytesLiteral	struct	ruff_python_formatter	0
