pyrefly	check	Config Overrides	--infer-return-types	<INFER_RETURN_TYPES>	Controls when return types are inferred for functions without return annotations. Values:
pyrefly	check	Config Overrides	--infer-with-first-use	[=<INFER_WITH_FIRST_USE>]	If this is true, infer type variables not determined by a call or constructor based on
pyrefly	check	Config Overrides	--info	<INFO>	Force this rule to emit an info-level diagnostic. Can be passed multiple times or as a
pyrefly	check	Config Overrides	--legacy-overload-expansion	[=<LEGACY_OVERLOAD_EXPANSION>]	Whether to expand union arguments to narrow an already-matched overloaded call. Off by
pyrefly	check	Config Overrides	--permissive-ignores	[=<PERMISSIVE_IGNORES>]	Whether Pyrefly will respect ignore statements for other tools, e.g. `# pyright: ignore`.
pyrefly	check	Config Overrides	--preset	<PRESET>	A named collection of error severities and behavior settings that serves as the base
pyrefly	check	Config Overrides	--python-interpreter-path	<EXE_PATH>	The path to a Python executable that will be queried for `python-version`
pyrefly	check	Config Overrides	--python-platform	<PYTHON_PLATFORM>	The platform any `sys.platform` checks should evaluate against
pyrefly	check	Config Overrides	--python-version	<PYTHON_VERSION>	The Python version any `sys.version` checks should evaluate against
pyrefly	check	Config Overrides	--pytorch-efficiency-lints	<PYTORCH_EFFICIENCY_LINTS>	Deprecated: use `--warn=pytorch-efficiency-lints` instead. Enable PyTorch efficiency lints
pyrefly	check	Config Overrides	--recursion-depth-limit	<RECURSION_DEPTH_LIMIT>	Maximum recursion depth before triggering overflow protection. Set to 0 to disable
pyrefly	check	Config Overrides	--recursion-overflow-handler	<RECURSION_OVERFLOW_HANDLER>	How to handle when recursion depth limit is exceeded
pyrefly	check	Config Overrides	--replace-imports-with-any	<REPLACE_IMPORTS_WITH_ANY>	Always replace specified imports with typing.Any, suppressing related import errors even
pyrefly	check	Config Overrides	--replace-untyped-imports-with-any	<REPLACE_UNTYPED_IMPORTS_WITH_ANY>	Replace specified third-party imports with typing.Any when no stubs or py.typed marker
pyrefly	check	Config Overrides	--search-path	<SEARCH_PATH>	The list of directories where imports are imported from, including type checked files
pyrefly	check	Config Overrides	--site-package-path	<SITE_PACKAGE_PATH>	Directories containing third-party package imports, searched after first checking
pyrefly	check	Config Overrides	--skip-interpreter-query	-	Skip doing any automatic querying for `python-interpreter-path`,
pyrefly	check	Config Overrides	--spec-compliant-overloads	[=<SPEC_COMPLIANT_OVERLOADS>]	Whether to use spec-compliant overload evaluation semantics. When false (the default),
pyrefly	check	Config Overrides	--strict-callable-subtyping	[=<STRICT_CALLABLE_SUBTYPING>]	Whether to strictly check callable subtyping for signatures with `*args: Any, **kwargs:
pyrefly	check	Config Overrides	--strict-partial-subtyping	[=<STRICT_PARTIAL_SUBTYPING>]	Whether to strictly check the parameters of a `functools.partial(...)` residual when it is
pyrefly	check	Config Overrides	--tensor-shapes	<TENSOR_SHAPES>	Deprecated no-op. Tensor shape support is derived from whether `shape_extensions` is
pyrefly	check	Config Overrides	--treat-all-caps-as-final	[=<TREAT_ALL_CAPS_AS_FINAL>]	Treat ALL_CAPS names as final after their first assignment
pyrefly	check	Config Overrides	--type-ignore-unknown-tag-behavior	<TYPE_IGNORE_UNKNOWN_TAG_BEHAVIOR>	How `# type: ignore[...]` comments with non-Pyrefly tags affect diagnostics
pyrefly	check	Config Overrides	--typeshed-path	<TYPESHED_PATH>	Override the bundled typeshed with a custom path
pyrefly	check	Config Overrides	--untyped-def-behavior	<UNTYPED_DEF_BEHAVIOR>	Deprecated: use --check-unannotated-defs and --infer-return-types instead. Controls how
pyrefly	check	Config Overrides	--use-ignore-files	[=<USE_IGNORE_FILES>]	Whether to respect ignore files (.gitignore, .ignore, .git/exclude)
pyrefly	check	Config Overrides	--warn	<WARN>	Force this rule to emit a warning. Can be passed multiple times or as a comma-separated
pyrefly	check	Options	--color	<COLOR>	Control whether colored output is used
pyrefly	check	Options	--config	<FILE>	Explicitly set the Pyrefly configuration to use when type checking. In "single-file
pyrefly	check	Options	--help	-	Print help (see a summary with '-h')
pyrefly	check	Options	--project-excludes	<PROJECT_EXCLUDES>	Files to exclude when type checking
pyrefly	check	Options	--threads	<THREADS>	Number of threads to use for parallelization. Setting the value to 1 implies sequential
pyrefly	check	Options	--verbose	-	Enable verbose logging
pyrefly	check	Options	--watch	-	Watch for file changes and re-check them. (Warning: This mode is highly experimental!)
pyrefly	check	Output	--baseline	<BASELINE_FILE>	Path to baseline file for comparing type errors
pyrefly	check	Output	--baseline-error-level	<BASELINE_ERROR_LEVEL>	Severity assigned to errors that match the baseline. Defaults to "ignore"
pyrefly	check	Output	--count-errors	[=<N>]	Count the number of each error kind. Prints the top N [default=5] errors, sorted by count,
pyrefly	check	Output	--debug-info	<OUTPUT_FILE>	Produce debugging information about the type checking process
pyrefly	check	Output	--dependency-graph	<OUTPUT_FILE>	Experimental: generate a JSON dependency graph of all modules to the specified file. This
pyrefly	check	Output	--error-stale-baseline	-	Exit with a non-zero status when the checked scope makes baseline entries stale
pyrefly	check	Output	--min-severity	<MIN_SEVERITY>	Minimum severity level for errors to be displayed. Errors below this severity will not be
pyrefly	check	Output	--only	<ERROR_KIND>	Filter errors to show only a specific error kind (e.g., bad-assignment, missing-return,
pyrefly	check	Output	--output	<[FORMAT:]DESTINATION>	Write errors to an output destination. Repeat for multiple outputs. Use `-` as the
pyrefly	check	Output	--output-format	<OUTPUT_FORMAT>	Set the default error output format
pyrefly	check	Output	--progress-bar	<PROGRESS_BAR>	Set the progress bar style. `interactive` (default) shows a visual progress bar. `simple`
pyrefly	check	Output	--prune-baseline	-	Rewrite the baseline file to drop stale entries without recording new errors. Existing
pyrefly	check	Output	--relative-to	<RELATIVE_TO>	When specified, strip this prefix from any paths in the output. Pass "" to show absolute
pyrefly	check	Output	--report-binding-memory	<OUTPUT_FILE>	Report the memory usage of bindings
pyrefly	check	Output	--report-demand-tree	<OUTPUT_FILE>	Report the cross-module demand tree (aggregated summary of LookupAnswer and LookupExport
pyrefly	check	Output	--report-glean	<OUTPUT_FILE>	Generate a Glean-compatible JSON file for each module
pyrefly	check	Output	--report-pysa	<OUTPUT_FILE>	Generate a Pysa-compatible JSON file for each module
pyrefly	check	Output	--report-pysa-format	<REPORT_PYSA_FORMAT>	Format for pysa report output (json or capnp)
pyrefly	check	Output	--report-timings	<OUTPUT_FILE>	Process each module individually to figure out how long each step takes
pyrefly	check	Output	--report-trace	<OUTPUT_FILE>	Report type traces
pyrefly	check	Output	--summarize-errors	[=<INDEX>]	Summarize errors by directory. The optional index argument specifies which file path
pyrefly	check	Output	--summary	[=<SUMMARY>]	By default show a progress bar and the number of errors. Pass `--summary` to additionally
pyrefly	check	Output	--update-baseline	-	When specified, emit a sorted/formatted JSON of the errors to the baseline file
pyrefly	coverage	Options	--color	<COLOR>	Control whether colored output is used [env: PYREFLY_COLOR=] [default:
pyrefly	coverage	Options	--help	-	Print help
pyrefly	coverage	Options	--threads	<THREADS>	Number of threads to use for parallelization. Setting the value to 1
pyrefly	coverage	Options	--verbose	-	Enable verbose logging [env: PYREFLY_VERBOSE=]
pyrefly	dump-config	Behavior	--check-all	-	Check all reachable modules, not just the ones that are passed in explicitly on CLI
pyrefly	dump-config	Behavior	--expectations	-	Check against any `E:` lines in the file
pyrefly	dump-config	Behavior	--remove-unused-ignores	[=<KIND>]	Remove unused ignores from the input files, optionally selecting `pyrefly`, `type`, or
pyrefly	dump-config	Behavior	--suppress-errors	-	Suppress errors found in the input files
pyrefly	dump-config	Config Overrides	--check-unannotated-defs	[=<CHECK_UNANNOTATED_DEFS>]	Whether to type check the bodies of unannotated function definitions
pyrefly	dump-config	Config Overrides	--conda-environment	<CONDA_ENVIRONMENT>	Use a specific Conda environment to query Python environment information, even if it isn't
pyrefly	dump-config	Config Overrides	--disable-project-excludes-heuristics	[=<DISABLE_PROJECT_EXCLUDES_HEURISTICS>]	Configures Pyrefly to replace `project-excludes` fully rather than append whatever is in
pyrefly	dump-config	Config Overrides	--disable-search-path-heuristics	[=<DISABLE_SEARCH_PATH_HEURISTICS>]	Disable Pyrefly default heuristics, specifically those around constructing a modified
pyrefly	dump-config	Config Overrides	--enable-fallback-search-path	[=<ENABLE_FALLBACK_SEARCH_PATH>]	Enable walk-up fallback search paths, where Pyrefly walks up from each importing file's
pyrefly	dump-config	Config Overrides	--enabled-ignores	<ENABLED_IGNORES>	Respect ignore directives from only these tools. Can be passed multiple times or as a
pyrefly	dump-config	Config Overrides	--error	<ERROR>	Force this rule to emit an error. Can be passed multiple times or as a comma-separated
pyrefly	dump-config	Config Overrides	--fallback-python-interpreter-name	<COMMAND>	The Python executable name available on your PATH that will be queried for your
pyrefly	dump-config	Config Overrides	--ignore	<IGNORE>	Do not emit diagnostics for this rule. Can be passed multiple times or as a
pyrefly	dump-config	Config Overrides	--ignore-errors-in-generated-code	[=<IGNORE_ERRORS_IN_GENERATED_CODE>]	Whether to ignore type errors in generated code
pyrefly	dump-config	Config Overrides	--ignore-missing-imports	<IGNORE_MISSING_IMPORTS>	If the specified imported module can't be found, replace it with typing.Any, suppressing
pyrefly	dump-config	Config Overrides	--infer-return-types	<INFER_RETURN_TYPES>	Controls when return types are inferred for functions without return annotations. Values:
pyrefly	dump-config	Config Overrides	--infer-with-first-use	[=<INFER_WITH_FIRST_USE>]	If this is true, infer type variables not determined by a call or constructor based on
pyrefly	dump-config	Config Overrides	--info	<INFO>	Force this rule to emit an info-level diagnostic. Can be passed multiple times or as a
pyrefly	dump-config	Config Overrides	--legacy-overload-expansion	[=<LEGACY_OVERLOAD_EXPANSION>]	Whether to expand union arguments to narrow an already-matched overloaded call. Off by
pyrefly	dump-config	Config Overrides	--permissive-ignores	[=<PERMISSIVE_IGNORES>]	Whether Pyrefly will respect ignore statements for other tools, e.g. `# pyright: ignore`.
pyrefly	dump-config	Config Overrides	--preset	<PRESET>	A named collection of error severities and behavior settings that serves as the base
pyrefly	dump-config	Config Overrides	--python-interpreter-path	<EXE_PATH>	The path to a Python executable that will be queried for `python-version`
pyrefly	dump-config	Config Overrides	--python-platform	<PYTHON_PLATFORM>	The platform any `sys.platform` checks should evaluate against
pyrefly	dump-config	Config Overrides	--python-version	<PYTHON_VERSION>	The Python version any `sys.version` checks should evaluate against
pyrefly	dump-config	Config Overrides	--pytorch-efficiency-lints	<PYTORCH_EFFICIENCY_LINTS>	Deprecated: use `--warn=pytorch-efficiency-lints` instead. Enable PyTorch efficiency lints
pyrefly	dump-config	Config Overrides	--recursion-depth-limit	<RECURSION_DEPTH_LIMIT>	Maximum recursion depth before triggering overflow protection. Set to 0 to disable
pyrefly	dump-config	Config Overrides	--recursion-overflow-handler	<RECURSION_OVERFLOW_HANDLER>	How to handle when recursion depth limit is exceeded
pyrefly	dump-config	Config Overrides	--replace-imports-with-any	<REPLACE_IMPORTS_WITH_ANY>	Always replace specified imports with typing.Any, suppressing related import errors even
pyrefly	dump-config	Config Overrides	--replace-untyped-imports-with-any	<REPLACE_UNTYPED_IMPORTS_WITH_ANY>	Replace specified third-party imports with typing.Any when no stubs or py.typed marker
pyrefly	dump-config	Config Overrides	--search-path	<SEARCH_PATH>	The list of directories where imports are imported from, including type checked files
pyrefly	dump-config	Config Overrides	--site-package-path	<SITE_PACKAGE_PATH>	Directories containing third-party package imports, searched after first checking
pyrefly	dump-config	Config Overrides	--skip-interpreter-query	-	Skip doing any automatic querying for `python-interpreter-path`,
pyrefly	dump-config	Config Overrides	--spec-compliant-overloads	[=<SPEC_COMPLIANT_OVERLOADS>]	Whether to use spec-compliant overload evaluation semantics. When false (the default),
pyrefly	dump-config	Config Overrides	--strict-callable-subtyping	[=<STRICT_CALLABLE_SUBTYPING>]	Whether to strictly check callable subtyping for signatures with `*args: Any, **kwargs:
pyrefly	dump-config	Config Overrides	--strict-partial-subtyping	[=<STRICT_PARTIAL_SUBTYPING>]	Whether to strictly check the parameters of a `functools.partial(...)` residual when it is
pyrefly	dump-config	Config Overrides	--tensor-shapes	<TENSOR_SHAPES>	Deprecated no-op. Tensor shape support is derived from whether `shape_extensions` is
pyrefly	dump-config	Config Overrides	--treat-all-caps-as-final	[=<TREAT_ALL_CAPS_AS_FINAL>]	Treat ALL_CAPS names as final after their first assignment
pyrefly	dump-config	Config Overrides	--type-ignore-unknown-tag-behavior	<TYPE_IGNORE_UNKNOWN_TAG_BEHAVIOR>	How `# type: ignore[...]` comments with non-Pyrefly tags affect diagnostics
pyrefly	dump-config	Config Overrides	--typeshed-path	<TYPESHED_PATH>	Override the bundled typeshed with a custom path
pyrefly	dump-config	Config Overrides	--untyped-def-behavior	<UNTYPED_DEF_BEHAVIOR>	Deprecated: use --check-unannotated-defs and --infer-return-types instead. Controls how
pyrefly	dump-config	Config Overrides	--use-ignore-files	[=<USE_IGNORE_FILES>]	Whether to respect ignore files (.gitignore, .ignore, .git/exclude)
pyrefly	dump-config	Config Overrides	--warn	<WARN>	Force this rule to emit a warning. Can be passed multiple times or as a comma-separated
pyrefly	dump-config	Options	--color	<COLOR>	Control whether colored output is used
pyrefly	dump-config	Options	--config	<FILE>	Explicitly set the Pyrefly configuration to use when type checking. In "single-file
pyrefly	dump-config	Options	--help	-	Print help (see a summary with '-h')
pyrefly	dump-config	Options	--max-files	<MAX_FILES>	When running `dump-config`, the number of files covered by the found config(s) to print.
pyrefly	dump-config	Options	--project-excludes	<PROJECT_EXCLUDES>	Files to exclude when type checking
pyrefly	dump-config	Options	--threads	<THREADS>	Number of threads to use for parallelization. Setting the value to 1 implies sequential
pyrefly	dump-config	Options	--verbose	-	Enable verbose logging
pyrefly	dump-config	Options	--watch	-	Watch for file changes and re-check them. (Warning: This mode is highly experimental!)
pyrefly	dump-config	Output	--baseline	<BASELINE_FILE>	Path to baseline file for comparing type errors
pyrefly	dump-config	Output	--baseline-error-level	<BASELINE_ERROR_LEVEL>	Severity assigned to errors that match the baseline. Defaults to "ignore"
pyrefly	dump-config	Output	--count-errors	[=<N>]	Count the number of each error kind. Prints the top N [default=5] errors, sorted by count,
pyrefly	dump-config	Output	--debug-info	<OUTPUT_FILE>	Produce debugging information about the type checking process
pyrefly	dump-config	Output	--dependency-graph	<OUTPUT_FILE>	Experimental: generate a JSON dependency graph of all modules to the specified file. This
pyrefly	dump-config	Output	--error-stale-baseline	-	Exit with a non-zero status when the checked scope makes baseline entries stale
pyrefly	dump-config	Output	--min-severity	<MIN_SEVERITY>	Minimum severity level for errors to be displayed. Errors below this severity will not be
pyrefly	dump-config	Output	--only	<ERROR_KIND>	Filter errors to show only a specific error kind (e.g., bad-assignment, missing-return,
pyrefly	dump-config	Output	--output	<[FORMAT:]DESTINATION>	Write errors to an output destination. Repeat for multiple outputs. Use `-` as the
pyrefly	dump-config	Output	--output-format	<OUTPUT_FORMAT>	Set the default error output format
pyrefly	dump-config	Output	--progress-bar	<PROGRESS_BAR>	Set the progress bar style. `interactive` (default) shows a visual progress bar. `simple`
pyrefly	dump-config	Output	--prune-baseline	-	Rewrite the baseline file to drop stale entries without recording new errors. Existing
pyrefly	dump-config	Output	--relative-to	<RELATIVE_TO>	When specified, strip this prefix from any paths in the output. Pass "" to show absolute
pyrefly	dump-config	Output	--report-binding-memory	<OUTPUT_FILE>	Report the memory usage of bindings
pyrefly	dump-config	Output	--report-demand-tree	<OUTPUT_FILE>	Report the cross-module demand tree (aggregated summary of LookupAnswer and LookupExport
pyrefly	dump-config	Output	--report-glean	<OUTPUT_FILE>	Generate a Glean-compatible JSON file for each module
pyrefly	dump-config	Output	--report-pysa	<OUTPUT_FILE>	Generate a Pysa-compatible JSON file for each module
pyrefly	dump-config	Output	--report-pysa-format	<REPORT_PYSA_FORMAT>	Format for pysa report output (json or capnp)
pyrefly	dump-config	Output	--report-timings	<OUTPUT_FILE>	Process each module individually to figure out how long each step takes
pyrefly	dump-config	Output	--report-trace	<OUTPUT_FILE>	Report type traces
pyrefly	dump-config	Output	--summarize-errors	[=<INDEX>]	Summarize errors by directory. The optional index argument specifies which file path
pyrefly	dump-config	Output	--summary	[=<SUMMARY>]	By default show a progress bar and the number of errors. Pass `--summary` to additionally
pyrefly	dump-config	Output	--update-baseline	-	When specified, emit a sorted/formatted JSON of the errors to the baseline file
pyrefly	infer	Options	--check-unannotated-defs	[=<CHECK_UNANNOTATED_DEFS>]	Whether to type check the bodies of unannotated function definitions
pyrefly	infer	Options	--color	<COLOR>	Control whether colored output is used
pyrefly	infer	Options	--conda-environment	<CONDA_ENVIRONMENT>	Use a specific Conda environment to query Python environment information, even if it isn't
pyrefly	infer	Options	--config	<FILE>	Explicitly set the Pyrefly configuration to use when type checking. In "single-file
pyrefly	infer	Options	--containers	[=<CONTAINERS>]	Whether to add type annotations to container types like lists and dictionaries
pyrefly	infer	Options	--disable-project-excludes-heuristics	[=<DISABLE_PROJECT_EXCLUDES_HEURISTICS>]	Configures Pyrefly to replace `project-excludes` fully rather than append whatever is in
pyrefly	infer	Options	--disable-search-path-heuristics	[=<DISABLE_SEARCH_PATH_HEURISTICS>]	Disable Pyrefly default heuristics, specifically those around constructing a modified
pyrefly	infer	Options	--dry-run	-	Print what would change and exit (1 if any changes, else 0), without writing any files
pyrefly	infer	Options	--enable-fallback-search-path	[=<ENABLE_FALLBACK_SEARCH_PATH>]	Enable walk-up fallback search paths, where Pyrefly walks up from each importing file's
pyrefly	infer	Options	--enabled-ignores	<ENABLED_IGNORES>	Respect ignore directives from only these tools. Can be passed multiple times or as a
pyrefly	infer	Options	--error	<ERROR>	Force this rule to emit an error. Can be passed multiple times or as a comma-separated
pyrefly	infer	Options	--fallback-python-interpreter-name	<COMMAND>	The Python executable name available on your PATH that will be queried for your
pyrefly	infer	Options	--help	-	Print help (see a summary with '-h')
pyrefly	infer	Options	--ignore	<IGNORE>	Do not emit diagnostics for this rule. Can be passed multiple times or as a
pyrefly	infer	Options	--ignore-errors-in-generated-code	[=<IGNORE_ERRORS_IN_GENERATED_CODE>]	Whether to ignore type errors in generated code
pyrefly	infer	Options	--ignore-missing-imports	<IGNORE_MISSING_IMPORTS>	If the specified imported module can't be found, replace it with typing.Any, suppressing
pyrefly	infer	Options	--imports	[=<IMPORTS>]	Whether to automatically add imports for types used in annotations
pyrefly	infer	Options	--infer-return-types	<INFER_RETURN_TYPES>	Controls when return types are inferred for functions without return annotations. Values:
pyrefly	infer	Options	--infer-with-first-use	[=<INFER_WITH_FIRST_USE>]	If this is true, infer type variables not determined by a call or constructor based on
pyrefly	infer	Options	--info	<INFO>	Force this rule to emit an info-level diagnostic. Can be passed multiple times or as a
pyrefly	infer	Options	--legacy-overload-expansion	[=<LEGACY_OVERLOAD_EXPANSION>]	Whether to expand union arguments to narrow an already-matched overloaded call. Off by
pyrefly	infer	Options	--parameter-types	[=<PARAMETER_TYPES>]	Whether to add type annotations to function parameters
pyrefly	infer	Options	--permissive-ignores	[=<PERMISSIVE_IGNORES>]	Whether Pyrefly will respect ignore statements for other tools, e.g. `# pyright: ignore`.
pyrefly	infer	Options	--preset	<PRESET>	A named collection of error severities and behavior settings that serves as the base
pyrefly	infer	Options	--project-excludes	<PROJECT_EXCLUDES>	Files to exclude when type checking
pyrefly	infer	Options	--python-interpreter-path	<EXE_PATH>	The path to a Python executable that will be queried for `python-version`
pyrefly	infer	Options	--python-platform	<PYTHON_PLATFORM>	The platform any `sys.platform` checks should evaluate against
pyrefly	infer	Options	--python-version	<PYTHON_VERSION>	The Python version any `sys.version` checks should evaluate against
pyrefly	infer	Options	--pytorch-efficiency-lints	<PYTORCH_EFFICIENCY_LINTS>	Deprecated: use `--warn=pytorch-efficiency-lints` instead. Enable PyTorch efficiency lints
pyrefly	infer	Options	--recursion-depth-limit	<RECURSION_DEPTH_LIMIT>	Maximum recursion depth before triggering overflow protection. Set to 0 to disable
pyrefly	infer	Options	--recursion-overflow-handler	<RECURSION_OVERFLOW_HANDLER>	How to handle when recursion depth limit is exceeded
pyrefly	infer	Options	--replace-imports-with-any	<REPLACE_IMPORTS_WITH_ANY>	Always replace specified imports with typing.Any, suppressing related import errors even
pyrefly	infer	Options	--replace-untyped-imports-with-any	<REPLACE_UNTYPED_IMPORTS_WITH_ANY>	Replace specified third-party imports with typing.Any when no stubs or py.typed marker
pyrefly	infer	Options	--return-types	[=<RETURN_TYPES>]	Whether to add return type annotations to functions
pyrefly	infer	Options	--search-path	<SEARCH_PATH>	The list of directories where imports are imported from, including type checked files
pyrefly	infer	Options	--site-package-path	<SITE_PACKAGE_PATH>	Directories containing third-party package imports, searched after first checking
pyrefly	infer	Options	--skip-interpreter-query	-	Skip doing any automatic querying for `python-interpreter-path`,
pyrefly	infer	Options	--spec-compliant-overloads	[=<SPEC_COMPLIANT_OVERLOADS>]	Whether to use spec-compliant overload evaluation semantics. When false (the default),
pyrefly	infer	Options	--strict-callable-subtyping	[=<STRICT_CALLABLE_SUBTYPING>]	Whether to strictly check callable subtyping for signatures with `*args: Any, **kwargs:
pyrefly	infer	Options	--strict-partial-subtyping	[=<STRICT_PARTIAL_SUBTYPING>]	Whether to strictly check the parameters of a `functools.partial(...)` residual when it is
pyrefly	infer	Options	--tensor-shapes	<TENSOR_SHAPES>	Deprecated no-op. Tensor shape support is derived from whether `shape_extensions` is
pyrefly	infer	Options	--threads	<THREADS>	Number of threads to use for parallelization. Setting the value to 1 implies sequential
pyrefly	infer	Options	--treat-all-caps-as-final	[=<TREAT_ALL_CAPS_AS_FINAL>]	Treat ALL_CAPS names as final after their first assignment
pyrefly	infer	Options	--type-ignore-unknown-tag-behavior	<TYPE_IGNORE_UNKNOWN_TAG_BEHAVIOR>	How `# type: ignore[...]` comments with non-Pyrefly tags affect diagnostics
pyrefly	infer	Options	--typeshed-path	<TYPESHED_PATH>	Override the bundled typeshed with a custom path
pyrefly	infer	Options	--untyped-def-behavior	<UNTYPED_DEF_BEHAVIOR>	Deprecated: use --check-unannotated-defs and --infer-return-types instead. Controls how
pyrefly	infer	Options	--use-ignore-files	[=<USE_IGNORE_FILES>]	Whether to respect ignore files (.gitignore, .ignore, .git/exclude)
pyrefly	infer	Options	--verbose	-	Enable verbose logging
pyrefly	infer	Options	--warn	<WARN>	Force this rule to emit a warning. Can be passed multiple times or as a comma-separated
pyrefly	init	Options	--color	<COLOR>	Control whether colored output is used
pyrefly	init	Options	--dry-run	-	Preview what `pyrefly init` would do without writing or modifying any `pyrefly.toml` or
pyrefly	init	Options	--help	-	Print help (see a summary with '-h')
pyrefly	init	Options	--migrate-from	<MIGRATE_FROM>	Which type checker config to migrate from when multiple are present. When set to "auto"
pyrefly	init	Options	--non-interactive	-	Run without interactive prompts, using safe defaults (decline all). Useful for CI,
pyrefly	init	Options	--print-config	-	Emit the would-be config TOML to stdout. Independent of `--dry-run`: combine with
pyrefly	init	Options	--threads	<THREADS>	Number of threads to use for parallelization. Setting the value to 1 implies sequential
pyrefly	init	Options	--verbose	-	Enable verbose logging
pyrefly	lsp	Options	--build-system-blocking	-	Block for build system operations, only using fallback heuristics after checking an
pyrefly	lsp	Options	--color	<COLOR>	Control whether colored output is used
pyrefly	lsp	Options	--help	-	Print help (see a summary with '-h')
pyrefly	lsp	Options	--indexing-mode	<INDEXING_MODE>	Find the struct that contains this field and add the indexing mode used by the language
pyrefly	lsp	Options	--threads	<THREADS>	Number of threads to use for parallelization. Setting the value to 1 implies sequential
pyrefly	lsp	Options	--verbose	-	Enable verbose logging
pyrefly	lsp	Options	--workspace-indexing-limit	<WORKSPACE_INDEXING_LIMIT>	Sets the maximum number of user files for Pyrefly to index in the workspace. Note that
pyrefly	report	Options	--color	<COLOR>	Control whether colored output is used
pyrefly	report	Options	--conda-environment	<CONDA_ENVIRONMENT>	Use a specific Conda environment to query Python environment information, even if it isn't
pyrefly	report	Options	--config	<FILE>	Explicitly set the Pyrefly configuration to use when type checking. In "single-file
pyrefly	report	Options	--disable-project-excludes-heuristics	[=<DISABLE_PROJECT_EXCLUDES_HEURISTICS>]	Configures Pyrefly to replace `project-excludes` fully rather than append whatever is in
