pyrefly_glean_schema::report::glean::facts::GleanPredicate	pyrefly_glean_schema::report::glean::schema::src::FileDigest	pyrefly_glean_schema
pyrefly_glean_schema::report::glean::facts::GleanPredicate	pyrefly_glean_schema::report::glean::schema::src::FileLanguage	pyrefly_glean_schema
pyrefly_glean_schema::report::glean::facts::GleanPredicate	pyrefly_glean_schema::report::glean::schema::src::FileLines	pyrefly_glean_schema
pyrefly_glean_schema::report::glean::facts::GleanPredicate	pyrefly_glean_schema::report::glean::schema::src::IndexFailure	pyrefly_glean_schema
pyrefly_glean_schema::report::glean::facts::GleanPredicate	pyrefly_glean_schema::report::glean::schema::src::RangeContains	pyrefly_glean_schema
pyrefly_types::equality::TypeEq	pyrefly::alt::class::class_field::ClassField	pyrefly
pyrefly_types::equality::TypeEq	pyrefly::alt::class::class_field::ClassFieldInitialization	pyrefly
pyrefly_types::equality::TypeEq	pyrefly::alt::class::class_field::Descriptor	pyrefly
pyrefly_types::equality::TypeEq	pyrefly::alt::class::variance_inference::VarianceMap	pyrefly
pyrefly_types::equality::TypeEq	pyrefly::alt::types::abstract_class::AbstractClassMembers	pyrefly
pyrefly_types::equality::TypeEq	pyrefly::alt::types::class_bases::ClassBases	pyrefly
pyrefly_types::equality::TypeEq	pyrefly::alt::types::class_metadata::ClassDisjointBase	pyrefly
pyrefly_types::equality::TypeEq	pyrefly::alt::types::class_metadata::ClassMetadata	pyrefly
pyrefly_types::equality::TypeEq	pyrefly::alt::types::class_metadata::ClassMro	pyrefly
pyrefly_types::equality::TypeEq	pyrefly::alt::types::class_metadata::ClassSynthesizedField	pyrefly
pyrefly_types::equality::TypeEq	pyrefly::alt::types::class_metadata::ClassSynthesizedFields	pyrefly
pyrefly_types::equality::TypeEq	pyrefly::alt::types::class_metadata::DataclassKind	pyrefly
pyrefly_types::equality::TypeEq	pyrefly::alt::types::class_metadata::DataclassMetadata	pyrefly
pyrefly_types::equality::TypeEq	pyrefly::alt::types::class_metadata::DjangoModelMetadata	pyrefly
pyrefly_types::equality::TypeEq	pyrefly::alt::types::class_metadata::DjangoRestFrameworkSerializerKind	pyrefly
pyrefly_types::equality::TypeEq	pyrefly::alt::types::class_metadata::DjangoReverseRelationIndex	pyrefly
pyrefly_types::equality::TypeEq	pyrefly::alt::types::class_metadata::EnumMetadata	pyrefly
pyrefly_types::equality::TypeEq	pyrefly::alt::types::class_metadata::ExplicitSlots	pyrefly
pyrefly_types::equality::TypeEq	pyrefly::alt::types::class_metadata::InitDefaults	pyrefly
pyrefly_types::equality::TypeEq	pyrefly::alt::types::class_metadata::Metaclass	pyrefly
pyrefly_types::equality::TypeEq	pyrefly::alt::types::class_metadata::NamedTupleMetadata	pyrefly
pyrefly_types::equality::TypeEq	pyrefly::alt::types::class_metadata::ProtocolMetadata	pyrefly
pyrefly_types::equality::TypeEq	pyrefly::alt::types::class_metadata::ShapedArrayMetadata	pyrefly
pyrefly_types::equality::TypeEq	pyrefly::alt::types::class_metadata::SlotsInfo	pyrefly
pyrefly_types::equality::TypeEq	pyrefly::alt::types::class_metadata::TotalOrderingMetadata	pyrefly
pyrefly_types::equality::TypeEq	pyrefly::alt::types::class_metadata::TypedDictMetadata	pyrefly
pyrefly_types::equality::TypeEq	pyrefly::alt::types::decorated_function::Decorator	pyrefly
pyrefly_types::equality::TypeEq	pyrefly::alt::types::decorated_function::UndecoratedFunction	pyrefly
pyrefly_types::equality::TypeEq	pyrefly::alt::types::legacy_lookup::LegacyTypeParameterLookup	pyrefly
pyrefly_types::equality::TypeEq	pyrefly::alt::types::pydantic::PydanticConfig	pyrefly
pyrefly_types::equality::TypeEq	pyrefly::alt::types::pydantic::PydanticModelKind	pyrefly
pyrefly_types::equality::TypeEq	pyrefly::alt::types::pydantic::PydanticValidationFlags	pyrefly
pyrefly_types::equality::TypeEq	pyrefly::alt::types::yields::YieldFromResult	pyrefly
pyrefly_types::equality::TypeEq	pyrefly::alt::types::yields::YieldResult	pyrefly
pyrefly_types::equality::TypeEq	pyrefly::binding::binding::AnnAssignHasValue	pyrefly
pyrefly_types::equality::TypeEq	pyrefly::binding::binding::AnnotationTarget	pyrefly
pyrefly_types::equality::TypeEq	pyrefly::binding::binding::AnnotationWithTarget	pyrefly
pyrefly_types::equality::TypeEq	pyrefly::binding::binding::EmptyAnswer	pyrefly
pyrefly_types::equality::TypeEq	pyrefly::binding::binding::NoneIfRecursive	pyrefly
pyrefly_types::equality::TypeEq	pyrefly::binding::binding::UndecoratedFunctionRangeAnswer	pyrefly
pyrefly_types::equality::TypeEq	pyrefly::binding::pydantic::PydanticAliasGenerator	pyrefly
pyrefly_types::equality::TypeEq	pyrefly_python::module_name::ModuleName	pyrefly_python
pyrefly_types::equality::TypeEq	pyrefly_python::module_path::ModulePath	pyrefly_python
pyrefly_types::equality::TypeEq	pyrefly_python::module_path::ModuleStyle	pyrefly_python
pyrefly_types::equality::TypeEq	pyrefly_python::qname::QName	pyrefly_python
pyrefly_types::equality::TypeEq	pyrefly_python::short_identifier::ShortIdentifier	pyrefly_python
pyrefly_types::equality::TypeEq	pyrefly_types::annotation::Annotation	pyrefly_types
pyrefly_types::equality::TypeEq	pyrefly_types::annotation::Qualifier	pyrefly_types
pyrefly_types::equality::TypeEq	pyrefly_types::callable::Callable	pyrefly_types
pyrefly_types::equality::TypeEq	pyrefly_types::callable::DefaultValue	pyrefly_types
pyrefly_types::equality::TypeEq	pyrefly_types::callable::Param	pyrefly_types
pyrefly_types::equality::TypeEq	pyrefly_types::callable::ParamList	pyrefly_types
pyrefly_types::equality::TypeEq	pyrefly_types::callable::Params	pyrefly_types
pyrefly_types::equality::TypeEq	pyrefly_types::callable::PrefixParam	pyrefly_types
pyrefly_types::equality::TypeEq	pyrefly_types::callable::Required	pyrefly_types
pyrefly_types::equality::TypeEq	pyrefly_types::callable_residual::CallableResidual	pyrefly_types
pyrefly_types::equality::TypeEq	pyrefly_types::callable_residual::CallableResidualKind	pyrefly_types
pyrefly_types::equality::TypeEq	pyrefly_types::callable_residual::OverloadBranchProjection	pyrefly_types
pyrefly_types::equality::TypeEq	pyrefly_types::callable_residual::OverloadResidualIdentity	pyrefly_types
pyrefly_types::equality::TypeEq	pyrefly_types::class::Class	pyrefly_types
pyrefly_types::equality::TypeEq	pyrefly_types::class::ClassKind	pyrefly_types
pyrefly_types::equality::TypeEq	pyrefly_types::class::ClassType	pyrefly_types
pyrefly_types::equality::TypeEq	pyrefly_types::data_frame::DataFrameKind	pyrefly_types
pyrefly_types::equality::TypeEq	pyrefly_types::data_frame::DataFrameSchema	pyrefly_types
pyrefly_types::equality::TypeEq	pyrefly_types::data_frame::SchemaCompleteness	pyrefly_types
pyrefly_types::equality::TypeEq	pyrefly_types::data_frame::SchemaRole	pyrefly_types
pyrefly_types::equality::TypeEq	pyrefly_types::dimension::Int	pyrefly_types
pyrefly_types::equality::TypeEq	pyrefly_types::facet::FacetKind	pyrefly_types
pyrefly_types::equality::TypeEq	pyrefly_types::function::BodyKind	pyrefly_types
pyrefly_types::equality::TypeEq	pyrefly_types::function::Deprecation	pyrefly_types
pyrefly_types::equality::TypeEq	pyrefly_types::function::FuncDefId	pyrefly_types
pyrefly_types::equality::TypeEq	pyrefly_types::function::FuncDefIndex	pyrefly_types
pyrefly_types::equality::TypeEq	pyrefly_types::function::FuncFlags	pyrefly_types
pyrefly_types::equality::TypeEq	pyrefly_types::function::FuncMetadata	pyrefly_types
pyrefly_types::equality::TypeEq	pyrefly_types::function::FuncSymbol	pyrefly_types
pyrefly_types::equality::TypeEq	pyrefly_types::function::Function	pyrefly_types
pyrefly_types::equality::TypeEq	pyrefly_types::function::FunctionKind	pyrefly_types
pyrefly_types::equality::TypeEq	pyrefly_types::function::PropertyMetadata	pyrefly_types
pyrefly_types::equality::TypeEq	pyrefly_types::function::PropertyRole	pyrefly_types
pyrefly_types::equality::TypeEq	pyrefly_types::identity::IdentityIgnored	pyrefly_types
pyrefly_types::equality::TypeEq	pyrefly_types::keywords::ConverterMap	pyrefly_types
pyrefly_types::equality::TypeEq	pyrefly_types::keywords::DataclassFieldKeywords	pyrefly_types
pyrefly_types::equality::TypeEq	pyrefly_types::keywords::DataclassKeywords	pyrefly_types
pyrefly_types::equality::TypeEq	pyrefly_types::keywords::DataclassTransformMetadata	pyrefly_types
pyrefly_types::equality::TypeEq	pyrefly_types::keywords::KwCall	pyrefly_types
pyrefly_types::equality::TypeEq	pyrefly_types::keywords::TypeMap	pyrefly_types
pyrefly_types::equality::TypeEq	pyrefly_types::lit_int::LitInt	pyrefly_types
pyrefly_types::equality::TypeEq	pyrefly_types::literal::Lit	pyrefly_types
pyrefly_types::equality::TypeEq	pyrefly_types::literal::LitEnum	pyrefly_types
pyrefly_types::equality::TypeEq	pyrefly_types::literal::LitStyle	pyrefly_types
pyrefly_types::equality::TypeEq	pyrefly_types::literal::Literal	pyrefly_types
pyrefly_types::equality::TypeEq	pyrefly_types::map_int_tuples::MapIntTuples	pyrefly_types
pyrefly_types::equality::TypeEq	pyrefly_types::map_int_tuples::MapIntTuplesInterpretation	pyrefly_types
pyrefly_types::equality::TypeEq	pyrefly_types::map_int_tuples::TypeLambda	pyrefly_types
pyrefly_types::equality::TypeEq	pyrefly_types::meta_shape_dsl::ShapeDslFunction	pyrefly_types
pyrefly_types::equality::TypeEq	pyrefly_types::meta_shape_dsl::ShapeTransform	pyrefly_types
pyrefly_types::equality::TypeEq	pyrefly_types::module::ModuleType	pyrefly_types
pyrefly_types::equality::TypeEq	pyrefly_types::param_spec::ParamSpec	pyrefly_types
pyrefly_types::equality::TypeEq	pyrefly_types::polars_dtype::PolarsArrayShape	pyrefly_types
pyrefly_types::equality::TypeEq	pyrefly_types::polars_dtype::PolarsDType	pyrefly_types
pyrefly_types::equality::TypeEq	pyrefly_types::polars_dtype::PolarsScalarDType	pyrefly_types
pyrefly_types::equality::TypeEq	pyrefly_types::quantified::Quantified	pyrefly_types
pyrefly_types::equality::TypeEq	pyrefly_types::quantified::QuantifiedIdentity	pyrefly_types
